,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
10,PvP01_13_v1,65751,65950,1,[  1 531   1  82],[0],[2],"[0.0016260162601626016, 0.8634146341463415, 0.0016260162601626016, 0.13333333333333333]",4,0.41633834657865076,0.23673210390640498
11,PvP01_13_v1,65801,66000,2,[  1 451   2  78   1   8  74],[0],"[2, 4]","[0.0016260162601626016, 0.7333333333333333, 0.0032520325203252032, 0.12682926829268293, 0.0016260162601626016, 0.013008130081300813, 0.12032520325203253]",7,0.8401300691249517,0.4314733293674403
12,PvP01_13_v1,65951,66150,3,[  1  60 399   2   1  57   1   2  92],[0],"[3, 4, 7]","[0.0016260162601626016, 0.0975609756097561, 0.6487804878048781, 0.0032520325203252032, 0.0016260162601626016, 0.09268292682926829, 0.0016260162601626016, 0.0032520325203252032, 0.14959349593495935]",9,1.0809924480509043,0.5385683125123935
13,PvP01_13_v1,66001,66200,3,[  1  81  38   1   1   1  20 472],[0],"[4, 5]","[0.0016260162601626016, 0.13170731707317074, 0.061788617886178863, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.032520325203252036, 0.767479674796748]",8,0.7953013210332949,0.3887421508361425
14,PvP01_13_v1,66051,66250,6,"[  1  64   3   1   9   4   1  37   1   1   1  18   2   1  41   1   3   3
   2   1 420]","[0, 13]","[3, 6, 9, 10, 15, 17, 19]","[0.0016260162601626016, 0.1040650406504065, 0.004878048780487805, 0.0016260162601626016, 0.014634146341463415, 0.0065040650406504065, 0.0016260162601626016, 0.06016260162601626, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.02926829268292683, 0.0032520325203252032, 0.0016260162601626016, 0.06666666666666667, 0.0016260162601626016, 0.004878048780487805, 0.004878048780487805, 0.0032520325203252032, 0.0016260162601626016, 0.6829268292682927]",21,1.252609417111989,0.5134880031727146
15,PvP01_13_v1,66151,66350,4,[  1  82   3   1   9   6   1   1  41   1   3   4   2   1 459],"[0, 7]","[3, 6, 9, 11, 13]","[0.0016260162601626016, 0.13333333333333333, 0.004878048780487805, 0.0016260162601626016, 0.014634146341463415, 0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.06666666666666667, 0.0016260162601626016, 0.004878048780487805, 0.0065040650406504065, 0.0032520325203252032, 0.0016260162601626016, 0.7463414634146341]",15,0.9404999865425536,0.4203265252164716
16,PvP01_13_v1,66201,66400,3,[  1 123   3   2  10   1   3   4   2   1 465],[0],"[3, 5, 7, 9]","[0.0016260162601626016, 0.2, 0.004878048780487805, 0.0032520325203252032, 0.016260162601626018, 0.0016260162601626016, 0.004878048780487805, 0.0065040650406504065, 0.0032520325203252032, 0.0016260162601626016, 0.7560975609756098]",11,0.7535224952250601,0.3879331085993786
17,PvP01_13_v1,66301,66500,2,[386   1  32   1   3 192],[],"[1, 3]","[0.6276422764227643, 0.0016260162601626016, 0.05203252032520325, 0.0016260162601626016, 0.004878048780487805, 0.3121951219512195]",6,0.8564324762644784,0.5058629122876593
18,PvP01_13_v1,66401,66600,3,[357  29   1  30   2   1   3 152  40],[],"[2, 5]","[0.5804878048780487, 0.04715447154471545, 0.0016260162601626016, 0.04878048780487805, 0.0032520325203252032, 0.0016260162601626016, 0.004878048780487805, 0.24715447154471545, 0.06504065040650407]",9,1.1957583276843728,0.5930755502676979
19,PvP01_13_v1,66501,66700,1,[544  71],[],[],"[0.8845528455284553, 0.11544715447154472]",2,0.3577545254332396,0.20423821799193598
20,PvP01_13_v1,68151,68350,1,[  3 104   1 507],[0],[2],"[0.004878048780487805, 0.16910569105691056, 0.0016260162601626016, 0.824390243902439]",4,0.49614654553426274,0.2917575517218588
21,PvP01_13_v1,68901,69100,1,[427   3 185],[],[1],"[0.6943089430894309, 0.004878048780487805, 0.3008130081300813]",3,0.6406329374746201,0.42742283032586426
22,PvP01_13_v1,68951,69150,4,[  1 411   1   1   1   1  11   1   2   4   1   3   1  70   2 104],[0],"[4, 7, 8, 11, 12, 14]","[0.0016260162601626016, 0.6682926829268293, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.01788617886178862, 0.0016260162601626016, 0.0032520325203252032, 0.0065040650406504065, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.11382113821138211, 0.0032520325203252032, 0.16910569105691056]",16,1.0687058732608006,0.5114045872166038
23,PvP01_13_v1,69101,69300,3,[  1 415   1   2   5   2   1  71   2 115],[0],"[4, 5, 6, 8]","[0.0016260162601626016, 0.6747967479674797, 0.0016260162601626016, 0.0032520325203252032, 0.008130081300813009, 0.0032520325203252032, 0.0016260162601626016, 0.11544715447154472, 0.0032520325203252032, 0.18699186991869918]",10,0.9545342603707827,0.49624958688611276
24,PvP01_13_v1,73251,73450,1,[183 432],[],[],"[0.2975609756097561, 0.7024390243902439]",2,0.6087835359505249,0.41803688280785245
25,PvP01_13_v1,73301,73500,2,[  1  88   5  89 190   3 239],[0],"[2, 5]","[0.0016260162601626016, 0.14308943089430895, 0.008130081300813009, 0.14471544715447154, 0.3089430894308943, 0.004878048780487805, 0.3886178861788618]",7,1.3636602098706792,0.7120206226452508
26,PvP01_13_v1,73451,73650,2,[  1 262  16   7   1 279  49],[0],"[0, 3, 4]","[0.0016260162601626016, 0.42601626016260163, 0.026016260162601626, 0.011382113821138212, 0.0016260162601626016, 0.45365853658536587, 0.07967479674796749]",7,1.090408719318367,0.6055443188578227
27,PvP01_13_v1,73501,73700,1,[548   1  66],[],[1],"[0.8910569105691057, 0.0016260162601626016, 0.1073170731707317]",3,0.35275060891016563,0.19449798400423024
28,PvP01_13_v1,74201,74400,1,[508   2 105],[],[1],"[0.8260162601626017, 0.0032520325203252032, 0.17073170731707318]",3,0.4783105499243575,0.2885372463480732
29,PvP01_13_v1,74251,74450,2,[446   2  60   1   1 103   2],[],"[1, 3, 4]","[0.7252032520325203, 0.0032520325203252032, 0.0975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.16747967479674797, 0.0032520325203252032]",7,0.8174716973281978,0.436486218520722
30,PvP01_13_v1,74401,74600,1,[550   3  62],[],[1],"[0.8943089430894309, 0.004878048780487805, 0.1008130081300813]",3,0.357178004776625,0.1900244563421244
31,PvP01_13_v1,74701,74900,1,[461   2 152],[],[1],"[0.7495934959349594, 0.0032520325203252032, 0.24715447154471545]",3,0.5801383143899181,0.3770136823319453
32,PvP01_13_v1,75901,76100,1,[  1 414   3 197],[0],[2],"[0.0016260162601626016, 0.6731707317073171, 0.004878048780487805, 0.3203252032520325]",4,0.6674832684714476,0.4442064908453962
33,PvP01_13_v1,77301,77500,1,[  7 501   3 104],[0],[2],"[0.011382113821138212, 0.8146341463414634, 0.004878048780487805, 0.16910569105691056]",4,0.5444620758331657,0.30762112499173777
34,PvP01_13_v1,78351,78550,1,[  1 484   2 128],[0],[2],"[0.0016260162601626016, 0.7869918699186992, 0.0032520325203252032, 0.208130081300813]",4,0.544264116597281,0.33731244629519475
35,PvP01_13_v1,79301,79500,3,[359   1  23   2   3   1   1  46   4 175],[6],"[1, 3, 4, 5, 8]","[0.583739837398374, 0.0016260162601626016, 0.03739837398373984, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.07479674796747968, 0.0065040650406504065, 0.2845528455284553]",10,1.097375986862811,0.5711996827285346
36,PvP01_13_v1,79551,79750,1,[  1 513   6  95],[0],[2],"[0.0016260162601626016, 0.8341463414634146, 0.00975609756097561, 0.15447154471544716]",4,0.49539402375769764,0.2802405975279265
37,PvP01_13_v1,79601,79800,3,[  1 465   1  36   1  10   1   2   3  31   1   6  57],[0],"[2, 4, 6, 7, 8]","[0.0016260162601626016, 0.7560975609756098, 0.0016260162601626016, 0.05853658536585366, 0.0016260162601626016, 0.016260162601626018, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.05040650406504065, 0.0016260162601626016, 0.00975609756097561, 0.09268292682926829]",13,0.9575244792527251,0.4133518408354815
38,PvP01_13_v1,79651,79850,8,"[  1   1 400  11   2   2  16   2   1   7  23   1   5   1   2  11  17   1
   2   1   7   1   1   1   3   1  19   1   1   1   8   1   4   2   1   3
   4  49]","[0, 1, 25]","[5, 7, 8, 11, 13, 17, 21, 22, 23, 24, 29]","[0.0016260162601626016, 0.0016260162601626016, 0.6504065040650406, 0.01788617886178862, 0.0032520325203252032, 0.0032520325203252032, 0.026016260162601626, 0.0032520325203252032, 0.0016260162601626016, 0.011382113821138212, 0.03739837398373984, 0.0016260162601626016, 0.008130081300813009, 0.0016260162601626016, 0.0032520325203252032, 0.01788617886178862, 0.027642276422764227, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.011382113821138212, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.030894308943089432, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.013008130081300813, 0.0016260162601626016, 0.0065040650406504065, 0.0032520325203252032, 0.0016260162601626016, 0.004878048780487805, 0.0065040650406504065, 0.07967479674796749]",38,1.6434910122007078,0.5654570692048382
39,PvP01_13_v1,79751,79950,7,"[  1   1 419  12   3   2  16   2   1   1   7  31   1   1   5   1   2  11
  18   1   1   1   3   4   2   3   4   4  57]","[0, 1]","[5, 7, 8, 9, 12, 13, 15, 19, 20, 21, 22]","[0.0016260162601626016, 0.0016260162601626016, 0.6813008130081301, 0.01951219512195122, 0.004878048780487805, 0.0032520325203252032, 0.026016260162601626, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.011382113821138212, 0.05040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.008130081300813009, 0.0016260162601626016, 0.0032520325203252032, 0.01788617886178862, 0.02926829268292683, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.0065040650406504065, 0.0032520325203252032, 0.004878048780487805, 0.0065040650406504065, 0.0065040650406504065, 0.09268292682926829]",29,1.4247181035289909,0.5220014541608831
40,PvP01_13_v1,79801,80000,5,[  1   1 433  12   3   2  16   1   4   1   1  13   1  15 111],"[0, 1]","[5, 7, 8, 9, 10, 12]","[0.0016260162601626016, 0.0016260162601626016, 0.7040650406504065, 0.01951219512195122, 0.004878048780487805, 0.0032520325203252032, 0.026016260162601626, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.024390243902439025, 0.18048780487804877]",15,1.0398987047834662,0.46952475378412306
41,PvP01_13_v1,81551,81750,1,[502   3 110],[],[1],"[0.816260162601626, 0.004878048780487805, 0.17886178861788618]",3,0.49953131302860215,0.3017040121620729
42,PvP01_13_v1,82251,82450,1,[535   2  78],[],[1],"[0.8699186991869918, 0.0032520325203252032, 0.12682926829268293]",3,0.4017486215751821,0.2271452177936415
43,PvP01_13_v1,82901,83100,1,[539   1  75],[],[1],"[0.8764227642276423, 0.0016260162601626016, 0.12195121951219512]",3,0.38264942026965154,0.21700839447418863
44,PvP01_13_v1,87451,87650,1,[547  68],[],[],"[0.8894308943089431, 0.11056910569105691]",2,0.3477035379255439,0.19668715711547358
45,PvP01_13_v1,88601,88800,1,[  4 104   1 506],[0],[2],"[0.0065040650406504065, 0.16910569105691056, 0.0016260162601626016, 0.8227642276422764]",4,0.5042411529859652,0.2944173441734418
46,PvP01_13_v1,90001,90200,1,[530   3  82],[],[1],"[0.8617886178861789, 0.004878048780487805, 0.13333333333333333]",3,0.4228066115282384,0.2395188049441469
47,PvP01_13_v1,95001,95200,1,[  4 139   1 471],[0],[2],"[0.0065040650406504065, 0.22601626016260162, 0.0016260162601626016, 0.7658536585365854]",4,0.5836137858042765,0.3623398770573072
48,PvP01_13_v1,95201,95400,1,[508   2 105],[],[1],"[0.8260162601626017, 0.0032520325203252032, 0.17073170731707318]",3,0.4783105499243575,0.2885372463480732
49,PvP01_13_v1,96051,96250,1,[549  66],[],[],"[0.8926829268292683, 0.1073170731707317]",2,0.3408690038024912,0.19160023795359904
50,PvP01_13_v1,97501,97700,1,[  1 396   3 215],[0],[2],"[0.0016260162601626016, 0.6439024390243903, 0.004878048780487805, 0.34959349593495936]",4,0.687275860375256,0.46314759732963173
51,PvP01_13_v1,98051,98250,1,[  1 428   3 183],[0],[2],"[0.0016260162601626016, 0.6959349593495935, 0.004878048780487805, 0.2975609756097561]",4,0.6493677465951466,0.42710555886046664
52,PvP01_13_v1,98851,99050,1,[  1 527  87],[0],[],"[0.0016260162601626016, 0.8569105691056911, 0.14146341463414633]",3,0.4194292671492061,0.24568973494613
53,PvP01_13_v1,115251,115450,1,[526   2  87],[],[1],"[0.8552845528455284, 0.0032520325203252032, 0.14146341463414633]",3,0.42899017254781213,0.24846586026835893
54,PvP01_13_v1,115351,115550,2,[  2 291   5 228   2  62  25],[0],"[2, 4]","[0.0032520325203252032, 0.47317073170731705, 0.008130081300813009, 0.37073170731707317, 0.0032520325203252032, 0.1008130081300813, 0.04065040650406504]",7,1.1598305931277733,0.6267644920351643
55,PvP01_13_v1,115451,115650,1,[  2 355   5 253],[0],[2],"[0.0032520325203252032, 0.5772357723577236, 0.008130081300813009, 0.4113821138211382]",4,0.7403493575055007,0.49748694560116324
56,PvP01_13_v1,116851,117050,1,[  2 261   2 350],[0],[2],"[0.0032520325203252032, 0.424390243902439, 0.0032520325203252032, 0.5691056910569106]",4,0.721802724550138,0.4959904818560381
57,PvP01_13_v1,119551,119750,1,[  1 346   2 266],[0],[2],"[0.0016260162601626016, 0.5626016260162602, 0.0032520325203252032, 0.432520325203252]",4,0.7151765301365594,0.4963923590455417
58,PvP01_13_v1,121551,121750,1,[469   3 143],[],[1],"[0.7626016260162601, 0.004878048780487805, 0.23252032520325203]",3,0.5718412639130608,0.3643492630048253
59,PvP01_13_v1,121951,122150,1,[416   2 197],[],[1],"[0.6764227642276422, 0.0032520325203252032, 0.3203252032520325]",3,0.6477320284712509,0.4398334324806663
60,PvP01_13_v1,123001,123200,1,[533   2  80],[],[1],"[0.8666666666666667, 0.0032520325203252032, 0.13008130081300814]",3,0.40796317152127304,0.23195716835217128
61,PvP01_13_v1,124901,125100,1,[  3 137   6 469],[0],[2],"[0.004878048780487805, 0.22276422764227644, 0.00975609756097561, 0.7626016260162601]",4,0.6123271801298824,0.3686958820807721
62,PvP01_13_v1,126901,127100,1,[454   2 159],[],[1],"[0.7382113821138211, 0.0032520325203252032, 0.25853658536585367]",3,0.5924219581725201,0.38819221362945344
63,PvP01_13_v1,127701,127900,1,[  3  92   2 518],[0],[2],"[0.004878048780487805, 0.14959349593495935, 0.0032520325203252032, 0.8422764227642277]",4,0.47337209576416317,0.2681578425540352
64,PvP01_13_v1,129101,129300,2,[342   6 267],[],[1],"[0.5560975609756098, 0.00975609756097561, 0.43414634146341463]",3,0.7337341040932726,0.5021772754312909
65,PvP01_13_v1,144501,144700,1,[537   2  76],[],[1],"[0.8731707317073171, 0.0032520325203252032, 0.12357723577235773]",3,0.39543851988108475,0.2222909643730584
66,PvP01_13_v1,144701,144900,1,[  1 413   4 197],[0],[2],"[0.0016260162601626016, 0.6715447154471544, 0.0065040650406504065, 0.3203252032520325]",4,0.6752480110605507,0.4463745125256131
67,PvP01_13_v1,148151,148350,1,[  2 495   5 113],[0],[2],"[0.0032520325203252032, 0.8048780487804879, 0.008130081300813009, 0.183739837398374]",4,0.5437614549458893,0.3183343248066628
68,PvP01_13_v1,155201,155400,1,[  1 544   4  66],[0],[2],"[0.0016260162601626016, 0.8845528455284553, 0.0065040650406504065, 0.1073170731707317]",4,0.3912307544604099,0.2060043624826493
69,PvP01_13_v1,155451,155650,1,[  3 377   3 232],[0],[2],"[0.004878048780487805, 0.6130081300813008, 0.004878048780487805, 0.3772357723577236]",4,0.7196853903650665,0.48186661378808904
70,PvP01_13_v1,157351,157550,1,[  3 481   4 127],[0],[2],"[0.004878048780487805, 0.7821138211382114, 0.0065040650406504065, 0.20650406504065041]",4,0.576671160145386,0.345587943684315
71,PvP01_13_v1,159051,159250,1,[480   4 131],[],[1],"[0.7804878048780488, 0.0065040650406504065, 0.21300813008130082]",3,0.5555842895028431,0.3454240200938594
72,PvP01_13_v1,166901,167100,1,[  2 498   1 114],[0],[2],"[0.0032520325203252032, 0.8097560975609757, 0.0016260162601626016, 0.18536585365853658]",4,0.5123673802677056,0.3099213431158703
73,PvP01_13_v1,167001,167200,2,[  1   1 374 124   1   1  65   1  47],"[0, 1, 5]","[4, 7]","[0.0016260162601626016, 0.0016260162601626016, 0.608130081300813, 0.2016260162601626, 0.0016260162601626016, 0.0016260162601626016, 0.10569105691056911, 0.0016260162601626016, 0.07642276422764227]",9,1.1115756138363575,0.5725004957366646
74,PvP01_13_v1,167051,167250,3,[  1   1   1 318  55 121   3   1   1   5   1  59   1  16  31],"[0, 1, 2, 8]","[7, 10, 12]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.5170731707317073, 0.08943089430894309, 0.1967479674796748, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.008130081300813009, 0.0016260162601626016, 0.0959349593495935, 0.0016260162601626016, 0.026016260162601626, 0.05040650406504065]",15,1.485428642696638,0.6733981095908519
75,PvP01_13_v1,167101,167300,2,[  1   1   1 324   1 114   1 138  34],"[0, 1, 2]","[4, 6]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.526829268292683, 0.0016260162601626016, 0.18536585365853658, 0.0016260162601626016, 0.22439024390243903, 0.055284552845528454]",9,1.1976470017539473,0.6346698393813206
76,PvP01_13_v1,167201,167400,1,[  2 462   2 149],[0],[2],"[0.0032520325203252032, 0.751219512195122, 0.0032520325203252032, 0.24227642276422764]",4,0.595619718232735,0.3769502280388658
77,PvP01_13_v1,167301,167500,3,[ 95   1   3 268 153   1  73  21],[],"[2, 5]","[0.15447154471544716, 0.0016260162601626016, 0.004878048780487805, 0.43577235772357725, 0.24878048780487805, 0.0016260162601626016, 0.11869918699186992, 0.03414634146341464]",8,1.411713056889392,0.7090647101592967
78,PvP01_13_v1,167351,167550,5,[ 48   1  45   1   1   2   1 183  38   1  46 153   1  36  37   3   2  16],[],"[1, 5, 6, 9, 12]","[0.07804878048780488, 0.0016260162601626016, 0.07317073170731707, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.2975609756097561, 0.061788617886178863, 0.0016260162601626016, 0.07479674796747968, 0.24878048780487805, 0.0016260162601626016, 0.05853658536585366, 0.06016260162601626, 0.004878048780487805, 0.0032520325203252032, 0.026016260162601626]",18,2.019188614943585,0.8209240531429705
79,PvP01_13_v1,167401,167600,6,"[27  1 20  1 13  1 31  1  1  2  1 88  1 94 15 23  1 12 34 99 54  1 10 26
 37  3  2 16]",[],"[1, 3, 5, 9, 10, 12, 16, 21]","[0.04390243902439024, 0.0016260162601626016, 0.032520325203252036, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.05040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.14308943089430895, 0.0016260162601626016, 0.15284552845528454, 0.024390243902439025, 0.03739837398373984, 0.0016260162601626016, 0.01951219512195122, 0.055284552845528454, 0.16097560975609757, 0.08780487804878048, 0.0016260162601626016, 0.016260162601626018, 0.04227642276422764, 0.06016260162601626, 0.004878048780487805, 0.0032520325203252032, 0.026016260162601626]",28,2.6259800480142923,0.9047207350122282
80,PvP01_13_v1,167501,167700,3,[224   2 199   1  29   1  95   1  12  51],[],"[1, 3, 5, 7]","[0.3642276422764228, 0.0032520325203252032, 0.3235772357723577, 0.0016260162601626016, 0.04715447154471545, 0.0016260162601626016, 0.15447154471544716, 0.0016260162601626016, 0.01951219512195122, 0.08292682926829269]",10,1.4987368353920814,0.7292749025051226
81,PvP01_13_v1,167551,167750,1,[266   4 345],[],[1],"[0.432520325203252, 0.0065040650406504065, 0.5609756097560976]",3,0.7195441873898827,0.49819023068279455
82,PvP01_13_v1,168251,168450,1,[527   1  87],[],[1],"[0.8569105691056911, 0.0016260162601626016, 0.14146341463414633]",3,0.4194292671492061,0.24568973494613
83,PvP01_13_v1,168301,168500,2,[355   2 170   1   7   1  79],[],"[1, 3, 5]","[0.5772357723577236, 0.0032520325203252032, 0.2764227642276423, 0.0016260162601626016, 0.011382113821138212, 0.0016260162601626016, 0.12845528455284552]",7,1.0266928445354302,0.5737431423094718
84,PvP01_13_v1,168451,168650,1,[362   3 250],[],[1],"[0.5886178861788618, 0.004878048780487805, 0.4065040650406504]",3,0.7038397133146559,0.48825963381585036
85,PvP01_13_v1,170001,170200,1,[  2 458   2 153],[0],[2],"[0.0032520325203252032, 0.7447154471544716, 0.0032520325203252032, 0.24878048780487805]",4,0.6028650694006982,0.38348602022605593
86,PvP01_13_v1,170051,170250,3,[  1   1 192   3 176   2   2  83   2  54  90   9],"[0, 1]","[3, 5, 8]","[0.0016260162601626016, 0.0016260162601626016, 0.3121951219512195, 0.004878048780487805, 0.2861788617886179, 0.0032520325203252032, 0.0032520325203252032, 0.13495934959349593, 0.0032520325203252032, 0.08780487804878048, 0.14634146341463414, 0.014634146341463415]",12,1.651173788143508,0.7730213497256924
87,PvP01_13_v1,170201,170400,2,[  1 248   3 266   2   2  93],[0],"[2, 4]","[0.0016260162601626016, 0.4032520325203252, 0.004878048780487805, 0.432520325203252, 0.0032520325203252032, 0.0032520325203252032, 0.15121951219512195]",7,1.0880604375035188,0.6273990349659593
88,PvP01_13_v1,170251,170450,1,[536  79],[],[],"[0.8715447154471545, 0.12845528455284552]",2,0.3834396813368519,0.22390904884658602
89,PvP01_13_v1,181351,181550,1,[523   2  90],[],[1],"[0.8504065040650407, 0.0032520325203252032, 0.14634146341463414]",3,0.4376706086247318,0.255382378214026
90,PvP01_13_v1,181951,182150,1,[ 78   6 531],[],[1],"[0.12682926829268293, 0.00975609756097561, 0.8634146341463415]",3,0.4338621400396463,0.23833432480666272
91,PvP01_13_v1,182151,182350,2,[290   1 201   1   1 121],[],"[1, 3, 4]","[0.4715447154471545, 0.0016260162601626016, 0.32682926829268294, 0.0016260162601626016, 0.0016260162601626016, 0.1967479674796748]",6,1.071182576422078,0.6321105162271135
92,PvP01_13_v1,182451,182650,1,[  8 514  93],[0],[],"[0.013008130081300813, 0.8357723577235773, 0.15121951219512195]",3,0.4920774813989628,0.2784480137484302
93,PvP01_13_v1,183751,183950,1,[  1 450   1 163],[0],[2],"[0.0016260162601626016, 0.7317073170731707, 0.0016260162601626016, 0.26504065040650404]",4,0.6013902434561655,0.3943525679159231
94,PvP01_13_v1,195801,196000,1,[ 48 490   1  76],[0],[2],"[0.07804878048780488, 0.7967479674796748, 0.0016260162601626016, 0.12357723577235773]",4,0.6489197897144376,0.3438270870513582
95,PvP01_13_v1,196401,196600,1,[451   1 163],[],[1],"[0.7333333333333333, 0.0016260162601626016, 0.26504065040650404]",3,0.5898286859411355,0.3919730319254413
96,PvP01_13_v1,196551,196750,2,[325   2 124   1 156   7],[],"[1, 3]","[0.5284552845528455, 0.0032520325203252032, 0.2016260162601626, 0.0016260162601626016, 0.25365853658536586, 0.011382113821138212]",6,1.087893323208755,0.6155965364531695
97,PvP01_13_v1,196601,196800,1,[482   2 131],[],[1],"[0.7837398373983739, 0.0032520325203252032, 0.21300813008130082]",3,0.5390105496392658,0.34036882807852487
98,PvP01_13_v1,196751,196950,1,[120 495],[],[],"[0.1951219512195122, 0.8048780487804879]",2,0.49356519202546545,0.31409875074360494
99,PvP01_13_v1,201201,201400,1,[388   1 226],[],[1],"[0.6308943089430894, 0.0016260162601626016, 0.367479674796748]",3,0.6689214847018566,0.4669284156256197
100,PvP01_13_v1,209851,210050,1,[  7 214   2 392],[0],[2],"[0.011382113821138212, 0.34796747967479674, 0.0032520325203252032, 0.6373983739837399]",4,0.723961822575551,0.4725018177011038
101,PvP01_13_v1,211001,211200,1,[  1 254   3 357],[0],[2],"[0.0016260162601626016, 0.41300813008130083, 0.004878048780487805, 0.5804878048780487]",4,0.7173451705966907,0.4924317535858286
102,PvP01_13_v1,211201,211400,1,[  1 545   2  67],[0],[2],"[0.0016260162601626016, 0.8861788617886179, 0.0032520325203252032, 0.10894308943089431]",4,0.37767274268166806,0.20280520853989026
103,PvP01_13_v1,214251,214450,1,[541   3  71],[],[1],"[0.8796747967479674, 0.004878048780487805, 0.11544715447154472]",3,0.3879865962749989,0.21282041113094063
104,PvP01_13_v1,214651,214850,1,[308   5 302],[],[1],"[0.5008130081300813, 0.008130081300813009, 0.49105691056910566]",3,0.7346842483508397,0.5079833432480666
105,PvP01_13_v1,215401,215600,1,[477   2 136],[],[1],"[0.775609756097561, 0.0032520325203252032, 0.22113821138211381]",3,0.5494064548391004,0.34951682199748824
106,PvP01_13_v1,216251,216450,1,[140   4 471],[],[1],"[0.22764227642276422, 0.0065040650406504065, 0.7658536585365854]",3,0.5739583996902334,0.3616048648291361
107,PvP01_13_v1,217451,217650,1,[  1 511   4  99],[0],[2],"[0.0016260162601626016, 0.8308943089430895, 0.0065040650406504065, 0.16097560975609757]",4,0.4911394983725391,0.2836565536387071
108,PvP01_13_v1,222451,222650,1,[553  62],[],[],"[0.8991869918699187, 0.1008130081300813]",2,0.3268656715225393,0.18129949104369092
109,PvP01_13_v1,222901,223100,1,[550   3  62],[],[1],"[0.8943089430894309, 0.004878048780487805, 0.1008130081300813]",3,0.357178004776625,0.1900244563421244
110,PvP01_13_v1,226351,226550,1,[333   1 281],[],[1],"[0.5414634146341464, 0.0016260162601626016, 0.45691056910569106]",3,0.7005017617150213,0.4980474585233656
