,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
11,PvP01_03_v1,111051,111250,2,[  1 132   1 279   1   2 115   1  83],[0],"[2, 4, 5, 7]","[0.0016260162601626016, 0.2146341463414634, 0.0016260162601626016, 0.45365853658536587, 0.0016260162601626016, 0.0032520325203252032, 0.18699186991869918, 0.0016260162601626016, 0.13495934959349593]",9,1.3330772263763175,0.6949249785180779
12,PvP01_03_v1,111101,111300,3,[  1  29   1 102   1 265  14   1   2  25  90   1  77   6],[0],"[2, 4, 7, 8, 11]","[0.0016260162601626016, 0.04715447154471545, 0.0016260162601626016, 0.16585365853658537, 0.0016260162601626016, 0.43089430894308944, 0.022764227642276424, 0.0016260162601626016, 0.0032520325203252032, 0.04065040650406504, 0.14634146341463414, 0.0016260162601626016, 0.12520325203252033, 0.00975609756097561]",14,1.678469996040312,0.7452177936413511
13,PvP01_03_v1,111201,111400,3,[  1  15   1  38   1 102   1  90   1   2   1  23 319   7   1  12],[0],"[2, 4, 6, 8, 9, 10, 14]","[0.0016260162601626016, 0.024390243902439025, 0.0016260162601626016, 0.061788617886178863, 0.0016260162601626016, 0.16585365853658537, 0.0016260162601626016, 0.14634146341463414, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.03739837398373984, 0.5186991869918699, 0.011382113821138212, 0.0016260162601626016, 0.01951219512195122]",16,1.524682433127568,0.675677176283958
14,PvP01_03_v1,111251,111450,3,[ 21   1  17   1 317   1  42   1   1  18  91   1   1  94   8],[],"[1, 3, 5, 7, 8, 11, 12]","[0.03414634146341464, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.5154471544715448, 0.0016260162601626016, 0.06829268292682927, 0.0016260162601626016, 0.0016260162601626016, 0.02926829268292683, 0.14796747967479676, 0.0016260162601626016, 0.0016260162601626016, 0.15284552845528454, 0.013008130081300813]",15,1.5421527833672817,0.681419789807654
15,PvP01_03_v1,111301,111500,2,[ 39   1 109   1   1   1 411   2  50],[],"[1, 3, 4, 5, 7]","[0.06341463414634146, 0.0016260162601626016, 0.1772357723577236, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.6682926829268293, 0.0032520325203252032, 0.08130081300813008]",9,1.015337586257717,0.5113199814924978
16,PvP01_03_v1,111401,111600,1,[451   4 160],[],[1],"[0.7333333333333333, 0.0065040650406504065, 0.2601626016260163]",3,0.6104925800055426,0.39449534007535214
17,PvP01_03_v1,111851,112050,2,[519  13   3   1   2  77],[],"[2, 3]","[0.8439024390243902, 0.02113821138211382, 0.004878048780487805, 0.0016260162601626016, 0.0032520325203252032, 0.12520325203252033]",6,0.5399351040342348,0.2716689801044353
18,PvP01_03_v1,112051,112250,2,[380   6 229],[],[1],"[0.6178861788617886, 0.00975609756097561, 0.3723577235772358]",3,0.7105036146958623,0.47947121422433725
19,PvP01_03_v1,113401,113600,1,[  2 432   2 179],[0],[2],"[0.0032520325203252032, 0.7024390243902439, 0.0032520325203252032, 0.2910569105691057]",4,0.6445905570923869,0.4218441403926234
20,PvP01_03_v1,113601,113800,1,[  3 508   1 103],[0],[2],"[0.004878048780487805, 0.8260162601626017, 0.0016260162601626016, 0.16747967479674797]",4,0.4935612954105413,0.28962125718818166
21,PvP01_03_v1,113701,113900,2,[  2   1   5 341   3 159   1   1   6  96],"[0, 1, 2, 7]","[4, 6]","[0.0032520325203252032, 0.0016260162601626016, 0.008130081300813009, 0.5544715447154471, 0.004878048780487805, 0.25853658536585367, 0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561, 0.15609756097560976]",10,1.126849915136158,0.6011501090620662
22,PvP01_03_v1,113751,113950,3,[  1   1   1   4   1 341   1   2   1   2   1 155   1   1   6   1   1  94],"[0, 1, 2, 3, 4, 8, 13, 15]","[6, 7, 10, 12, 16]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.5544715447154471, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.25203252032520324, 0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.15284552845528454]",18,1.1914745435924845,0.6054914402802565
23,PvP01_03_v1,113801,114000,3,[  5   1   1   1   6 338   3   1   2   2   1   2   1   1   4 162   1  83],"[0, 1, 2, 3, 4, 9, 10, 14]","[7, 8, 12, 13, 16]","[0.008130081300813009, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561, 0.5495934959349593, 0.004878048780487805, 0.0016260162601626016, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0065040650406504065, 0.2634146341463415, 0.0016260162601626016, 0.13495934959349593]",18,1.2330994495961007,0.6100654372397383
24,PvP01_03_v1,113901,114100,3,"[  4   2   1   2   3   3   2 337   2   1   3   1   2   1   1   2   2   1
  19   2 140   1   1  82]","[0, 1, 2, 3, 4, 5, 6, 14, 15, 16, 17, 22]","[8, 11, 12, 13, 19, 21]","[0.0065040650406504065, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.004878048780487805, 0.0032520325203252032, 0.5479674796747968, 0.0032520325203252032, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.030894308943089432, 0.0032520325203252032, 0.22764227642276422, 0.0016260162601626016, 0.0016260162601626016, 0.13333333333333333]",24,1.3858234897490684,0.6289589530041642
25,PvP01_03_v1,113951,114150,2,[  8   7   3   3 356   5 143   1   1  88],"[0, 1, 2, 3, 8]","[5, 7]","[0.013008130081300813, 0.011382113821138212, 0.004878048780487805, 0.004878048780487805, 0.5788617886178862, 0.008130081300813009, 0.23252032520325203, 0.0016260162601626016, 0.0016260162601626016, 0.14308943089430895]",10,1.1532262862527345,0.5899610020490449
26,PvP01_03_v1,114001,114200,1,[ 12 452   5 146],[0],[2],"[0.01951219512195122, 0.734959349593496, 0.008130081300813009, 0.23739837398373984]",4,0.6836434362403192,0.4030299424945468
27,PvP01_03_v1,114051,114250,2,[  1  10   1   2 362   1  87   5   1 145],"[0, 1, 2, 3, 8]","[5, 7]","[0.0016260162601626016, 0.016260162601626018, 0.0016260162601626016, 0.0032520325203252032, 0.5886178861788618, 0.0016260162601626016, 0.14146341463414633, 0.008130081300813009, 0.0016260162601626016, 0.23577235772357724]",10,1.0957768393380753,0.5775768391830259
28,PvP01_03_v1,114101,114300,1,[  4 522   1  88],[0],[2],"[0.0065040650406504065, 0.848780487804878, 0.0016260162601626016, 0.14308943089430895]",4,0.46055999464668196,0.2590521514971249
29,PvP01_03_v1,115701,115900,1,[502   5 108],[],[1],"[0.816260162601626, 0.008130081300813009, 0.17560975609756097]",3,0.5103139390636979,0.3028144622909644
30,PvP01_03_v1,115951,116150,1,[  1 485   2 127],[0],[2],"[0.0016260162601626016, 0.7886178861788617, 0.0032520325203252032, 0.20650406504065041]",4,0.542093379276371,0.33542468107607926
31,PvP01_03_v1,118201,118400,1,[530   2  83],[],[1],"[0.8617886178861789, 0.0032520325203252032, 0.13495934959349593]",3,0.41711027060699546,0.23909577632361678
32,PvP01_03_v1,118251,118450,7,[237   1   9   1   2   2   6   3 269   2  69  14],[4],"[3, 6, 7, 9]","[0.3853658536585366, 0.0016260162601626016, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.0032520325203252032, 0.00975609756097561, 0.004878048780487805, 0.4373983739837398, 0.0032520325203252032, 0.11219512195121951, 0.022764227642276424]",12,1.2704221638154551,0.6466997157776455
33,PvP01_03_v1,118301,118500,9,"[204   1   1  31   1   5   4   1   1   1   2   1   2   3   3   1  81   9
   1   2 175   2  68   1   1  13]","[8, 9, 15]","[2, 7, 11, 12, 13, 14, 18, 21]","[0.33170731707317075, 0.0016260162601626016, 0.0016260162601626016, 0.05040650406504065, 0.0016260162601626016, 0.008130081300813009, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.004878048780487805, 0.0016260162601626016, 0.13170731707317074, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.2845528455284553, 0.0032520325203252032, 0.11056910569105691, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382]",26,1.84127574093419,0.775998413642673
34,PvP01_03_v1,118351,118550,11,"[185   4   1  12   2   1   1  10   4  17   1   5   2   2   1   1   1   2
   1   2   1   2   3   1  66   7   8   9   1   2  39  23  29  84   1   1
  67   1   1   1   3   1   9]","[15, 16, 23]","[2, 6, 14, 18, 19, 20, 21, 22, 28, 34, 35]","[0.3008130081300813, 0.0065040650406504065, 0.0016260162601626016, 0.01951219512195122, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.0065040650406504065, 0.027642276422764227, 0.0016260162601626016, 0.008130081300813009, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.1073170731707317, 0.011382113821138212, 0.013008130081300813, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.06341463414634146, 0.03739837398373984, 0.04715447154471545, 0.13658536585365855, 0.0016260162601626016, 0.0016260162601626016, 0.10894308943089431, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.014634146341463415]",43,2.4946588702349586,0.8573732566593959
35,PvP01_03_v1,118401,118600,10,"[253   5   2  12   2   1   1  10   5  17   1   5   2   2   1   1   1   2
   1   2   1   2   3   1  67   7   8   9   1   2  39  26  30  93]","[15, 16, 23]","[2, 6, 14, 18, 19, 20, 21, 22, 28]","[0.4113821138211382, 0.008130081300813009, 0.0032520325203252032, 0.01951219512195122, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.008130081300813009, 0.027642276422764227, 0.0016260162601626016, 0.008130081300813009, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.10894308943089431, 0.011382113821138212, 0.013008130081300813, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.06341463414634146, 0.04227642276422764, 0.04878048780487805, 0.15121951219512195]",34,2.1575766137599026,0.7855852997554367
36,PvP01_03_v1,118451,118650,4,[  1   1 329  12   2  12  10   1   9   1   2   1   2  52  26  35 119],"[0, 1]","[4, 9, 10, 11]","[0.0016260162601626016, 0.0016260162601626016, 0.5349593495934959, 0.01951219512195122, 0.0032520325203252032, 0.01951219512195122, 0.016260162601626018, 0.0016260162601626016, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.08455284552845528, 0.04227642276422764, 0.056910569105691054, 0.19349593495934958]",17,1.5487302743215752,0.6629175755172185
37,PvP01_03_v1,118501,118700,2,[  1 384  39   2   2  48 139],[0],"[3, 4]","[0.0016260162601626016, 0.624390243902439, 0.06341463414634146, 0.0032520325203252032, 0.0032520325203252032, 0.07804878048780488, 0.22601626016260162]",7,1.0518535550524886,0.5489166501421111
38,PvP01_03_v1,118651,118850,1,[510   3 102],[],[1],"[0.8292682926829268, 0.004878048780487805, 0.16585365853658537]",3,0.47919538335551076,0.28478286734086855
39,PvP01_03_v1,118701,118900,2,[492   1  17   3  28  74],[],"[1, 3]","[0.8, 0.0016260162601626016, 0.027642276422764227, 0.004878048780487805, 0.04552845528455285, 0.12032520325203253]",6,0.7095661126663717,0.3426584704871438
40,PvP01_03_v1,118751,118950,4,[461   2  29   1   8   9   1   2   1   6   1  20  18  56],[8],"[1, 3, 6, 7]","[0.7495934959349594, 0.0032520325203252032, 0.04715447154471545, 0.0016260162601626016, 0.013008130081300813, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.00975609756097561, 0.0016260162601626016, 0.032520325203252036, 0.02926829268292683, 0.0910569105691057]",14,1.0355364015422666,0.4251702029215415
41,PvP01_03_v1,118851,119050,4,[  1 445  22   1   2  23  26   2   2  25   1  46   1  18],[0],"[4, 7, 8, 12]","[0.0016260162601626016, 0.7235772357723578, 0.03577235772357724, 0.0016260162601626016, 0.0032520325203252032, 0.03739837398373984, 0.04227642276422764, 0.0032520325203252032, 0.0032520325203252032, 0.04065040650406504, 0.0016260162601626016, 0.07479674796747968, 0.0016260162601626016, 0.02926829268292683]",14,1.1350404123943507,0.46382444312248006
42,PvP01_03_v1,118901,119100,3,[  1 472  23   1   2  71   1  44],[0],"[4, 6]","[0.0016260162601626016, 0.767479674796748, 0.03739837398373984, 0.0016260162601626016, 0.0032520325203252032, 0.11544715447154472, 0.0016260162601626016, 0.07154471544715447]",8,0.813896482950893,0.3911111111111112
43,PvP01_03_v1,118951,119150,1,[545   1  69],[],[1],"[0.8861788617886179, 0.0016260162601626016, 0.11219512195121951]",3,0.3629529882802106,0.20209663560050228
44,PvP01_03_v1,119551,119750,1,[  1 321   3 290],[0],[2],"[0.0016260162601626016, 0.5219512195121951, 0.004878048780487805, 0.4715447154471545]",4,0.7302500644649079,0.5051860664948112
45,PvP01_03_v1,119601,119800,2,[  1 315   6   2   1  92   3 195],[0],"[3, 4, 6]","[0.0016260162601626016, 0.5121951219512195, 0.00975609756097561, 0.0032520325203252032, 0.0016260162601626016, 0.14959349593495935, 0.004878048780487805, 0.3170731707317073]",8,1.1017319714146327,0.6146077070526803
46,PvP01_03_v1,119651,119850,4,"[  1 272   1   2  40   6   2   1  90   1   1   2   1  61   1   1   1  57
  74]","[0, 16]","[6, 7, 9, 11, 12, 15]","[0.0016260162601626016, 0.44227642276422763, 0.0016260162601626016, 0.0032520325203252032, 0.06504065040650407, 0.00975609756097561, 0.0032520325203252032, 0.0016260162601626016, 0.14634146341463414, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0991869918699187, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.09268292682926829, 0.12032520325203253]",19,1.7192747957678667,0.7456884129816908
47,PvP01_03_v1,119751,119950,7,"[273   3   1  17   1   3   2   6   7   1  51   1   1   2  40   1   1   1
   1  54   4   3   1   1   1  30  28  13   1  66]",[24],"[5, 9, 12, 16, 17, 18, 23, 28]","[0.44390243902439025, 0.004878048780487805, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.004878048780487805, 0.0032520325203252032, 0.00975609756097561, 0.011382113821138212, 0.0016260162601626016, 0.08292682926829269, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.06504065040650407, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.08780487804878048, 0.0065040650406504065, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.04878048780487805, 0.04552845528455285, 0.02113821138211382, 0.0016260162601626016, 0.1073170731707317]",30,2.0463210355115247,0.766559587547095
48,PvP01_03_v1,119801,120000,6,"[328   3   1  17   1   3   2   6  11   1  55   2   1   1   1   1  32  28
  53   1  67]",[15],"[5, 9, 12, 13, 14, 19]","[0.5333333333333333, 0.004878048780487805, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.004878048780487805, 0.0032520325203252032, 0.00975609756097561, 0.01788617886178862, 0.0016260162601626016, 0.08943089430894309, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.05203252032520325, 0.04552845528455285, 0.08617886178861789, 0.0016260162601626016, 0.10894308943089431]",21,1.6874544061006747,0.6822129684711481
49,PvP01_03_v1,119851,120050,4,[417   3   1  17   1   4   2   6  11   1 152],[],"[5, 9]","[0.6780487804878049, 0.004878048780487805, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.0065040650406504065, 0.0032520325203252032, 0.00975609756097561, 0.01788617886178862, 0.0016260162601626016, 0.24715447154471545]",11,0.9339049767570153,0.47790072047061927
50,PvP01_03_v1,119951,120150,2,[  1 383  86   1   5  17   1 121],[0],"[3, 4, 6]","[0.0016260162601626016, 0.6227642276422765, 0.13983739837398373, 0.0016260162601626016, 0.008130081300813009, 0.027642276422764227, 0.0016260162601626016, 0.1967479674796748]",8,1.0595511446157522,0.5530623306233062
51,PvP01_03_v1,120001,120200,3,[  1 316  67  71   1  14   1   3   1   1  17   1 104  17],[0],"[4, 6, 7, 8, 9, 11]","[0.0016260162601626016, 0.5138211382113821, 0.10894308943089431, 0.11544715447154472, 0.0016260162601626016, 0.022764227642276424, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.16910569105691056, 0.027642276422764227]",14,1.5065527345515188,0.6801084010840108
52,PvP01_03_v1,120101,120300,7,"[  1 111   3   4   1   3 156  38  10  44  13  12   1  34   1  23   1   2
   1   1   4   6   1   1   1   1   1   1   2  15   1   2  28  23  29  22
   2  14   1]","[0, 19, 31]","[4, 12, 14, 16, 18, 22, 23, 24, 25, 26, 27, 30]","[0.0016260162601626016, 0.18048780487804877, 0.004878048780487805, 0.0065040650406504065, 0.0016260162601626016, 0.004878048780487805, 0.25365853658536586, 0.061788617886178863, 0.016260162601626018, 0.07154471544715447, 0.02113821138211382, 0.01951219512195122, 0.0016260162601626016, 0.055284552845528454, 0.0016260162601626016, 0.03739837398373984, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0065040650406504065, 0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.024390243902439025, 0.0016260162601626016, 0.0032520325203252032, 0.04552845528455285, 0.03739837398373984, 0.04715447154471545, 0.03577235772357724, 0.0032520325203252032, 0.022764227642276424, 0.0016260162601626016]",39,2.6231057971999343,0.8802009385947518
53,PvP01_03_v1,120151,120350,6,"[  2 152   1   1  26   4   1   2   3   3   1 233   1  84   1   1  14   1
   1  63  20]","[0, 18]","[6, 7, 10, 12, 14, 15, 17]","[0.0032520325203252032, 0.24715447154471545, 0.0016260162601626016, 0.0016260162601626016, 0.04227642276422764, 0.0065040650406504065, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.004878048780487805, 0.0016260162601626016, 0.37886178861788616, 0.0016260162601626016, 0.13658536585365855, 0.0016260162601626016, 0.0016260162601626016, 0.022764227642276424, 0.0016260162601626016, 0.0016260162601626016, 0.1024390243902439, 0.032520325203252036]",21,1.765672193517206,0.7627311785312976
54,PvP01_03_v1,120201,120400,6,"[  2 152  14   1   1  26   4   1   3   1   1   2   3   1 126   1 170   1
  93  12]","[0, 9]","[7, 8, 13, 15, 17]","[0.0032520325203252032, 0.24715447154471545, 0.022764227642276424, 0.0016260162601626016, 0.0016260162601626016, 0.04227642276422764, 0.0065040650406504065, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.2048780487804878, 0.0016260162601626016, 0.2764227642276423, 0.0016260162601626016, 0.15121951219512195, 0.01951219512195122]",20,1.8134849037322518,0.7948443386872893
55,PvP01_03_v1,120301,120500,4,"[  1 193  26   1   1   2  33  22   4   2   2   1 113   7   1   4  29   1
 122   8   1   1  40]",[0],"[3, 4, 10, 11, 14, 17, 20]","[0.0016260162601626016, 0.31382113821138213, 0.04227642276422764, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.05365853658536585, 0.03577235772357724, 0.0065040650406504065, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.183739837398374, 0.011382113821138212, 0.0016260162601626016, 0.0065040650406504065, 0.04715447154471545, 0.0016260162601626016, 0.1983739837398374, 0.013008130081300813, 0.0016260162601626016, 0.0016260162601626016, 0.06504065040650407]",23,2.0398406588557214,0.8155674532355079
56,PvP01_03_v1,120351,120550,4,"[  1 298  10  21  12   1   1   1   6  15  47   1 133  12   9   1   2   1
   1  42]",[0],"[5, 6, 7, 11, 15, 17]","[0.0016260162601626016, 0.4845528455284553, 0.016260162601626018, 0.03414634146341464, 0.01951219512195122, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561, 0.024390243902439025, 0.07642276422764227, 0.0016260162601626016, 0.216260162601626, 0.01951219512195122, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.06829268292682927]",20,1.6976863956333967,0.7048079846652124
57,PvP01_03_v1,120401,120600,3,[  1 432  22  30   1  14   1   1   2   7  15  89],[0],"[4, 6, 7, 8]","[0.0016260162601626016, 0.7024390243902439, 0.03577235772357724, 0.04878048780487805, 0.0016260162601626016, 0.022764227642276424, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.011382113821138212, 0.024390243902439025, 0.14471544715447154]",12,1.082333540185351,0.4807138607971445
58,PvP01_03_v1,120451,120650,5,"[  1 389   1  28   7   7   9   6   7   6   1   7  16   1  14   1   1   1
   1   2   1   4   9   6   3   5  81]",[0],"[2, 10, 13, 15, 16, 17, 18]","[0.0016260162601626016, 0.6325203252032521, 0.0016260162601626016, 0.04552845528455285, 0.011382113821138212, 0.011382113821138212, 0.014634146341463415, 0.00975609756097561, 0.011382113821138212, 0.00975609756097561, 0.0016260162601626016, 0.011382113821138212, 0.026016260162601626, 0.0016260162601626016, 0.022764227642276424, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0065040650406504065, 0.014634146341463415, 0.00975609756097561, 0.004878048780487805, 0.008130081300813009, 0.13170731707317074]",27,1.5517777313888281,0.5779046863639368
59,PvP01_03_v1,120501,120700,3,[407   1  29   1  14  34   1  13  11 104],[],"[1, 3, 6]","[0.6617886178861788, 0.0016260162601626016, 0.04715447154471545, 0.0016260162601626016, 0.022764227642276424, 0.055284552845528454, 0.0016260162601626016, 0.02113821138211382, 0.01788617886178862, 0.16910569105691056]",10,1.1487451147092953,0.5268662832969793
60,PvP01_03_v1,120551,120750,5,[374  12   1   1  32   1   1   1  20   7   1  24   1  16   1  41   1  80],[],"[2, 3, 5, 7, 10, 12, 14, 16]","[0.608130081300813, 0.01951219512195122, 0.0016260162601626016, 0.0016260162601626016, 0.05203252032520325, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.032520325203252036, 0.011382113821138212, 0.0016260162601626016, 0.03902439024390244, 0.0016260162601626016, 0.026016260162601626, 0.0016260162601626016, 0.06666666666666667, 0.0016260162601626016, 0.13008130081300814]",18,1.456771193940626,0.602313437768524
61,PvP01_03_v1,120601,120800,7,"[  1 364   5   3   1   1   8   3   1   1   1  31   1   1   1   1  19   1
   6   1  24   1  16   1   1   1  20  19   1   1   1  78]",[0],"[5, 8, 9, 12, 14, 19, 21, 23, 24, 25, 28, 30]","[0.0016260162601626016, 0.591869918699187, 0.008130081300813009, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.013008130081300813, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.05040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.030894308943089432, 0.0016260162601626016, 0.00975609756097561, 0.0016260162601626016, 0.03902439024390244, 0.0016260162601626016, 0.026016260162601626, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.032520325203252036, 0.030894308943089432, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.12682926829268293]",32,1.661778543827365,0.6254689668847907
