,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
10,PvP01_09_v1,264601,264800,11,"[  1 183   4  48   1  12   1   3   5   3   1  10   2   1   1   1   1   1
  26   2   1   7   1   9   6   2   2   2   4 177  97]",[0],"[6, 9, 10, 13, 14, 15, 17]","[0.0016260162601626016, 0.2975609756097561, 0.0065040650406504065, 0.07804878048780488, 0.0016260162601626016, 0.01951219512195122, 0.0016260162601626016, 0.004878048780487805, 0.008130081300813009, 0.004878048780487805, 0.0016260162601626016, 0.016260162601626018, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.04227642276422764, 0.0032520325203252032, 0.0016260162601626016, 0.011382113821138212, 0.0016260162601626016, 0.014634146341463415, 0.00975609756097561, 0.0032520325203252032, 0.0032520325203252032, 0.0032520325203252032, 0.0065040650406504065, 0.28780487804878047, 0.15772357723577235]",31,2.009521516857853,0.7945059157908652
11,PvP01_09_v1,264651,264850,11,"[142  53   1   3  46   2   2   1   1   1  10   1   3   5   1   1   1   1
   1   1   1   1  13   1  12   1   1   1   7   1   4   5   1   5   2   2
   2   2   2  65 112  15   3  14  65]",[9],"[9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[0.23089430894308943, 0.08617886178861789, 0.0016260162601626016, 0.004878048780487805, 0.07479674796747968, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.0016260162601626016, 0.004878048780487805, 0.008130081300813009, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.01951219512195122, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.011382113821138212, 0.0016260162601626016, 0.0065040650406504065, 0.008130081300813009, 0.0016260162601626016, 0.008130081300813009, 0.0032520325203252032, 0.0032520325203252032, 0.0032520325203252032, 0.0032520325203252032, 0.0032520325203252032, 0.10569105691056911, 0.1821138211382114, 0.024390243902439025, 0.004878048780487805, 0.022764227642276424, 0.10569105691056911]",45,2.5385833201424584,0.8753889880362218
12,PvP01_09_v1,264701,264900,10,"[  7  54   1   1   3  95   4   1   1  69   2   2   4   1   1   1   1   8
  59   2 167   2   2   8   8   5   1   1   1  13   1  89]",[26],"[2, 3, 7, 8, 13, 14, 15, 16, 26]","[0.011382113821138212, 0.08780487804878048, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.15447154471544716, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.11219512195121951, 0.0032520325203252032, 0.0032520325203252032, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.013008130081300813, 0.0959349593495935, 0.0032520325203252032, 0.27154471544715447, 0.0032520325203252032, 0.0032520325203252032, 0.013008130081300813, 0.013008130081300813, 0.008130081300813009, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.14471544715447154]",32,2.2570982554205576,0.8506153744464274
13,PvP01_09_v1,264751,264950,10,"[  5   2   1  61   1   1   3  79   1  75   6   2   1  21 216   2   2   1
   8   9   1   2   3   1   1   1  13   1   2   1  31  61]","[23, 29]","[2, 4, 5, 8, 11, 12, 17, 23]","[0.008130081300813009, 0.0032520325203252032, 0.0016260162601626016, 0.0991869918699187, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.12845528455284552, 0.0016260162601626016, 0.12195121951219512, 0.00975609756097561, 0.0032520325203252032, 0.0016260162601626016, 0.03414634146341464, 0.35121951219512193, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.013008130081300813, 0.014634146341463415, 0.0016260162601626016, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.05040650406504065, 0.0991869918699187]",32,2.1851419550699256,0.8207548416947584
14,PvP01_09_v1,264801,265000,9,"[  5   2   1  69   1   1   3  88   1  76   6   2   1  23 219   2   1   1
   1   1  13   1   2   1  31  63]","[16, 23]","[2, 4, 5, 8, 11, 12, 16, 17]","[0.008130081300813009, 0.0032520325203252032, 0.0016260162601626016, 0.11219512195121951, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.14308943089430895, 0.0016260162601626016, 0.12357723577235773, 0.00975609756097561, 0.0032520325203252032, 0.0016260162601626016, 0.03739837398373984, 0.35609756097560974, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.02113821138211382, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.05040650406504065, 0.1024390243902439]",26,2.037765370918766,0.8097243704144359
15,PvP01_09_v1,264851,265050,5,[  5   3   1  82   3   1   3   1   1 144   1 362   8],[8],"[2, 4, 5, 7, 10]","[0.008130081300813009, 0.004878048780487805, 0.0016260162601626016, 0.13333333333333333, 0.004878048780487805, 0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.0016260162601626016, 0.23414634146341465, 0.0016260162601626016, 0.5886178861788618, 0.013008130081300813]",13,1.146257177417633,0.5806067816775728
16,PvP01_09_v1,264901,265100,1,[  1 149   2 463],[0],[2],"[0.0016260162601626016, 0.24227642276422764, 0.0032520325203252032, 0.7528455284552845]",4,0.5862695523773802,0.37451252561306114
17,PvP01_09_v1,265751,265950,1,[348   4 263],[],[1],"[0.5658536585365853, 0.0065040650406504065, 0.4276422764227642]",3,0.7182269005402598,0.49688941767466466
18,PvP01_09_v1,266051,266250,1,[493   3 119],[],[1],"[0.8016260162601626, 0.004878048780487805, 0.19349593495934958]",3,0.5210327469133105,0.31993125784916376
19,PvP01_09_v1,267451,267650,1,[ 75   1 539],[],[1],"[0.12195121951219512, 0.0016260162601626016, 0.8764227642276423]",3,0.38264942026965154,0.21700839447418863
20,PvP01_09_v1,269101,269300,1,[379   4 232],[],[1],"[0.616260162601626, 0.0065040650406504065, 0.3772357723577236]",3,0.6988345126889519,0.47787428118183617
21,PvP01_09_v1,269351,269550,1,[382   3 230],[],[1],"[0.6211382113821138, 0.004878048780487805, 0.37398373983739835]",3,0.6895820232438334,0.47429968933835687
22,PvP01_09_v1,277251,277450,1,[484 131],[],[],"[0.7869918699186992, 0.21300813008130082]",2,0.5179150414809884,0.335271333201137
23,PvP01_09_v1,277401,277600,2,[186   3 295  76  55],[],[1],"[0.3024390243902439, 0.004878048780487805, 0.4796747967479675, 0.12357723577235773, 0.08943089430894309]",5,1.214335263991146,0.6551497124727346
24,PvP01_09_v1,277451,277650,2,[ 86   2 174   2   1 341   9],[],"[1, 3, 4]","[0.13983739837398373, 0.0032520325203252032, 0.28292682926829266, 0.0032520325203252032, 0.0016260162601626016, 0.5544715447154471, 0.014634146341463415]",7,1.0688271064844452,0.5927212637980038
25,PvP01_09_v1,277501,277700,3,[ 85   1   1   1  93   1  80   2   1 341   8   1],[],"[2, 3, 5, 7, 8]","[0.13821138211382114, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.15121951219512195, 0.0016260162601626016, 0.13008130081300814, 0.0032520325203252032, 0.0016260162601626016, 0.5544715447154471, 0.013008130081300813, 0.0016260162601626016]",12,1.2892434192096431,0.6334747835283231
26,PvP01_09_v1,277601,277800,2,[428   1   1   1   1 101   1  81],[],"[2, 3, 4, 6]","[0.6959349593495935, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.16422764227642275, 0.0016260162601626016, 0.13170731707317074]",8,0.8681551435163655,0.4713437768524027
27,PvP01_09_v1,277651,277850,1,[530   2  83],[],[1],"[0.8617886178861789, 0.0032520325203252032, 0.13495934959349593]",3,0.41711027060699546,0.23909577632361678
28,PvP01_09_v1,281851,282050,1,[  2 165   2 446],[0],[2],"[0.0032520325203252032, 0.2682926829268293, 0.0032520325203252032, 0.7252032520325203]",4,0.6232550409499582,0.4020781280983541
29,PvP01_09_v1,281951,282150,2,[  1   1 132   1  32   1   1   1 319   2 124],"[0, 1, 7]","[3, 5, 6, 9]","[0.0016260162601626016, 0.0016260162601626016, 0.2146341463414634, 0.0016260162601626016, 0.05203252032520325, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.5186991869918699, 0.0032520325203252032, 0.2016260162601626]",11,1.2287270272284656,0.6414964637451253
30,PvP01_09_v1,282051,282250,1,[  1 453   4 157],[0],[2],"[0.0016260162601626016, 0.7365853658536585, 0.0065040650406504065, 0.2552845528455285]",4,0.6169476308504556,0.3922268490977594
31,PvP01_09_v1,282801,283000,2,[169   6   1   5  22 412],[],"[2, 3]","[0.27479674796747966, 0.00975609756097561, 0.0016260162601626016, 0.008130081300813009, 0.03577235772357724, 0.6699186991869919]",6,0.8372073359277764,0.4742520986185471
32,PvP01_09_v1,282851,283050,3,[165   4   6   1   4   1  22  17 395],[],"[3, 4, 5]","[0.2682926829268293, 0.0065040650406504065, 0.00975609756097561, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.03577235772357724, 0.027642276422764227, 0.6422764227642277]",9,0.9872330761695992,0.5132712010046929
33,PvP01_09_v1,282901,283100,4,[153  12   4   6   1   1   1   2   1  22  12   5   1 294   1  99],[12],"[4, 5, 6, 7, 8, 14]","[0.24878048780487805, 0.01951219512195122, 0.0065040650406504065, 0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.03577235772357724, 0.01951219512195122, 0.008130081300813009, 0.0016260162601626016, 0.47804878048780486, 0.0016260162601626016, 0.16097560975609757]",16,1.4640349011628226,0.6813933505188711
34,PvP01_09_v1,283001,283200,2,[188  17   1   1   2   1 304   2  99],[5],"[2, 3, 4, 7]","[0.3056910569105691, 0.027642276422764227, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.4943089430894309, 0.0032520325203252032, 0.16097560975609757]",9,1.172383908499133,0.6355053209068676
35,PvP01_09_v1,283051,283250,1,[  1 493   3 118],[0],[2],"[0.0016260162601626016, 0.8016260162601626, 0.004878048780487805, 0.191869918699187]",4,0.53042284446343,0.3205552250644458
36,PvP01_09_v1,283551,283750,1,[499   2 114],[],[1],"[0.8113821138211382, 0.0032520325203252032, 0.18536585365853658]",3,0.5006411958421273,0.3072879899530703
37,PvP01_09_v1,283601,283800,2,[  8   1 490   1   1  90  24],[],"[1, 3, 4]","[0.013008130081300813, 0.0016260162601626016, 0.7967479674796748, 0.0016260162601626016, 0.0016260162601626016, 0.14634146341463414, 0.03902439024390244]",7,0.6766623714930176,0.3420768061339151
38,PvP01_09_v1,283651,283850,3,[  8   1  44 446   1   1  90   7  17],[],"[1, 4, 5]","[0.013008130081300813, 0.0016260162601626016, 0.07154471544715447, 0.7252032520325203, 0.0016260162601626016, 0.0016260162601626016, 0.14634146341463414, 0.011382113821138212, 0.027642276422764227]",9,0.9408889392717903,0.44647498182298895
39,PvP01_09_v1,283701,283900,5,"[  8   1  26   1  16   1  10 208   2 226   1   1  67  16   7   7   2  14
   1]",[],"[1, 8, 10, 11]","[0.013008130081300813, 0.0016260162601626016, 0.04227642276422764, 0.0016260162601626016, 0.026016260162601626, 0.0016260162601626016, 0.016260162601626018, 0.3382113821138211, 0.0032520325203252032, 0.367479674796748, 0.0016260162601626016, 0.0016260162601626016, 0.10894308943089431, 0.026016260162601626, 0.011382113821138212, 0.011382113821138212, 0.0032520325203252032, 0.022764227642276424, 0.0016260162601626016]",19,1.711020476424658,0.7343142309471875
40,PvP01_09_v1,283751,283950,5,"[ 71   1   4  10   6   6   1   1   1  15  18   1  13   3   1   5   7  82
   2 138   1   1 208  19]",[],"[1, 7, 8, 18, 20, 21]","[0.11544715447154472, 0.0016260162601626016, 0.0065040650406504065, 0.016260162601626018, 0.00975609756097561, 0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.024390243902439025, 0.02926829268292683, 0.0016260162601626016, 0.02113821138211382, 0.004878048780487805, 0.0016260162601626016, 0.008130081300813009, 0.011382113821138212, 0.13333333333333333, 0.0032520325203252032, 0.22439024390243903, 0.0016260162601626016, 0.0016260162601626016, 0.3382113821138211, 0.030894308943089432]",24,2.0110057809401187,0.8005552250644458
41,PvP01_09_v1,283801,284000,4,"[ 86   1  22   1  23   9   7   1   1   1   5   7  82   2 138   1   1 208
  19]",[],"[1, 8, 9, 13, 15, 16]","[0.13983739837398373, 0.0016260162601626016, 0.03577235772357724, 0.0016260162601626016, 0.03739837398373984, 0.014634146341463415, 0.011382113821138212, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.008130081300813009, 0.011382113821138212, 0.13333333333333333, 0.0032520325203252032, 0.22439024390243903, 0.0016260162601626016, 0.0016260162601626016, 0.3382113821138211, 0.030894308943089432]",19,1.889738261898314,0.7937286007006412
42,PvP01_09_v1,283851,284050,3,[ 91   1  29   1   1   1 105   2 147   1   1 215  20],[],"[1, 4, 5, 7, 9, 10]","[0.14796747967479676, 0.0016260162601626016, 0.04715447154471545, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.17073170731707318, 0.0032520325203252032, 0.23902439024390243, 0.0016260162601626016, 0.0016260162601626016, 0.34959349593495936, 0.032520325203252036]",13,1.6307485490011482,0.7663004825170203
43,PvP01_09_v1,283901,284100,1,[414   4 197],[],[1],"[0.6731707317073171, 0.0065040650406504065, 0.3203252032520325]",3,0.6638258041162033,0.4441906272721263
44,PvP01_09_v1,284351,284550,1,[  2 451   4 158],[0],[2],"[0.0032520325203252032, 0.7333333333333333, 0.0065040650406504065, 0.25691056910569104]",4,0.6279746952218543,0.3961663031264461
45,PvP01_09_v1,285251,285450,1,[ 86   3 526],[],[1],"[0.13983739837398373, 0.004878048780487805, 0.8552845528455284]",3,0.4347634999303531,0.24891004031991548
46,PvP01_09_v1,285401,285600,2,[ 82   4   2   1   1 268   9 248],[4],"[2, 3, 6]","[0.13333333333333333, 0.0065040650406504065, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.43577235772357725, 0.014634146341463415, 0.4032520325203252]",8,1.1309355830859986,0.6294401480600171
47,PvP01_09_v1,285451,285650,1,[  1 352   9 253],[0],[2],"[0.0016260162601626016, 0.5723577235772358, 0.014634146341463415, 0.4113821138211382]",4,0.7570357057664874,0.5029545905215149
48,PvP01_09_v1,286901,287100,1,[  2 328   4 281],[0],[2],"[0.0032520325203252032, 0.5333333333333333, 0.0065040650406504065, 0.45691056910569106]",4,0.7445204833538656,0.5067354088175028
49,PvP01_09_v1,287651,287850,1,[  1 341   1 272],[0],[2],"[0.0016260162601626016, 0.5544715447154471, 0.0016260162601626016, 0.44227642276422763]",4,0.7086952974224683,0.4969475841099874
50,PvP01_09_v1,288301,288500,1,[203   2 410],[],[1],"[0.3300813008130081, 0.0032520325203252032, 0.6666666666666666]",3,0.6548067497854974,0.4465913146936348
51,PvP01_09_v1,288501,288700,1,[510   2 103],[],[1],"[0.8292682926829268, 0.0032520325203252032, 0.16747967479674797]",3,0.4731460885136044,0.28425408156520604
52,PvP01_09_v1,288551,288750,2,[376   2 132   2  97   6],[],"[1, 3]","[0.6113821138211382, 0.0032520325203252032, 0.2146341463414634, 0.0032520325203252032, 0.15772357723577235, 0.00975609756097561]",6,1.0048328659391397,0.5551510344371737
53,PvP01_09_v1,288701,288900,1,[475   2 138],[],[1],"[0.7723577235772358, 0.0032520325203252032, 0.22439024390243903]",3,0.5534566827182761,0.353101989556481
54,PvP01_09_v1,289101,289300,1,[  2 534   4  75],[0],[2],"[0.0032520325203252032, 0.8682926829268293, 0.0065040650406504065, 0.12195121951219512]",4,0.43060688841535233,0.23114283825765092
55,PvP01_09_v1,291501,291700,1,[472   3 140],[],[1],"[0.767479674796748, 0.004878048780487805, 0.22764227642276422]",3,0.5659802235338527,0.3591301473990349
56,PvP01_09_v1,291651,291850,2,[421  51   2   1 128  12],[],"[2, 3]","[0.6845528455284553, 0.08292682926829269, 0.0032520325203252032, 0.0016260162601626016, 0.208130081300813, 0.01951219512195122]",6,0.8984733601812982,0.48079846652125047
57,PvP01_09_v1,291701,291900,1,[551  64],[],[],"[0.8959349593495934, 0.1040650406504065]",2,0.33392406101257505,0.18647101592967164
58,PvP01_09_v1,293151,293350,1,[  1 530  84],[0],[],"[0.0016260162601626016, 0.8617886178861789, 0.13658536585365855]",3,0.410543528664555,0.23866217198757345
59,PvP01_09_v1,293451,293650,3,[  1 521   3   6   2   1   2  79],[0],"[4, 5]","[0.0016260162601626016, 0.8471544715447155, 0.004878048780487805, 0.00975609756097561, 0.0032520325203252032, 0.0016260162601626016, 0.0032520325203252032, 0.12845528455284552]",8,0.5334090409739791,0.2656831251239342
60,PvP01_09_v1,294001,294200,1,[ 92   3 520],[],[1],"[0.14959349593495935, 0.004878048780487805, 0.8455284552845529]",3,0.4520428076865796,0.2626796219181703
61,PvP01_09_v1,294301,294500,1,[539  76],[],[],"[0.8764227642276423, 0.12357723577235773]",2,0.3739923058850372,0.2166118051424416
62,PvP01_09_v1,294651,294850,4,[535  11   1   1  67],[],"[2, 3]","[0.8699186991869918, 0.01788617886178862, 0.0016260162601626016, 0.0016260162601626016, 0.10894308943089431]",5,0.45559956359620846,0.23104765681803174
63,PvP01_09_v1,294851,295050,3,[492   1   2   5   1   3 111],[],"[3, 4]","[0.8, 0.0016260162601626016, 0.0032520325203252032, 0.008130081300813009, 0.0016260162601626016, 0.004878048780487805, 0.18048780487804877]",7,0.5921284439867139,0.3273183951351709
64,PvP01_09_v1,295351,295550,1,[  2 352   1 260],[0],[2],"[0.0032520325203252032, 0.5723577235772358, 0.0016260162601626016, 0.42276422764227645]",4,0.7124162641712539,0.4936638244431224
65,PvP01_09_v1,302351,302550,1,[138   1 476],[],[1],"[0.22439024390243903, 0.0016260162601626016, 0.7739837398373983]",3,0.544061443146599,0.35059554497984013
66,PvP01_09_v1,303101,303300,1,[391   2 222],[],[1],"[0.6357723577235772, 0.0032520325203252032, 0.36097560975609755]",3,0.6743940904227066,0.4654795426003041
67,PvP01_09_v1,304401,304600,2,[265   3   3 255   2  87],[],"[1, 2, 4]","[0.43089430894308944, 0.004878048780487805, 0.004878048780487805, 0.4146341463414634, 0.0032520325203252032, 0.14146341463414633]",6,1.0750164428994857,0.622338555092868
68,PvP01_09_v1,305301,305500,1,[  1 547   2  65],[0],[2],"[0.0016260162601626016, 0.8894308943089431, 0.0032520325203252032, 0.10569105691056911]",4,0.37080119166154224,0.19772886509352905
69,PvP01_09_v1,305351,305550,2,[  1 483   1  63   2  65],[0],"[2, 4]","[0.0016260162601626016, 0.7853658536585366, 0.0016260162601626016, 0.1024390243902439, 0.0032520325203252032, 0.10569105691056911]",6,0.7001799940159561,0.36152025910503016
70,PvP01_09_v1,305501,305700,1,[550   1  64],[],[1],"[0.8943089430894309, 0.0016260162601626016, 0.1040650406504065]",3,0.3458115842949681,0.18937933769581605
71,PvP01_09_v1,309651,309850,1,[490   4 121],[],[1],"[0.7967479674796748, 0.0065040650406504065, 0.1967479674796748]",3,0.5336637717041202,0.3264406107475709
72,PvP01_09_v1,311901,312100,1,[ 73   4 538],[],[1],"[0.11869918699186992, 0.0065040650406504065, 0.8747967479674796]",3,0.40273345152139245,0.22059884989093803
73,PvP01_09_v1,311951,312150,3,[ 45   1  27   2   2 170 256 112],[],"[1, 3, 4]","[0.07317073170731707, 0.0016260162601626016, 0.04390243902439024, 0.0032520325203252032, 0.0032520325203252032, 0.2764227642276423, 0.416260162601626, 0.1821138211382114]",8,1.4066905120107713,0.7098473131072774
74,PvP01_09_v1,312101,312300,2,[217   3 283 112],[],[1],"[0.35284552845528455, 0.004878048780487805, 0.46016260162601624, 0.1821138211382114]",4,1.0608630674774595,0.630561173904422
75,PvP01_09_v1,312501,312700,1,[  1 275   7 332],[0],[2],"[0.0016260162601626016, 0.44715447154471544, 0.011382113821138212, 0.5398373983739837]",4,0.7540804262098212,0.5084962654504595
76,PvP01_09_v1,315701,315900,1,[460   4 151],[],[1],"[0.7479674796747967, 0.0065040650406504065, 0.24552845528455283]",3,0.594762726398749,0.3802181241324609
77,PvP01_09_v1,317501,317700,1,[534   2  79],[],[1],"[0.8682926829268293, 0.0032520325203252032, 0.12845528455284552]",3,0.4048677105532518,0.22955648093066305
78,PvP01_09_v1,320501,320700,2,[  1 331  11   2   2  14   1 253],[0],"[3, 4, 6]","[0.0016260162601626016, 0.5382113821138211, 0.01788617886178862, 0.0032520325203252032, 0.0032520325203252032, 0.022764227642276424, 0.0016260162601626016, 0.4113821138211382]",8,0.9150450934398418,0.5402286998479741
79,PvP01_09_v1,323501,323700,1,[  2 498   3 112],[0],[2],"[0.0032520325203252032, 0.8097560975609757, 0.004878048780487805, 0.1821138211382114]",4,0.5256339049277342,0.31109524753784124
80,PvP01_09_v1,335251,335450,1,[  2 167   1 445],[0],[2],"[0.0032520325203252032, 0.27154471544715447, 0.0016260162601626016, 0.7235772357723578]",4,0.6171762245566075,0.4026862317403661
81,PvP01_09_v1,335901,336100,1,[  6 529   1  79],[0],[2],"[0.00975609756097561, 0.8601626016260162, 0.0016260162601626016, 0.12845528455284552]",4,0.44879329607756935,0.24352171326591332
82,PvP01_09_v1,337401,337600,1,[371   3 241],[],[1],"[0.6032520325203252, 0.004878048780487805, 0.39186991869918697]",3,0.6979753359941429,0.48250115671888427
83,PvP01_09_v1,338001,338200,1,[  1  78 536],[0],[],"[0.0016260162601626016, 0.12682926829268293, 0.8715447154471545]",3,0.3921601559110089,0.22432150175160281
84,PvP01_09_v1,338301,338500,1,[  2 536   1  76],[0],[2],"[0.0032520325203252032, 0.8715447154471545, 0.0016260162601626016, 0.12357723577235773]",4,0.40728415633199605,0.22512525613061007
85,PvP01_09_v1,338651,338850,1,[  2 227  10 376],[0],[2],"[0.0032520325203252032, 0.36910569105691055, 0.016260162601626018, 0.6113821138211382]",4,0.7543030528895438,0.48969793112565285
86,PvP01_09_v1,338901,339100,2,[  2 163   1 314   1 133   1],[0],"[2, 4]","[0.0032520325203252032, 0.26504065040650404, 0.0016260162601626016, 0.510569105691057, 0.0016260162601626016, 0.216260162601626, 0.0016260162601626016]",7,1.0762671316743115,0.6222856765153016
87,PvP01_09_v1,338951,339150,5,"[  1   1  14  42  91   1   6   2   7   1   2  12  55   1 244   1   2  22
   9 100   1]","[0, 1]","[5, 9, 13, 15]","[0.0016260162601626016, 0.0016260162601626016, 0.022764227642276424, 0.06829268292682927, 0.14796747967479676, 0.0016260162601626016, 0.00975609756097561, 0.0032520325203252032, 0.011382113821138212, 0.0016260162601626016, 0.0032520325203252032, 0.01951219512195122, 0.08943089430894309, 0.0016260162601626016, 0.3967479674796748, 0.0016260162601626016, 0.0032520325203252032, 0.03577235772357724, 0.014634146341463415, 0.16260162601626016, 0.0016260162601626016]",21,1.9130463680615346,0.778927886839844
