,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
20,PvP01_02_v1,140801,141000,1,[483   4 128],[],[1],"[0.7853658536585366, 0.0065040650406504065, 0.208130081300813]",3,0.5491782109928867,0.339840042302862
21,PvP01_02_v1,141651,141850,1,[519   1  95],[],[1],"[0.8439024390243902, 0.0016260162601626016, 0.15447154471544716]",3,0.4421809343672536,0.26396457135303064
22,PvP01_02_v1,143351,143550,1,[  3 503 109],[0],[],"[0.004878048780487805, 0.8178861788617886, 0.1772357723577236]",3,0.49705379367781904,0.2996258840637187
23,PvP01_02_v1,155051,155250,1,[  4 187   1 423],[0],[2],"[0.0065040650406504065, 0.3040650406504065, 0.0016260162601626016, 0.6878048780487804]",4,0.6625963807612125,0.4344239539956376
24,PvP01_02_v1,155151,155350,2,[  1   3   1 184   2   1 205 218],"[0, 1, 2]",[5],"[0.0016260162601626016, 0.004878048780487805, 0.0016260162601626016, 0.2991869918699187, 0.0032520325203252032, 0.0016260162601626016, 0.3333333333333333, 0.3544715447154472]",8,1.170781162052741,0.6736836539097097
25,PvP01_02_v1,155251,155450,1,[  2 393 220],[0],[],"[0.0032520325203252032, 0.6390243902439025, 0.35772357723577236]",3,0.6725303458174787,0.4636710952475378
26,PvP01_02_v1,155551,155750,1,[  1 505   2 107],[0],[2],"[0.0016260162601626016, 0.8211382113821138, 0.0032520325203252032, 0.17398373983739837]",4,0.49514911913562265,0.29544847643598393
27,PvP01_02_v1,156051,156250,1,[488   2 125],[],[1],"[0.7934959349593496, 0.0032520325203252032, 0.2032520325203252]",3,0.5260134392207563,0.32904223676383115
28,PvP01_02_v1,156101,156300,2,[  3 267 218   2 125],[0],[3],"[0.004878048780487805, 0.43414634146341463, 0.3544715447154472, 0.0032520325203252032, 0.2032520325203252]",5,1.0983106192361116,0.6445211183819155
29,PvP01_02_v1,156251,156450,1,[  3 394 218],[0],[],"[0.004878048780487805, 0.640650406504065, 0.3544715447154472]",3,0.6788612615993445,0.46389318527331613
30,PvP01_02_v1,157051,157250,1,[  3 239   2 371],[0],[2],"[0.004878048780487805, 0.3886178861788618, 0.0032520325203252032, 0.6032520325203252]",4,0.7167964379429184,0.48502875272655166
31,PvP01_02_v1,158051,158250,1,[  8 391 216],[0],[],"[0.013008130081300813, 0.6357723577235772, 0.35121951219512193]",3,0.7119306835016458,0.47226915195981234
32,PvP01_02_v1,172251,172450,1,[494   1 120],[],[1],"[0.8032520325203252, 0.0016260162601626016, 0.1951219512195122]",3,0.5052782765468768,0.3167109524753785
33,PvP01_02_v1,173851,174050,1,[459   1 155],[],[1],"[0.7463414634146341, 0.0016260162601626016, 0.25203252032520324]",3,0.5761508213995692,0.37945138475775
34,PvP01_02_v1,174751,174950,1,[327   4 284],[],[1],"[0.5317073170731708, 0.0065040650406504065, 0.46178861788617886]",3,0.725409524772918,0.5039962984995703
35,PvP01_02_v1,176151,176350,1,[506   3 106],[],[1],"[0.8227642276422764, 0.004878048780487805, 0.17235772357723578]",3,0.4895118035766951,0.29332804547557667
36,PvP01_02_v1,176601,176800,1,[  1 489   2 123],[0],[2],"[0.0016260162601626016, 0.7951219512195122, 0.0032520325203252032, 0.2]",4,0.5332479142697054,0.32776786304448413
37,PvP01_02_v1,179701,179900,1,[506   2 107],[],[1],"[0.8227642276422764, 0.0032520325203252032, 0.17398373983739837]",3,0.48340026080163756,0.2927781082688876
38,PvP01_02_v1,180251,180450,1,[  6 376   6 227],[0],[2],"[0.00975609756097561, 0.6113821138211382, 0.00975609756097561, 0.36910569105691055]",4,0.7590364377030783,0.4897825368497588
39,PvP01_02_v1,182851,183050,1,[  1 324   1 289],[0],[2],"[0.0016260162601626016, 0.526829268292683, 0.0016260162601626016, 0.46991869918699186]",4,0.713397532877725,0.501622050366845
40,PvP01_02_v1,186501,186700,1,[ 64   1 550],[],[1],"[0.1040650406504065, 0.0016260162601626016, 0.8943089430894309]",3,0.3458115842949681,0.18937933769581605
41,PvP01_02_v1,191201,191400,1,[481   2 132],[],[1],"[0.7821138211382114, 0.0032520325203252032, 0.2146341463414634]",3,0.541120958760352,0.34221957829334404
42,PvP01_02_v1,197951,198150,1,[  3 414   1 197],[0],[2],"[0.004878048780487805, 0.6731707317073171, 0.0016260162601626016, 0.3203252032520325]",4,0.6674832684714476,0.4442064908453962
43,PvP01_02_v1,198051,198250,2,[  3 168   2 244   1   2 195],[0],"[2, 4]","[0.004878048780487805, 0.2731707317073171, 0.0032520325203252032, 0.3967479674796748, 0.0016260162601626016, 0.0032520325203252032, 0.3170731707317073]",7,1.1591209100512927,0.6673858153215679
44,PvP01_02_v1,198151,198350,1,[170   2 443],[],[1],"[0.2764227642276423, 0.0032520325203252032, 0.7203252032520325]",3,0.6103646470103237,0.4047114812611541
45,PvP01_02_v1,198551,198750,1,[ 78   4 533],[],[1],"[0.12682926829268293, 0.0065040650406504065, 0.8666666666666667]",3,0.4186622921859278,0.23276092273117843
46,PvP01_02_v1,199451,199650,1,[  1 509   1 104],[0],[2],"[0.0016260162601626016, 0.8276422764227642, 0.0016260162601626016, 0.16910569105691056]",4,0.4779918711643734,0.28640623967215284
47,PvP01_02_v1,200701,200900,1,[  1 432   1 181],[0],[2],"[0.0016260162601626016, 0.7024390243902439, 0.0016260162601626016, 0.2943089430894309]",4,0.6289591510901438,0.4199563751735078
48,PvP01_02_v1,201651,201850,1,[499   1 115],[],[1],"[0.8113821138211382, 0.0016260162601626016, 0.18699186991869918]",3,0.4935610701776047,0.30669046202657146
49,PvP01_02_v1,208651,208850,1,[  1 541   1  72],[0],[2],"[0.0016260162601626016, 0.8796747967479674, 0.0016260162601626016, 0.11707317073170732]",4,0.3847770801234245,0.21246083680349015
50,PvP01_02_v1,208701,208900,2,[  1   1 476  64   1  69   3],"[0, 1]",[4],"[0.0016260162601626016, 0.0016260162601626016, 0.7739837398373983, 0.1040650406504065, 0.0016260162601626016, 0.11219512195121951, 0.004878048780487805]",7,0.7364895822253956,0.37750016524555496
51,PvP01_02_v1,208851,209050,1,[  1 547  67],[0],[],"[0.0016260162601626016, 0.8894308943089431, 0.10894308943089431]",3,0.35617852727965865,0.19704144358516762
52,PvP01_02_v1,211351,211550,2,[  4   1   5 315   1 220   1  68],"[0, 1, 2]","[4, 6]","[0.0065040650406504065, 0.0016260162601626016, 0.008130081300813009, 0.5121951219512195, 0.0016260162601626016, 0.35772357723577236, 0.0016260162601626016, 0.11056910569105691]",8,1.057106280186649,0.5973481393350519
53,PvP01_02_v1,212251,212450,2,[  7 379  49   3 177],[0],[3],"[0.011382113821138212, 0.616260162601626, 0.07967479674796749, 0.004878048780487805, 0.28780487804878047]",5,0.9352464516949412,0.530890343049772
54,PvP01_02_v1,212301,212500,3,[  1   5   1  10 312  57  12   1  36   2   1   5 132  40],"[0, 1, 2, 3, 11]","[7, 9, 10]","[0.0016260162601626016, 0.008130081300813009, 0.0016260162601626016, 0.016260162601626018, 0.5073170731707317, 0.09268292682926829, 0.01951219512195122, 0.0016260162601626016, 0.05853658536585366, 0.0032520325203252032, 0.0016260162601626016, 0.008130081300813009, 0.2146341463414634, 0.06504065040650407]",14,1.5213165201538943,0.6795161610152687
55,PvP01_02_v1,212451,212650,1,[ 16 463   2 134],[0],[2],"[0.026016260162601626, 0.7528455284552845, 0.0032520325203252032, 0.21788617886178863]",4,0.6593037748759408,0.3850618018375307
56,PvP01_02_v1,212751,212950,1,[522   3  90],[],[1],"[0.848780487804878, 0.004878048780487805, 0.14634146341463414]",3,0.44636830346429746,0.2581320642474718
57,PvP01_02_v1,212951,213150,1,[  1 447   3 164],[0],[2],"[0.0016260162601626016, 0.7268292682926829, 0.004878048780487805, 0.26666666666666666]",4,0.6207806046822283,0.40058166435322895
58,PvP01_02_v1,213151,213350,1,[323   3 289],[],[1],"[0.5252032520325203, 0.004878048780487805, 0.46991869918699186]",3,0.7190615358855175,0.5033141648489656
59,PvP01_02_v1,213801,214000,2,[ 87 117   4   1 396  10],[],"[2, 3]","[0.14146341463414633, 0.1902439024390244, 0.0065040650406504065, 0.0016260162601626016, 0.6439024390243903, 0.016260162601626018]",6,0.9859809463016715,0.5288756692444974
60,PvP01_02_v1,213901,214100,3,[ 22  65  36   1  80   4   1   3 393   8   2],[],"[3, 5, 6]","[0.03577235772357724, 0.10569105691056911, 0.05853658536585366, 0.0016260162601626016, 0.13008130081300814, 0.0065040650406504065, 0.0016260162601626016, 0.004878048780487805, 0.6390243902439025, 0.013008130081300813, 0.0032520325203252032]",11,1.2289768409039294,0.558598717694494
61,PvP01_02_v1,213951,214150,4,"[ 19   3  53   1  11  34   2   1  78   2   2   2   1   3 200   2 191   8
   2]",[],"[3, 7, 10, 11, 12, 15]","[0.030894308943089432, 0.004878048780487805, 0.08617886178861789, 0.0016260162601626016, 0.01788617886178862, 0.055284552845528454, 0.0032520325203252032, 0.0016260162601626016, 0.12682926829268293, 0.0032520325203252032, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.004878048780487805, 0.3252032520325203, 0.0032520325203252032, 0.3105691056910569, 0.013008130081300813, 0.0032520325203252032]",19,1.7925834440006236,0.7696582721924781
62,PvP01_02_v1,214001,214200,2,[ 65   5   1 335   3 206],[],"[2, 4]","[0.10569105691056911, 0.008130081300813009, 0.0016260162601626016, 0.5447154471544715, 0.004878048780487805, 0.33495934959349594]",6,1.010314271215555,0.5798241787295921
63,PvP01_02_v1,214101,214300,1,[401   3 211],[],[1],"[0.6520325203252032, 0.004878048780487805, 0.34308943089430893]",3,0.6718394460514144,0.4571194394870779
64,PvP01_02_v1,214901,215100,1,[362   4 249],[],[1],"[0.5886178861788618, 0.0065040650406504065, 0.40487804878048783]",3,0.710782994074614,0.48956044682398037
65,PvP01_02_v1,215301,215500,1,[  1 354   1 259],[0],[2],"[0.0016260162601626016, 0.5756097560975609, 0.0016260162601626016, 0.4211382113821138]",4,0.7030050723113368,0.4913107277414237
66,PvP01_02_v1,215401,215600,2,[  1 298  56   1   1  38   1 219],"[0, 4]","[3, 6]","[0.0016260162601626016, 0.4845528455284553, 0.0910569105691057, 0.0016260162601626016, 0.0016260162601626016, 0.061788617886178863, 0.0016260162601626016, 0.35609756097560974]",8,1.1507465986045744,0.6262832969793113
67,PvP01_02_v1,215501,215700,1,[  1 337   1 276],[0],[2],"[0.0016260162601626016, 0.5479674796747968, 0.0016260162601626016, 0.44878048780487806]",4,0.7100798507875272,0.49832242712671027
68,PvP01_02_v1,216201,216400,1,[433   3 179],[],[1],"[0.7040650406504065, 0.004878048780487805, 0.2910569105691057]",3,0.6322444916494812,0.41955449798400424
69,PvP01_02_v1,218351,218550,1,[  1 326   3 285],[0],[2],"[0.0016260162601626016, 0.5300813008130081, 0.004878048780487805, 0.4634146341463415]",4,0.7292908863949464,0.5042342520986186
70,PvP01_02_v1,222301,222500,1,[  2 225   1 387],[0],[2],"[0.0032520325203252032, 0.36585365853658536, 0.0016260162601626016, 0.6292682926829268]",4,0.6884202498233634,0.4701592967149184
71,PvP01_02_v1,222501,222700,1,[  2 473 140],[0],[],"[0.0032520325203252032, 0.7691056910569106, 0.22764227642276422]",3,0.5574460852323605,0.3566448542534205
72,PvP01_02_v1,224201,224400,1,[  3 530   3  79],[0],[2],"[0.004878048780487805, 0.8617886178861789, 0.004878048780487805, 0.12845528455284552]",4,0.4437314262677014,0.24077202723246738
73,PvP01_02_v1,226001,226200,1,[549  66],[],[],"[0.8926829268292683, 0.1073170731707317]",2,0.3408690038024912,0.19160023795359904
74,PvP01_02_v1,228751,228950,1,[  1 458   1 155],[0],[2],"[0.0016260162601626016, 0.7447154471544716, 0.0016260162601626016, 0.25203252032520324]",4,0.5877410004133797,0.38187322361028486
75,PvP01_02_v1,229251,229450,1,[282   6 327],[],[1],"[0.4585365853658537, 0.00975609756097561, 0.5317073170731708]",3,0.7385566959312037,0.5069363474122546
76,PvP01_02_v1,236251,236450,1,[  1 438   1 175],[0],[2],"[0.0016260162601626016, 0.7121951219512195, 0.0016260162601626016, 0.2845528455284553]",4,0.6202410837715613,0.41180249851279005
77,PvP01_02_v1,237001,237200,1,[471 144],[],[],"[0.7658536585365854, 0.23414634146341465]",2,0.544238076878588,0.3586436644854254
78,PvP01_02_v1,237251,237450,1,[171   4 440],[],[1],"[0.2780487804878049, 0.0065040650406504065, 0.7154471544715447]",3,0.6282067792734294,0.410781941965761
79,PvP01_02_v1,239051,239250,1,[  3 319   2 291],[0],[2],"[0.004878048780487805, 0.5186991869918699, 0.0032520325203252032, 0.47317073170731705]",4,0.739158586892056,0.5070262409941173
80,PvP01_02_v1,242051,242250,3,[  1   1   1  59   2   1  27  98   1 401  23],"[0, 1, 2]","[5, 8]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0959349593495935, 0.0032520325203252032, 0.0016260162601626016, 0.04390243902439024, 0.15934959349593497, 0.0016260162601626016, 0.6520325203252032, 0.03739837398373984]",11,1.1273615992541683,0.5369079251768127
81,PvP01_02_v1,242401,242600,1,[  1 484   1 129],[0],[2],"[0.0016260162601626016, 0.7869918699186992, 0.0016260162601626016, 0.2097560975609756]",4,0.5369964222561024,0.3366408883601033
82,PvP01_02_v1,248351,248550,2,[  3 528   2  82],[0],[2],"[0.004878048780487805, 0.8585365853658536, 0.0032520325203252032, 0.13333333333333333]",4,0.4441979632541617,0.24510278273514452
83,PvP01_02_v1,251951,252150,1,[  1 507   1 106],[0],[2],"[0.0016260162601626016, 0.824390243902439, 0.0016260162601626016, 0.17235772357723578]",4,0.4831188161047147,0.2906682530239938
84,PvP01_02_v1,252001,252200,2,[  1   4  62   3 438   1  17   1  88],"[0, 1]","[3, 5, 7]","[0.0016260162601626016, 0.0065040650406504065, 0.1008130081300813, 0.004878048780487805, 0.7121951219512195, 0.0016260162601626016, 0.027642276422764227, 0.0016260162601626016, 0.14308943089430895]",9,0.9404751207313946,0.46130213497256933
85,PvP01_02_v1,252151,252350,1,[  4  80   4 527],[0],[2],"[0.0065040650406504065, 0.13008130081300814, 0.0065040650406504065, 0.8569105691056911]",4,0.4631390568403917,0.24869852600965037
86,PvP01_02_v1,253951,254150,1,[  1 375 239],[0],[],"[0.0016260162601626016, 0.6097560975609756, 0.3886178861788618]",3,0.6793912943910136,0.47717099610020486
87,PvP01_02_v1,254351,254550,1,[  1 194 420],[0],[],"[0.0016260162601626016, 0.3154471544715447, 0.6829268292682927]",3,0.63483940342473,0.4341013946724832
88,PvP01_02_v1,262001,262200,2,[  1   2   1 491   3   1   4 112],"[0, 1, 2, 5]",[4],"[0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.7983739837398374, 0.004878048780487805, 0.0016260162601626016, 0.0065040650406504065, 0.1821138211382114]",8,0.5986088547922674,0.32934893251371544
89,PvP01_02_v1,262301,262500,1,[288   3 324],[],[1],"[0.4682926829268293, 0.004878048780487805, 0.526829268292683]",3,0.7188753503075398,0.5031290898274836
90,PvP01_02_v1,262451,262650,2,[239   1  48   3 245  79],[],"[1, 3]","[0.3886178861788618, 0.0016260162601626016, 0.07804878048780488, 0.004878048780487805, 0.3983739837398374, 0.12845528455284552]",6,1.2330321601161651,0.6676554960671557
91,PvP01_02_v1,262501,262700,1,[487   1 127],[],[1],"[0.791869918699187, 0.0016260162601626016, 0.20650406504065041]",3,0.5209777346008881,0.3302954590521515
92,PvP01_02_v1,263551,263750,1,[547  68],[],[],"[0.8894308943089431, 0.11056910569105691]",2,0.3477035379255439,0.19668715711547358
93,PvP01_02_v1,266301,266500,1,[  8 378   3 226],[0],[2],"[0.013008130081300813, 0.6146341463414634, 0.004878048780487805, 0.367479674796748]",4,0.7494884710923979,0.48699054795426
94,PvP01_02_v1,266351,266550,3,[  6   1   1   1 160   2  17 198   1   2   1   4   1 220],"[0, 1, 2, 3, 10]","[5, 8, 9]","[0.00975609756097561, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.2601626016260163, 0.0032520325203252032, 0.027642276422764227, 0.32195121951219513, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.35772357723577236]",14,1.3599382148902688,0.6997580805076343
95,PvP01_02_v1,266501,266700,2,[  8   1 160   4   3  18 421],"[0, 1]",[4],"[0.013008130081300813, 0.0016260162601626016, 0.2601626016260163, 0.0065040650406504065, 0.004878048780487805, 0.02926829268292683, 0.6845528455284553]",7,0.8387288178817236,0.4626082358384559
96,PvP01_02_v1,272601,272800,2,[  1   1  76 405   2   2 128],"[0, 1]","[4, 5]","[0.0016260162601626016, 0.0016260162601626016, 0.12357723577235773, 0.6585365853658537, 0.0032520325203252032, 0.0032520325203252032, 0.208130081300813]",7,0.9183011970034929,0.5077136625024786
97,PvP01_02_v1,274651,274850,1,[490 125],[],[],"[0.7967479674796748, 0.2032520325203252]",2,0.5048777819462299,0.32388128759336365
98,PvP01_02_v1,274701,274900,2,[338   1 151   1 124],[],"[1, 3]","[0.5495934959349593, 0.0016260162601626016, 0.24552845528455283, 0.0016260162601626016, 0.2016260162601626]",5,1.0175349797295448,0.5970044285808711
99,PvP01_02_v1,274851,275050,1,[338   2 275],[],[1],"[0.5495934959349593, 0.0032520325203252032, 0.44715447154471544]",3,0.70749566798101,0.4979892920880429
100,PvP01_02_v1,275751,275950,1,[  1 393   1 220],[0],[2],"[0.0016260162601626016, 0.6390243902439025, 0.0016260162601626016, 0.35772357723577236]",4,0.6747844829900314,0.46367638310529435
101,PvP01_02_v1,275851,276050,2,[  1 296   2  95   1 217   3],[0],"[2, 4]","[0.0016260162601626016, 0.4813008130081301, 0.0032520325203252032, 0.15447154471544716, 0.0016260162601626016, 0.35284552845528455, 0.004878048780487805]",7,1.0735172919896445,0.6199484433868728
102,PvP01_02_v1,275951,276150,2,[398   2 115   2  98],[],"[1, 3]","[0.6471544715447154, 0.0032520325203252032, 0.18699186991869918, 0.0032520325203252032, 0.15934959349593497]",5,0.9250783743155653,0.5208116861656422
103,PvP01_02_v1,276051,276250,1,[498   2 115],[],[1],"[0.8097560975609757, 0.0032520325203252032, 0.18699186991869918]",3,0.5030331174306303,0.3093185273316148
104,PvP01_02_v1,276451,276650,1,[  1 484   1 129],[0],[2],"[0.0016260162601626016, 0.7869918699186992, 0.0016260162601626016, 0.2097560975609756]",4,0.5369964222561024,0.3366408883601033
105,PvP01_02_v1,276901,277100,1,[523   1  91],[],[1],"[0.8504065040650407, 0.0016260162601626016, 0.14796747967479676]",3,0.4309729656943422,0.2549117588736862
106,PvP01_02_v1,277551,277750,1,[283   3 329],[],[1],"[0.46016260162601624, 0.004878048780487805, 0.5349593495934959]",3,0.7177843671547326,0.5020450789873753
107,PvP01_02_v1,278051,278250,1,[  2 438   4 171],[0],[2],"[0.0032520325203252032, 0.7121951219512195, 0.0065040650406504065, 0.2780487804878049]",4,0.6489916617700338,0.4154141053605659
108,PvP01_02_v1,279051,279250,1,[  4 405 206],[0],[],"[0.0065040650406504065, 0.6585365853658537, 0.33495934959349594]",3,0.674204494809312,0.45408949699253087
109,PvP01_02_v1,279101,279300,2,[  3   1 377   1  27  98   2 106],"[0, 1]","[3, 6]","[0.004878048780487805, 0.0016260162601626016, 0.6130081300813008, 0.0016260162601626016, 0.04390243902439024, 0.15934959349593497, 0.0032520325203252032, 0.17235772357723578]",8,1.0984067894931255,0.5671544715447154
110,PvP01_02_v1,279251,279450,1,[478   3 134],[],[1],"[0.7772357723577236, 0.004878048780487805, 0.21788617886178863]",3,0.5538494219685628,0.3484063718685968
111,PvP01_02_v1,284351,284550,2,[178  20   1 363   1  52],[],"[2, 4]","[0.2894308943089431, 0.032520325203252036, 0.0016260162601626016, 0.5902439024390244, 0.0016260162601626016, 0.08455284552845528]",6,1.01120760174563,0.5596298499570361
112,PvP01_02_v1,284601,284800,1,[418   2 195],[],[1],"[0.6796747967479675, 0.0032520325203252032, 0.3170731707317073]",3,0.6452768254058696,0.4374961993522374
113,PvP01_02_v1,285501,285700,1,[423   3 189],[],[1],"[0.6878048780487804, 0.004878048780487805, 0.3073170731707317]",3,0.6459727483774897,0.4324568709101726
114,PvP01_02_v1,285651,285850,2,[275   2 146   1   1   1  15 174],[],"[1, 3, 4, 5]","[0.44715447154471544, 0.0032520325203252032, 0.23739837398373984, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.024390243902439025, 0.28292682926829266]",8,1.1990185473695987,0.6630339083878645
115,PvP01_02_v1,285701,285900,2,[291   2   1 122   1 198],[],"[1, 2, 4]","[0.47317073170731705, 0.0032520325203252032, 0.0016260162601626016, 0.1983739837398374, 0.0016260162601626016, 0.32195121951219513]",6,1.079360796842291,0.6330887699120894
116,PvP01_02_v1,285851,286050,1,[415   2 198],[],[1],"[0.6747967479674797, 0.0032520325203252032, 0.32195121951219513]",3,0.6489413697018387,0.44098618547161084
117,PvP01_02_v1,290501,290700,1,[335   2 278],[],[1],"[0.5447154471544715, 0.0032520325203252032, 0.45203252032520325]",3,0.7084536627195028,0.4989411064842356
118,PvP01_02_v1,290601,290800,2,[291   1  43   1   1   2 144   2 130],[5],"[1, 3, 4, 7]","[0.47317073170731705, 0.0016260162601626016, 0.06991869918699187, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.23414634146341465, 0.0032520325203252032, 0.21138211382113822]",9,1.2771119293640185,0.6716848436777051
119,PvP01_02_v1,290701,290900,1,[  2 436   3 174],[0],[2],"[0.0032520325203252032, 0.7089430894308943, 0.004878048780487805, 0.28292682926829266]",4,0.6456714200168736,0.41731773415295126
120,PvP01_02_v1,293451,293650,1,[546  69],[],[],"[0.8878048780487805, 0.11219512195121951]",2,0.3510803010196413,0.19921475312314096
