,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
34,PvP01_11_v1,115001,115200,1,[412   4 199],[],[1],"[0.6699186991869919, 0.0065040650406504065, 0.3235772357723577]",3,0.6662166458607318,0.4464644061074756
35,PvP01_11_v1,118001,118200,2,[497   4 114],[],[1],"[0.808130081300813, 0.0065040650406504065, 0.18536585365853658]",3,0.5173278880805398,0.3125229691321305
36,PvP01_11_v1,118901,119100,1,[418   1 196],[],[1],"[0.6796747967479675, 0.0016260162601626016, 0.31869918699186994]",3,0.6373268011324862,0.4364703549474518
37,PvP01_11_v1,119701,119900,1,[365   5 245],[],[1],"[0.5934959349593496, 0.008130081300813009, 0.3983739837398374]",3,0.7154141617849925,0.4889946460440213
38,PvP01_11_v1,120001,120200,1,[367   6 242],[],[1],"[0.5967479674796748, 0.00975609756097561, 0.3934959349593496]",3,0.7202543250726745,0.488957631039725
39,PvP01_11_v1,120651,120850,1,[  1 395   1 218],[0],[2],"[0.0016260162601626016, 0.6422764227642277, 0.0016260162601626016, 0.3544715447154472]",4,0.6728746241903154,0.46182563289047507
40,PvP01_11_v1,120801,121000,2,[  1 290   1 104   1  68 150],[0],"[2, 4]","[0.0016260162601626016, 0.4715447154471545, 0.0016260162601626016, 0.16910569105691056, 0.0016260162601626016, 0.11056910569105691, 0.24390243902439024]",7,1.2739735861130754,0.6773269879040253
41,PvP01_11_v1,120851,121050,1,[360   1 254],[],[1],"[0.5853658536585366, 0.0016260162601626016, 0.41300813008130083]",3,0.6891338854573075,0.4867684579284818
42,PvP01_11_v1,121301,121500,1,[338   3 274],[],[1],"[0.5495934959349593, 0.004878048780487805, 0.44552845528455287]",3,0.7151467382299391,0.49942758939784526
43,PvP01_11_v1,121651,121850,1,[460   6 149],[],[1],"[0.7479674796747967, 0.00975609756097561, 0.24227642276422764]",3,0.6058454522561334,0.3817516028818825
44,PvP01_11_v1,121801,122000,2,[ 81 379   6 138   1  10],[],"[2, 4]","[0.13170731707317074, 0.616260162601626, 0.00975609756097561, 0.22439024390243903, 0.0016260162601626016, 0.016260162601626018]",6,1.0232254880476397,0.5521633948046798
45,PvP01_11_v1,121851,122050,1,[225   1 389],[],[1],"[0.36585365853658536, 0.0016260162601626016, 0.6325203252032521]",3,0.6680369748576234,0.4660664948112896
46,PvP01_11_v1,122001,122200,1,[  1 514 100],[0],[],"[0.0016260162601626016, 0.8357723577235773, 0.16260162601626016]",3,0.4557364514768203,0.2750426333531628
47,PvP01_11_v1,123401,123600,1,[537  78],[],[],"[0.8731707317073171, 0.12682926829268293]",2,0.38031451946009753,0.22148720999405125
48,PvP01_11_v1,125551,125750,1,[  2 532  81],[0],[],"[0.0032520325203252032, 0.865040650406504, 0.13170731707317074]",3,0.41103525606775004,0.23434728005816652
49,PvP01_11_v1,128751,128950,1,[385 230],[],[],"[0.6260162601626016, 0.37398373983739835]",2,0.6610419023542711,0.46823980434926304
50,PvP01_11_v1,131001,131200,1,[533   3  79],[],[1],"[0.8666666666666667, 0.004878048780487805, 0.12845528455284552]",3,0.4135992819670152,0.23236433339943152
51,PvP01_11_v1,131101,131300,2,[454   1  78   3  79],[],"[1, 3]","[0.7382113821138211, 0.0016260162601626016, 0.12682926829268293, 0.004878048780487805, 0.12845528455284552]",5,0.7859773351179664,0.4224310926036091
52,PvP01_11_v1,131201,131400,1,[536   1  78],[],[1],"[0.8715447154471545, 0.0016260162601626016, 0.12682926829268293]",3,0.39216015591100883,0.22432150175160293
53,PvP01_11_v1,132151,132350,1,[  2  72   1 540],[0],[2],"[0.0032520325203252032, 0.11707317073170732, 0.0016260162601626016, 0.8780487804878049]",4,0.39438065757599966,0.21531099213431149
54,PvP01_11_v1,132401,132600,1,[187   2 426],[],[1],"[0.3040650406504065, 0.0032520325203252032, 0.6926829268292682]",3,0.6349641097192343,0.427724238217992
55,PvP01_11_v1,135001,135200,1,[402 213],[],[],"[0.6536585365853659, 0.3463414634146341]",2,0.6451523963903325,0.45277810826888754
56,PvP01_11_v1,141251,141450,1,[540  75],[],[],"[0.8780487804878049, 0.12195121951219512]",2,0.3707947167874672,0.21415823914336696
57,PvP01_11_v1,141301,141500,2,[218   3 319  15  60],[],[1],"[0.3544715447154472, 0.004878048780487805, 0.5186991869918699, 0.024390243902439025, 0.0975609756097561]",5,1.0517147083069238,0.5951642540815651
58,PvP01_11_v1,141451,141650,1,[233   3 379],[],[1],"[0.37886178861788616, 0.004878048780487805, 0.616260162601626]",3,0.6920059779316363,0.4766633617555689
59,PvP01_11_v1,141551,141750,1,[306   4 305],[],[1],"[0.4975609756097561, 0.0065040650406504065, 0.4959349593495935]",3,0.7278705434046177,0.5064392887831317
60,PvP01_11_v1,142301,142500,1,[  3 451   4 157],[0],[2],"[0.004878048780487805, 0.7333333333333333, 0.0065040650406504065, 0.2552845528455285]",4,0.6347224696506216,0.3969859210787231
61,PvP01_11_v1,142351,142550,4,[  1   2   1  88   1 230   1   2   6 122   4   7   5 145],"[0, 1, 2]","[4, 6, 7, 10]","[0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.14308943089430895, 0.0016260162601626016, 0.37398373983739835, 0.0016260162601626016, 0.0032520325203252032, 0.00975609756097561, 0.1983739837398374, 0.0065040650406504065, 0.011382113821138212, 0.008130081300813009, 0.23577235772357724]",14,1.5546015776886268,0.744355872827021
62,PvP01_11_v1,142501,142700,3,[  1  88   1 238   1   2  11 273],[0],"[2, 4, 5]","[0.0016260162601626016, 0.14308943089430895, 0.0016260162601626016, 0.38699186991869916, 0.0016260162601626016, 0.0032520325203252032, 0.01788617886178862, 0.44390243902439025]",8,1.1280368979605193,0.6323749091149449
63,PvP01_11_v1,142551,142750,3,[  2   1  93   2 131   2   1 252   1  30   1  99],"[0, 1, 6]","[1, 3, 8, 10]","[0.0032520325203252032, 0.0016260162601626016, 0.15121951219512195, 0.0032520325203252032, 0.21300813008130082, 0.0032520325203252032, 0.0016260162601626016, 0.4097560975609756, 0.0016260162601626016, 0.04878048780487805, 0.0016260162601626016, 0.16097560975609757]",12,1.519654134551183,0.735525150373455
64,PvP01_11_v1,142601,142800,4,"[  2   1  63   1  29   1   1  63  68   2   1 168   1  83   1   4  26   1
  77  22]","[0, 1, 10]","[1, 3, 5, 6, 12, 14, 17]","[0.0032520325203252032, 0.0016260162601626016, 0.1024390243902439, 0.0016260162601626016, 0.04715447154471545, 0.0016260162601626016, 0.0016260162601626016, 0.1024390243902439, 0.11056910569105691, 0.0032520325203252032, 0.0016260162601626016, 0.2731707317073171, 0.0016260162601626016, 0.13495934959349593, 0.0016260162601626016, 0.0065040650406504065, 0.04227642276422764, 0.0016260162601626016, 0.12520325203252033, 0.03577235772357724]",20,2.1456758854558258,0.8528997289972899
65,PvP01_11_v1,142751,142950,1,[383   3 229],[],[1],"[0.6227642276422765, 0.004878048780487805, 0.3723577235772358]",3,0.6887514116502371,0.47349064710159294
66,PvP01_11_v1,149951,150150,1,[513 102],[],[],"[0.8341463414634146, 0.16585365853658537]",2,0.44925034011936277,0.2766924449732302
67,PvP01_11_v1,150001,150200,2,[492  21  22   1  79],[],[3],"[0.8, 0.03414634146341464, 0.03577235772357724, 0.0016260162601626016, 0.12845528455284552]",5,0.6870274482533714,0.3410509617291294
68,PvP01_11_v1,150151,150350,1,[514   1 100],[],[1],"[0.8357723577235773, 0.0016260162601626016, 0.16260162601626016]",3,0.4557364514768203,0.2750426333531628
69,PvP01_11_v1,154051,154250,1,[110   2 503],[],[1],"[0.17886178861788618, 0.0032520325203252032, 0.8178861788617886]",3,0.4908970805569984,0.29906008328375966
70,PvP01_11_v1,166951,167150,1,[  1 526   2  86],[0],[2],"[0.0016260162601626016, 0.8552845528455284, 0.0032520325203252032, 0.13983739837398373]",4,0.43786844709276684,0.2489206160354288
71,PvP01_11_v1,167351,167550,1,[365   2 248],[],[1],"[0.5934959349593496, 0.0032520325203252032, 0.4032520325203252]",3,0.6945016865583148,0.4851397977394407
72,PvP01_11_v1,170351,170550,2,[299   4 312],[],[1],"[0.4861788617886179, 0.0065040650406504065, 0.5073170731707317]",3,0.727646982465293,0.5062171987573534
73,PvP01_11_v1,175251,175450,1,[230 385],[],[],"[0.37398373983739835, 0.6260162601626016]",2,0.6610419023542711,0.46823980434926304
74,PvP01_11_v1,175301,175500,2,[179   1  50  32   1 352],[],"[1, 4]","[0.2910569105691057, 0.0016260162601626016, 0.08130081300813008, 0.05203252032520325, 0.0016260162601626016, 0.5723577235772358]",6,1.0573215650146093,0.5783700178465199
75,PvP01_11_v1,175451,175650,1,[211   2 402],[],[1],"[0.34308943089430893, 0.0032520325203252032, 0.6536585365853659]",3,0.6635700724416131,0.45500958424218385
76,PvP01_11_v1,176001,176200,1,[ 81   4 530],[],[1],"[0.13170731707317074, 0.0065040650406504065, 0.8617886178861789]",3,0.4279306052985245,0.2399312578491638
77,PvP01_11_v1,176451,176650,1,[  1 485   1 128],[0],[2],"[0.0016260162601626016, 0.7886178861788617, 0.0016260162601626016, 0.208130081300813]",4,0.5348383883164523,0.33475841099874426
78,PvP01_11_v1,176601,176800,2,[  1 424  61   1 118   1   9],[0],"[3, 5]","[0.0016260162601626016, 0.6894308943089431, 0.0991869918699187, 0.0016260162601626016, 0.191869918699187, 0.0016260162601626016, 0.014634146341463415]",7,0.8954985318457105,0.47781082688875665
79,PvP01_11_v1,176651,176850,1,[544   1  70],[],[1],"[0.8845528455284553, 0.0016260162601626016, 0.11382113821138211]",3,0.36630022352507413,0.2046083680348999
80,PvP01_11_v1,177701,177900,1,[  2 397   4 212],[0],[2],"[0.0032520325203252032, 0.6455284552845528, 0.0065040650406504065, 0.34471544715447155]",4,0.7010524052554924,0.46441139533346554
81,PvP01_11_v1,177801,178000,3,[  1   1 256  68   1   1  71   3   1  61   1 149   1],"[0, 1]","[4, 5, 7, 8, 10]","[0.0016260162601626016, 0.0016260162601626016, 0.416260162601626, 0.11056910569105691, 0.0016260162601626016, 0.0016260162601626016, 0.11544715447154472, 0.004878048780487805, 0.0016260162601626016, 0.0991869918699187, 0.0016260162601626016, 0.24227642276422764, 0.0016260162601626016]",13,1.5292818398794832,0.7325956771762839
82,PvP01_11_v1,177901,178100,2,[  1 321   2 217   1   1  72],[0],"[2, 4, 5]","[0.0016260162601626016, 0.5219512195121951, 0.0032520325203252032, 0.35284552845528455, 0.0016260162601626016, 0.0016260162601626016, 0.11707317073170732]",7,1.0080018106141753,0.5893423226915194
83,PvP01_11_v1,177951,178150,3,[  1 287   1  33   1   1  72   1 144   1   1  44  28],[0],"[2, 4, 5, 7, 9, 10]","[0.0016260162601626016, 0.4666666666666667, 0.0016260162601626016, 0.05365853658536585, 0.0016260162601626016, 0.0016260162601626016, 0.11707317073170732, 0.0016260162601626016, 0.23414634146341465, 0.0016260162601626016, 0.0016260162601626016, 0.07154471544715447, 0.04552845528455285]",13,1.5061177290474703,0.7036023530967017
84,PvP01_11_v1,178001,178200,1,[406   2 207],[],[1],"[0.6601626016260163, 0.0032520325203252032, 0.33658536585365856]",3,0.6592832964807378,0.45088505519201527
85,PvP01_11_v1,182201,182400,1,[336   3 276],[],[1],"[0.5463414634146342, 0.004878048780487805, 0.44878048780487806]",3,0.7158079173161531,0.5000832837596668
86,PvP01_11_v1,185751,185950,1,[508   2 105],[],[1],"[0.8260162601626017, 0.0032520325203252032, 0.17073170731707318]",3,0.4783105499243575,0.2885372463480732
87,PvP01_11_v1,188651,188850,1,[537   2  76],[],[1],"[0.8731707317073171, 0.0032520325203252032, 0.12357723577235773]",3,0.39543851988108475,0.2222909643730584
88,PvP01_11_v1,189051,189250,1,[551   2  62],[],[1],"[0.8959349593495934, 0.0032520325203252032, 0.1008130081300813]",3,0.34839542865664563,0.1871267102914933
89,PvP01_11_v1,193301,193500,1,[534   2  79],[],[1],"[0.8682926829268293, 0.0032520325203252032, 0.12845528455284552]",3,0.4048677105532518,0.22955648093066305
90,PvP01_11_v1,194001,194200,1,[543  72],[],[],"[0.8829268292682927, 0.11707317073170732]",2,0.3610526396873587,0.2067340868530636
91,PvP01_11_v1,201301,201500,1,[  4 416   2 193],[0],[2],"[0.0065040650406504065, 0.6764227642276422, 0.0032520325203252032, 0.31382113821138213]",4,0.6795153628749278,0.4439156586687818
92,PvP01_11_v1,202951,203150,1,[552  63],[],[],"[0.8975609756097561, 0.1024390243902439]",2,0.33040924454209,0.18389054134443783
93,PvP01_11_v1,214701,214900,1,[542   2  71],[],[1],"[0.8813008130081301, 0.0032520325203252032, 0.11544715447154472]",3,0.37923082323523083,0.20997025580011885
94,PvP01_11_v1,222301,222500,1,[  3 481   1 130],[0],[2],"[0.004878048780487805, 0.7821138211382114, 0.0016260162601626016, 0.21138211382113822]",4,0.557122312772207,0.34358913345231024
95,PvP01_11_v1,223451,223650,1,[  1 271   6 337],[0],[2],"[0.0016260162601626016, 0.44065040650406506, 0.00975609756097561, 0.5479674796747968]",4,0.746349577070724,0.5054610350981559
96,PvP01_11_v1,228451,228650,1,[361   1 253],[],[1],"[0.5869918699186992, 0.0016260162601626016, 0.4113821138211382]",3,0.6885613188532942,0.4862026571485226
97,PvP01_11_v1,232651,232850,1,[  1 210   2 402],[0],[2],"[0.0016260162601626016, 0.34146341463414637, 0.0032520325203252032, 0.6536585365853659]",4,0.6738944378282499,0.4561200343710754
98,PvP01_11_v1,233901,234100,1,[  1 545   4  65],[0],[2],"[0.0016260162601626016, 0.8861788617886179, 0.0065040650406504065, 0.10569105691056911]",4,0.38778713271844634,0.20347147861722514
99,PvP01_11_v1,235301,235500,1,[  6 364   5 240],[0],[2],"[0.00975609756097561, 0.591869918699187, 0.008130081300813009, 0.3902439024390244]",4,0.7619229250432815,0.4972384162866018
100,PvP01_11_v1,236251,236450,1,[275   1 339],[],[1],"[0.44715447154471544, 0.0016260162601626016, 0.551219512195122]",3,0.698653018602811,0.49620728402405967
101,PvP01_11_v1,236601,236800,1,[100   2 513],[],[1],"[0.16260162601626016, 0.0032520325203252032, 0.8341463414634146]",3,0.46525670433898325,0.27775001652455555
102,PvP01_11_v1,240751,240950,1,[540   3  72],[],[1],"[0.8780487804878049, 0.004878048780487805, 0.11707317073170732]",3,0.39127571041358594,0.21530041641879827
103,PvP01_11_v1,257701,257900,1,[  1 493   7 114],[0],[2],"[0.0016260162601626016, 0.8016260162601626, 0.011382113821138212, 0.18536585365853658]",4,0.5510547605489473,0.3229030339083878
104,PvP01_11_v1,258251,258450,1,[372   1 242],[],[1],"[0.6048780487804878, 0.0016260162601626016, 0.3934959349593496]",3,0.6815386198072844,0.4792808513450988
105,PvP01_11_v1,259651,259850,1,[379   2 234],[],[1],"[0.616260162601626, 0.0032520325203252032, 0.3804878048780488]",3,0.6846179473495071,0.47544186661378807
106,PvP01_11_v1,263701,263900,1,[  1 528   2  84],[0],[2],"[0.0016260162601626016, 0.8585365853658536, 0.0032520325203252032, 0.13658536585365855]",4,0.4319348803904784,0.24424614977857106
107,PvP01_11_v1,264051,264250,1,[  1  98   3 513],[0],[2],"[0.0016260162601626016, 0.15934959349593497, 0.004878048780487805, 0.8341463414634146]",4,0.48034721358159904,0.2787811487870977
108,PvP01_11_v1,268101,268300,1,[  1 498   5 111],[0],[2],"[0.0016260162601626016, 0.8097560975609757, 0.008130081300813009, 0.18048780487804877]",4,0.529453356804702,0.31165047260228707
109,PvP01_11_v1,268501,268700,2,[  1 383   1  66   2   1  93  68],[0],"[2, 4, 5]","[0.0016260162601626016, 0.6227642276422765, 0.0016260162601626016, 0.1073170731707317, 0.0032520325203252032, 0.0016260162601626016, 0.15121951219512195, 0.11056910569105691]",8,1.113558552349153,0.5655363870711878
110,PvP01_11_v1,268751,268950,1,[537   1  77],[],[1],"[0.8731707317073171, 0.0016260162601626016, 0.12520325203252033]",3,0.3890141471008366,0.2218943750413115
111,PvP01_11_v1,274051,274250,1,[173   2 440],[],[1],"[0.2813008130081301, 0.0032520325203252032, 0.7154471544715447]",3,0.6149773571550534,0.40899464604402136
112,PvP01_11_v1,282401,282600,1,[423   2 190],[],[1],"[0.6878048780487804, 0.0032520325203252032, 0.3089430894308943]",3,0.6389242193379198,0.43146804150968343
113,PvP01_11_v1,284601,284800,1,[172 443],[],[],"[0.27967479674796747, 0.7203252032520325]",2,0.5926459131042268,0.4029136096239012
114,PvP01_11_v1,287751,287950,1,[ 84   2 529],[],[1],"[0.13658536585365855, 0.0032520325203252032, 0.8601626016260162]",3,0.42011367281952827,0.24145416088307237
115,PvP01_11_v1,287851,288050,2,[ 82   2   2 432   3  94],[],"[2, 4]","[0.13333333333333333, 0.0032520325203252032, 0.0032520325203252032, 0.7024390243902439, 0.004878048780487805, 0.15284552845528454]",6,0.8670711011093651,0.46539493687619804
116,PvP01_11_v1,287951,288150,1,[516   3  96],[],[1],"[0.8390243902439024, 0.004878048780487805, 0.15609756097560976]",3,0.46314364303350497,0.27164782867340875
117,PvP01_11_v1,289601,289800,1,[  1 496   1 117],[0],[2],"[0.0016260162601626016, 0.8065040650406504, 0.0016260162601626016, 0.1902439024390244]",4,0.5100189994700927,0.31335316279992065
118,PvP01_11_v1,290801,291000,1,[  1 550   1  63],[0],[2],"[0.0016260162601626016, 0.8943089430894309, 0.0016260162601626016, 0.1024390243902439]",4,0.35418724213619157,0.18971247273448355
119,PvP01_11_v1,291501,291700,1,[202   3 410],[],[1],"[0.3284552845528455, 0.004878048780487805, 0.6666666666666666]",3,0.6619631666400583,0.44764888624496
120,PvP01_11_v1,293651,293850,1,[  1 532  82],[0],[],"[0.0016260162601626016, 0.865040650406504, 0.13333333333333333]",3,0.40450793511477223,0.2339242514376364
121,PvP01_11_v1,294851,295050,1,[  1 474 140],[0],[],"[0.0016260162601626016, 0.7707317073170732, 0.22764227642276422]",3,0.5480576992719344,0.3541489853922929
122,PvP01_11_v1,295751,295950,2,[339   6   1 269],[],"[1, 2]","[0.551219512195122, 0.00975609756097561, 0.0016260162601626016, 0.4373983739837398]",4,0.7456190900337769,0.5047418864432547
123,PvP01_11_v1,296101,296300,1,[548  67],[],[],"[0.8910569105691057, 0.10894308943089431]",2,0.3442998893565874,0.19414898539229286
124,PvP01_11_v1,296601,296800,1,[ 53 503   2  57],[0],[2],"[0.08617886178861789, 0.8178861788617886, 0.0032520325203252032, 0.09268292682926829]",4,0.6147563432437203,0.3150347015665279
