,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
10,PvP01_05_v1,151701,151900,3,[  1   1   1   2 217 101   1   1 169   3 117   1],"[0, 1, 2, 3, 6]","[7, 9]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.35284552845528455, 0.16422764227642275, 0.0016260162601626016, 0.0016260162601626016, 0.27479674796747966, 0.004878048780487805, 0.1902439024390244, 0.0016260162601626016]",12,1.4421519225386998,0.7367730848040188
11,PvP01_05_v1,151801,152000,2,[  1   1   3 337 101   1   1   1 169],"[0, 1, 2, 5]",[7],"[0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.5479674796747968, 0.16422764227642275, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.27479674796747966]",9,1.0594371630622628,0.5972106550333797
12,PvP01_05_v1,151851,152050,2,[  4 248   1  90   1 270   1],[0],"[2, 4]","[0.0065040650406504065, 0.4032520325203252, 0.0016260162601626016, 0.14634146341463414, 0.0016260162601626016, 0.43902439024390244, 0.0016260162601626016]",7,1.0729518519485013,0.6231793244761716
13,PvP01_05_v1,151901,152100,1,[523   1  91],[],[1],"[0.8504065040650407, 0.0016260162601626016, 0.14796747967479676]",3,0.4309729656943422,0.2549117588736862
14,PvP01_05_v1,155551,155750,1,[  2 151   1 461],[0],[2],"[0.0032520325203252032, 0.24552845528455283, 0.0016260162601626016, 0.7495934959349594]",4,0.5899278815599676,0.3778121488531958
15,PvP01_05_v1,155801,156000,1,[535  80],[],[],"[0.8699186991869918, 0.13008130081300814]",2,0.38654122656542195,0.2263203119836077
16,PvP01_05_v1,159751,159950,2,[  2 242   1 131   3   1 235],[0],"[2, 4, 5]","[0.0032520325203252032, 0.3934959349593496, 0.0016260162601626016, 0.21300813008130082, 0.004878048780487805, 0.0016260162601626016, 0.3821138211382114]",7,1.1294946155784358,0.6537378544517153
17,PvP01_05_v1,160401,160600,1,[  2 367   5 241],[0],[2],"[0.0032520325203252032, 0.5967479674796748, 0.008130081300813009, 0.39186991869918697]",4,0.7329436610901511,0.49025315619009846
18,PvP01_05_v1,160501,160700,2,[  1   1 133   1 233   5 194  47],"[0, 1]","[3, 5]","[0.0016260162601626016, 0.0016260162601626016, 0.216260162601626, 0.0016260162601626016, 0.37886178861788616, 0.008130081300813009, 0.3154471544715447, 0.07642276422764227]",8,1.3297897418957367,0.7042739110317933
19,PvP01_05_v1,160601,160800,1,[333   1 281],[],[1],"[0.5414634146341464, 0.0016260162601626016, 0.45691056910569106]",3,0.7005017617150213,0.4980474585233656
20,PvP01_05_v1,163151,163350,1,[508   1 106],[],[1],"[0.8260162601626017, 0.0016260162601626016, 0.17235772357723578]",3,0.4713635371630253,0.28798730914138404
21,PvP01_05_v1,163351,163550,1,[435   4 176],[],[1],"[0.7073170731707317, 0.0065040650406504065, 0.2861788617886179]",3,0.6357265213109539,0.4177619142045079
22,PvP01_05_v1,169951,170150,1,[  1 455   1 158],[0],[2],"[0.0016260162601626016, 0.7398373983739838, 0.0016260162601626016, 0.25691056910569104]",4,0.5929631770082362,0.3866322955912487
23,PvP01_05_v1,170001,170200,2,[  1 270   2 183   1  77  81],[0],"[0, 2, 4]","[0.0016260162601626016, 0.43902439024390244, 0.0032520325203252032, 0.2975609756097561, 0.0016260162601626016, 0.12520325203252033, 0.13170731707317074]",7,1.2887448885026767,0.6856765153017383
24,PvP01_05_v1,170151,170350,1,[348   3 264],[],[1],"[0.5658536585365853, 0.004878048780487805, 0.4292682926829268]",3,0.7111948481997719,0.4955145746579418
25,PvP01_05_v1,170301,170500,1,[  1 200   1 413],[0],[2],"[0.0016260162601626016, 0.3252032520325203, 0.0016260162601626016, 0.6715447154471544]",4,0.6535778300788531,0.4432652521647168
26,PvP01_05_v1,170351,170550,4,[  1 121   2  76   1   1  46 122 154   1   1  89],[0],"[2, 4, 5, 9, 10]","[0.0016260162601626016, 0.1967479674796748, 0.0032520325203252032, 0.12357723577235773, 0.0016260162601626016, 0.0016260162601626016, 0.07479674796747968, 0.1983739837398374, 0.25040650406504067, 0.0016260162601626016, 0.0016260162601626016, 0.14471544715447154]",12,1.7904026033936697,0.8174023398770573
27,PvP01_05_v1,170501,170700,3,[167   2 200   1 154   1   1  89],[],"[1, 3, 5, 6]","[0.27154471544715447, 0.0032520325203252032, 0.3252032520325203, 0.0016260162601626016, 0.25040650406504067, 0.0016260162601626016, 0.0016260162601626016, 0.14471544715447154]",8,1.3957132076078436,0.7368418269548549
28,PvP01_05_v1,174751,174950,2,[  2   1   1 354   1 154 102],"[0, 1, 2]",[4],"[0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.5756097560975609, 0.0016260162601626016, 0.25040650406504067, 0.16585365853658537]",7,1.01258921197372,0.5784440478551127
29,PvP01_05_v1,175751,175950,1,[417   3 195],[],[1],"[0.6780487804878049, 0.004878048780487805, 0.3170731707317073]",3,0.6536097389023956,0.43969066032123727
30,PvP01_05_v1,179701,179900,1,[252   2 361],[],[1],"[0.4097560975609756, 0.0032520325203252032, 0.5869918699186992]",3,0.6969273615103089,0.48752990944543584
31,PvP01_05_v1,179751,179950,2,[251   1   2   2 284   5  70],[3],"[2, 5]","[0.408130081300813, 0.0016260162601626016, 0.0032520325203252032, 0.0032520325203252032, 0.46178861788617886, 0.008130081300813009, 0.11382113821138211]",7,1.0567250050622485,0.6071359640425673
32,PvP01_05_v1,179901,180100,1,[  2 537   5  71],[0],[2],"[0.0032520325203252032, 0.8731707317073171, 0.008130081300813009, 0.11544715447154472]",4,0.425419451636625,0.22416815387666078
33,PvP01_05_v1,180151,180350,1,[141   2 472],[],[1],"[0.22926829268292684, 0.0032520325203252032, 0.767479674796748]",3,0.5594181700816012,0.3584004230286205
34,PvP01_05_v1,180251,180450,2,[137   4   1   1   3 354   1 114],[4],"[2, 3, 6]","[0.22276422764227644, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.5756097560975609, 0.0016260162601626016, 0.18536585365853658]",8,1.0548968507085248,0.5846149778570957
35,PvP01_05_v1,180351,180550,1,[  3 492   2 118],[0],[2],"[0.004878048780487805, 0.8, 0.0032520325203252032, 0.191869918699187]",4,0.5398752020694638,0.32315156322294925
36,PvP01_05_v1,180751,180950,3,[  1   1 319   1   1 150  68  74],"[0, 1, 4]",[3],"[0.0016260162601626016, 0.0016260162601626016, 0.5186991869918699, 0.0016260162601626016, 0.0016260162601626016, 0.24390243902439024, 0.11056910569105691, 0.12032520325203253]",8,1.2246814600798714,0.6447484962654505
37,PvP01_05_v1,181151,181350,1,[418   3 194],[],[1],"[0.6796747967479675, 0.004878048780487805, 0.3154471544715447]",3,0.6523677011079192,0.43851146804150964
38,PvP01_05_v1,183501,183700,1,[508   2 105],[],[1],"[0.8260162601626017, 0.0032520325203252032, 0.17073170731707318]",3,0.4783105499243575,0.2885372463480732
39,PvP01_05_v1,191801,192000,1,[505   2 108],[],[1],"[0.8211382113821138, 0.0032520325203252032, 0.17560975609756097]",3,0.48591743256327835,0.2948826756560249
40,PvP01_05_v1,192301,192500,1,[430   2 183],[],[1],"[0.6991869918699187, 0.0032520325203252032, 0.2975609756097561]",3,0.6295086091613611,0.42258444047855104
41,PvP01_05_v1,192701,192900,3,[  4 271  10   2  85   2   2   1   1  38   3 196],[0],"[3, 5, 6, 7, 8, 10]","[0.0065040650406504065, 0.44065040650406506, 0.016260162601626018, 0.0032520325203252032, 0.13821138211382114, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.061788617886178863, 0.004878048780487805, 0.31869918699186994]",12,1.3735506371355521,0.680970321898341
42,PvP01_05_v1,197201,197400,1,[  3 426 185   1],[0],[2],"[0.004878048780487805, 0.6926829268292682, 0.3008130081300813, 0.0016260162601626016]",4,0.6521054775361989,0.4296754577301871
43,PvP01_05_v1,198401,198600,2,[  2  33 571   1   8],[0],"[2, 3]","[0.0032520325203252032, 0.05365853658536585, 0.9284552845528455, 0.0016260162601626016, 0.013008130081300813]",5,0.3114339508365435,0.13490911494480806
44,PvP01_05_v1,198451,198650,3,[  1   1  10   3  20  27 140   1 403   1   1   1   6],"[0, 1, 2, 5, 10]","[5, 6, 7, 8, 9, 11]","[0.0016260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.004878048780487805, 0.032520325203252036, 0.04390243902439024, 0.22764227642276422, 0.0016260162601626016, 0.6552845528455284, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561]",13,1.063287537571842,0.5153969198228567
45,PvP01_05_v1,198601,198800,1,[ 39 144   2 430],[0],[2],"[0.06341463414634146, 0.23414634146341465, 0.0032520325203252032, 0.6991869918699187]",4,0.7836613679125476,0.4522810496397647
46,PvP01_05_v1,218651,218850,1,[514 101],[],[],"[0.8357723577235773, 0.16422764227642275]",2,0.44661425049770154,0.2745138475775002
47,PvP01_05_v1,218851,219050,1,[361   3 251],[],[1],"[0.5869918699186992, 0.004878048780487805, 0.408130081300813]",3,0.7044361417150511,0.48884658602683584
48,PvP01_05_v1,222651,222850,1,[233   3 379],[],[1],"[0.37886178861788616, 0.004878048780487805, 0.616260162601626]",3,0.6920059779316363,0.4766633617555689
49,PvP01_05_v1,222801,223000,2,[153   3  77   3 326  53],[],"[1, 3]","[0.24878048780487805, 0.004878048780487805, 0.12520325203252033, 0.004878048780487805, 0.5300813008130081, 0.08617886178861789]",6,1.205889404503113,0.6339718421574461
50,PvP01_05_v1,222851,223050,1,[482   3 130],[],[1],"[0.7837398373983739, 0.004878048780487805, 0.21138211382113822]",3,0.5454525468347791,0.34104567387137297
51,PvP01_05_v1,223151,223350,1,[  1 540   1  73],[0],[2],"[0.0016260162601626016, 0.8780487804878049, 0.0016260162601626016, 0.11869918699186992]",4,0.38804360997672044,0.21493555423359112
52,PvP01_05_v1,223651,223850,1,[426   2 187],[],[1],"[0.6926829268292682, 0.0032520325203252032, 0.3040650406504065]",3,0.6349641097192343,0.427724238217992
53,PvP01_05_v1,223951,224150,1,[  1 242 372],[0],[],"[0.0016260162601626016, 0.3934959349593496, 0.6048780487804878]",3,0.6815386198072844,0.4792808513450988
54,PvP01_05_v1,224851,225050,1,[549   2  64],[],[1],"[0.8926829268292683, 0.0032520325203252032, 0.1040650406504065]",3,0.3554420140099793,0.19227708374644725
55,PvP01_05_v1,225601,225800,1,[359   1 255],[],[1],"[0.583739837398374, 0.0016260162601626016, 0.4146341463414634]",3,0.6896955336883215,0.4873236829929275
56,PvP01_05_v1,226451,226650,2,[  2 300 199   4   1 109],[0],"[3, 4]","[0.0032520325203252032, 0.4878048780487805, 0.3235772357723577, 0.0065040650406504065, 0.0016260162601626016, 0.1772357723577236]",6,1.0837510588868262,0.625876131932051
57,PvP01_05_v1,227201,227400,1,[  1 463   3 148],[0],[2],"[0.0016260162601626016, 0.7528455284552845, 0.004878048780487805, 0.24065040650406505]",4,0.5929216508552664,0.37528455284552853
58,PvP01_05_v1,227251,227450,2,[  1 406   1  56   2   1  79  69],[0],"[2, 4, 5]","[0.0016260162601626016, 0.6601626016260163, 0.0016260162601626016, 0.0910569105691057, 0.0032520325203252032, 0.0016260162601626016, 0.12845528455284552, 0.11219512195121951]",8,1.0513375507289613,0.5267869654306299
59,PvP01_05_v1,227401,227600,1,[488   2 125],[],[1],"[0.7934959349593496, 0.0032520325203252032, 0.2032520325203252]",3,0.5260134392207563,0.32904223676383115
60,PvP01_05_v1,227701,227900,1,[  2 428   2 183],[0],[2],"[0.0032520325203252032, 0.6959349593495935, 0.0032520325203252032, 0.2975609756097561]",4,0.6502185565850076,0.4271108467182232
61,PvP01_05_v1,228451,228650,1,[  1 427   2 185],[0],[2],"[0.0016260162601626016, 0.6943089430894309, 0.0032520325203252032, 0.3008130081300813]",4,0.6437378846370339,0.42743340604137736
62,PvP01_05_v1,229651,229850,1,[365   2 248],[],[1],"[0.5934959349593496, 0.0032520325203252032, 0.4032520325203252]",3,0.6945016865583148,0.4851397977394407
63,PvP01_05_v1,229701,229900,2,[106   2 257   1   1 246   2],[],"[1, 3, 4]","[0.17235772357723578, 0.0032520325203252032, 0.41788617886178864, 0.0016260162601626016, 0.0016260162601626016, 0.4, 0.0032520325203252032]",7,1.0923194314560274,0.6356375173507832
64,PvP01_05_v1,229851,230050,1,[353   3 259],[],[1],"[0.5739837398373984, 0.004878048780487805, 0.4211382113821138]",3,0.7088132776542604,0.493161477956243
65,PvP01_05_v1,230001,230200,1,[  1 462   4 148],[0],[2],"[0.0016260162601626016, 0.751219512195122, 0.0065040650406504065, 0.24065040650406505]",4,0.6008684895279294,0.37771167955581997
66,PvP01_05_v1,232051,232250,1,[495   2 118],[],[1],"[0.8048780487804879, 0.0032520325203252032, 0.191869918699187]",3,0.5101049141161601,0.31534668517416886
67,PvP01_05_v1,232951,233150,1,[428   5 182],[],[1],"[0.6959349593495935, 0.008130081300813009, 0.2959349593495935]",3,0.651734244523337,0.4280309339678763
68,PvP01_05_v1,235051,235250,1,[  2 177   1 435],[0],[2],"[0.0032520325203252032, 0.28780487804878047, 0.0016260162601626016, 0.7073170731707317]",4,0.6324510148792574,0.4168576905281248
69,PvP01_05_v1,240501,240700,1,[458   4 153],[],[1],"[0.7447154471544716, 0.0065040650406504065, 0.24878048780487805]",3,0.5983567950555928,0.3834648687950294
70,PvP01_05_v1,242251,242450,1,[478   3 134],[],[1],"[0.7772357723577236, 0.004878048780487805, 0.21788617886178863]",3,0.5538494219685628,0.3484063718685968
71,PvP01_05_v1,242401,242600,2,[459   1  18   3   1  72  61],[4],"[1, 3]","[0.7463414634146341, 0.0016260162601626016, 0.02926829268292683, 0.004878048780487805, 0.0016260162601626016, 0.11707317073170732, 0.0991869918699187]",7,0.8488745585225285,0.41854451715248864
72,PvP01_05_v1,242451,242650,1,[  1 534   1  79],[0],[2],"[0.0016260162601626016, 0.8682926829268293, 0.0016260162601626016, 0.12845528455284552]",4,0.4071218477258045,0.22956176878841972
73,PvP01_05_v1,242801,243000,1,[  1 532  82],[0],[],"[0.0016260162601626016, 0.865040650406504, 0.13333333333333333]",3,0.40450793511477223,0.2339242514376364
74,PvP01_05_v1,243051,243250,1,[  1 333   5 276],[0],[2],"[0.0016260162601626016, 0.5414634146341464, 0.008130081300813009, 0.44878048780487806]",4,0.7413144992478322,0.5053447022275099
75,PvP01_05_v1,243401,243600,1,[  2 488 125],[0],[],"[0.0032520325203252032, 0.7934959349593496, 0.2032520325203252]",3,0.5260134392207563,0.32904223676383115
76,PvP01_05_v1,243651,243850,1,[474   2 139],[],[1],"[0.7707317073170732, 0.0032520325203252032, 0.22601626016260162]",3,0.5554589482134247,0.3548787097627073
77,PvP01_05_v1,244801,245000,1,[  1 538  76],[0],[],"[0.0016260162601626016, 0.8747967479674796, 0.12357723577235773]",3,0.3858439926377355,0.21945667261550672
78,PvP01_05_v1,245301,245500,1,[156   2 457],[],[1],"[0.25365853658536586, 0.0032520325203252032, 0.7430894308943089]",3,0.5872415505208282,0.3834648687950295
79,PvP01_05_v1,245651,245850,1,[209   2 404],[],[1],"[0.33983739837398375, 0.0032520325203252032, 0.656910569105691]",3,0.6614502942812008,0.4529684711481261
80,PvP01_05_v1,246651,246850,1,[323   1 291],[],[1],"[0.5252032520325203, 0.0016260162601626016, 0.47317073170731705]",3,0.7027299569970507,0.5002683587811488
81,PvP01_05_v1,254701,254900,1,[  1 481 133],[0],[],"[0.0016260162601626016, 0.7821138211382114, 0.216260162601626]",3,0.5338034206937303,0.34152686892722595
82,PvP01_05_v1,255101,255300,1,[542   1  72],[],[1],"[0.8813008130081301, 0.0016260162601626016, 0.11707317073170732]",3,0.37291635992124267,0.20960010575715504
83,PvP01_05_v1,258051,258250,1,[527   1  87],[],[1],"[0.8569105691056911, 0.0016260162601626016, 0.14146341463414633]",3,0.4194292671492061,0.24568973494613
84,PvP01_05_v1,258101,258300,2,[432  95   1  13  74],[],[2],"[0.7024390243902439, 0.15447154471544716, 0.0016260162601626016, 0.02113821138211382, 0.12032520325203253]",5,0.8833729712738096,0.4677903364399498
85,PvP01_05_v1,258201,258400,3,[408  24  77  18   1  13  53  21],[],[4],"[0.6634146341463415, 0.03902439024390244, 0.12520325203252033, 0.02926829268292683, 0.0016260162601626016, 0.02113821138211382, 0.08617886178861789, 0.03414634146341464]",8,1.18085024753405,0.5327833961266442
86,PvP01_05_v1,258251,258450,2,[421  24 130   1  39],[],[3],"[0.6845528455284553, 0.03902439024390244, 0.21138211382113822, 0.0016260162601626016, 0.06341463414634146]",5,0.89986601143755,0.4811580408487012
87,PvP01_05_v1,258301,258500,1,[551   1  63],[],[1],"[0.8959349593495934, 0.0016260162601626016, 0.1024390243902439]",3,0.3422997188537985,0.18680415096833913
88,PvP01_05_v1,258601,258800,1,[500 115],[],[],"[0.8130081300813008, 0.18699186991869918]",2,0.48183162720022576,0.304051821006015
89,PvP01_05_v1,259401,259600,1,[307   3 305],[],[1],"[0.4991869918699187, 0.004878048780487805, 0.4959349593495935]",3,0.7205926950576815,0.504837067882874
90,PvP01_05_v1,261601,261800,1,[298   1 316],[],[1],"[0.4845528455284553, 0.0016260162601626016, 0.5138211382113821]",3,0.7036573922421687,0.5011937338885584
91,PvP01_05_v1,263251,263450,1,[500   2 113],[],[1],"[0.8130081300813008, 0.0032520325203252032, 0.183739837398374]",3,0.4982317522183711,0.30524687685901264
92,PvP01_05_v1,266551,266750,1,[353   1 261],[],[1],"[0.5739837398373984, 0.0016260162601626016, 0.424390243902439]",3,0.6928368199875313,0.4904329433538238
93,PvP01_05_v1,268751,268950,1,[465   3 147],[],[1],"[0.7560975609756098, 0.004878048780487805, 0.23902439024390243]",3,0.5794485755779012,0.37116002379535984
94,PvP01_05_v1,269001,269200,1,[428   3 184],[],[1],"[0.6959349593495935, 0.004878048780487805, 0.2991869918699187]",3,0.6392665865462468,0.426137880891004
95,PvP01_05_v1,269451,269650,1,[  1 382   3 229],[0],[2],"[0.0016260162601626016, 0.6211382113821138, 0.004878048780487805, 0.3723577235772358]",4,0.7000469049323115,0.47551060876462425
96,PvP01_05_v1,272051,272250,1,[381   2 232],[],[1],"[0.6195121951219512, 0.0032520325203252032, 0.3772357723577236]",3,0.683027265349645,0.47388723643333996
97,PvP01_05_v1,273351,273550,1,[  1 305   2 307],[0],[2],"[0.0016260162601626016, 0.4959349593495935, 0.0032520325203252032, 0.4991869918699187]",4,0.7236976422200951,0.5048476435983873
98,PvP01_05_v1,273951,274150,1,[  2 473  10 130],[0],[2],"[0.0032520325203252032, 0.7691056910569106, 0.016260162601626018, 0.21138211382113822]",4,0.6160226863317693,0.3635190693370348
99,PvP01_05_v1,274701,274900,1,[191   3 421],[],[1],"[0.3105691056910569, 0.004878048780487805, 0.6845528455284553]",3,0.6485678212972606,0.43491043690924713
100,PvP01_05_v1,276801,277000,1,[472   2 141],[],[1],"[0.767479674796748, 0.0032520325203252032, 0.22926829268292684]",3,0.5594181700816012,0.3584004230286205
101,PvP01_05_v1,277551,277750,1,[272 343],[],[],"[0.44227642276422763, 0.5577235772357724]",2,0.6864682752692355,0.4933359772622117
102,PvP01_05_v1,277601,277800,2,[271   1  13   3 327],[],[3],"[0.44065040650406506, 0.0016260162601626016, 0.02113821138211382, 0.004878048780487805, 0.5317073170731708]",5,0.814904617636103,0.5226412849494348
103,PvP01_05_v1,277751,277950,1,[284   3 328],[],[1],"[0.46178861788617886, 0.004878048780487805, 0.5333333333333333]",3,0.7180239197515814,0.5022830325864234
104,PvP01_05_v1,279001,279200,1,[186   1 428],[],[1],"[0.3024390243902439, 0.0016260162601626016, 0.6959349593495935]",3,0.6243968872867383,0.4242025249520788
105,PvP01_05_v1,279201,279400,1,[  1 546  68],[0],[],"[0.0016260162601626016, 0.8878048780487805, 0.11056910569105691]",3,0.3595792032395367,0.19957432745059156
106,PvP01_05_v1,279651,279850,1,[  1 136   3 475],[0],[2],"[0.0016260162601626016, 0.22113821138211381, 0.004878048780487805, 0.7723577235772358]",4,0.5696036771682057,0.3545349990085267
107,PvP01_05_v1,289751,289950,1,[498   2 115],[],[1],"[0.8097560975609757, 0.0032520325203252032, 0.18699186991869918]",3,0.5030331174306303,0.3093185273316148
108,PvP01_05_v1,290101,290300,1,[435   1 179],[],[1],"[0.7073170731707317, 0.0016260162601626016, 0.2910569105691057]",3,0.6146018080194078,0.4149857888822791
109,PvP01_05_v1,290201,290400,2,[426   9   1 109  70],[],[2],"[0.6926829268292682, 0.014634146341463415, 0.0016260162601626016, 0.1772357723577236, 0.11382113821138211]",5,0.8806177656712179,0.47560579020424354
110,PvP01_05_v1,290251,290450,4,[ 71   3 352   6   3   1  27   1  81  25  45],[],"[1, 5, 7]","[0.11544715447154472, 0.004878048780487805, 0.5723577235772358, 0.00975609756097561, 0.004878048780487805, 0.0016260162601626016, 0.04390243902439024, 0.0016260162601626016, 0.13170731707317074, 0.04065040650406504, 0.07317073170731707]",11,1.4123533894328684,0.6326498777182894
111,PvP01_05_v1,290301,290500,3,[ 98   4 434  31  48],[],[1],"[0.15934959349593497, 0.0065040650406504065, 0.7056910569105691, 0.05040650406504065, 0.07804878048780488]",5,0.9210619913571039,0.46793310859937864
112,PvP01_05_v1,290351,290550,4,[ 90   8   3   1 357   1  76  16  15   4  44],[],"[2, 3, 5]","[0.14634146341463414, 0.013008130081300813, 0.004878048780487805, 0.0016260162601626016, 0.5804878048780487, 0.0016260162601626016, 0.12357723577235773, 0.026016260162601626, 0.024390243902439025, 0.0065040650406504065, 0.07154471544715447]",11,1.3656330948056858,0.6197157776455813
113,PvP01_05_v1,290401,290600,3,[106  23   3   1 361   1 120],[],"[2, 3, 5]","[0.17235772357723578, 0.03739837398373984, 0.004878048780487805, 0.0016260162601626016, 0.5869918699186992, 0.0016260162601626016, 0.1951219512195122]",7,1.1043528370743725,0.5862330623306232
114,PvP01_05_v1,290451,290650,2,[390   1  79   1 138   6],[],"[1, 3]","[0.6341463414634146, 0.0016260162601626016, 0.12845528455284552, 0.0016260162601626016, 0.22439024390243903, 0.00975609756097561]",6,0.9538252369606688,0.5309062066230418
115,PvP01_05_v1,290551,290750,1,[529   1  85],[],[1],"[0.8601626016260162, 0.0016260162601626016, 0.13821138211382114]",3,0.4135275730834004,0.24101526868927237
116,PvP01_05_v1,291401,291600,1,[335   1 279],[],[1],"[0.5447154471544715, 0.0016260162601626016, 0.45365853658536587]",3,0.6999282592056101,0.49747636988565014
117,PvP01_05_v1,291451,291650,2,[302  33   1 241   3  35],[],"[2, 4]","[0.49105691056910566, 0.05365853658536585, 0.0016260162601626016, 0.39186991869918697, 0.004878048780487805, 0.056910569105691054]",6,1.0728372454244264,0.5991565866878181
118,PvP01_05_v1,291601,291800,1,[544   3  68],[],[1],"[0.8845528455284553, 0.004878048780487805, 0.11056910569105691]",3,0.3779625099079612,0.20531694097428776
119,PvP01_05_v1,292501,292700,1,[400   2 213],[],[1],"[0.6504065040650406, 0.0032520325203252032, 0.3463414634146341]",3,0.6656428458546151,0.45700839447418873
120,PvP01_05_v1,293451,293650,1,[511   1 103],[],[1],"[0.8308943089430895, 0.0016260162601626016, 0.16747967479674797]",3,0.46363536312075293,0.28156256196708307
121,PvP01_05_v1,293851,294050,1,[548   1  66],[],[1],"[0.8910569105691057, 0.0016260162601626016, 0.1073170731707317]",3,0.35275060891016563,0.19449798400423024
122,PvP01_05_v1,293901,294100,2,[481   3  64   1  66],[],"[1, 3]","[0.7821138211382114, 0.004878048780487805, 0.1040650406504065, 0.0016260162601626016, 0.1073170731707317]",5,0.7036162123664553,0.36592504461629993
123,PvP01_05_v1,294051,294250,1,[548   3  64],[],[1],"[0.8910569105691057, 0.004878048780487805, 0.1040650406504065]",3,0.36421867195524005,0.19516425408156512
124,PvP01_05_v1,299551,299750,1,[445   5 165],[],[1],"[0.7235772357723578, 0.008130081300813009, 0.2682926829268293]",3,0.6262218640345778,0.4043889219379998
125,PvP01_05_v1,299701,299900,2,[  2  91 352   1   1   3   4   3 158],"[0, 3, 6]","[3, 4, 5]","[0.0032520325203252032, 0.14796747967479676, 0.5723577235772358, 0.0016260162601626016, 0.0016260162601626016, 0.004878048780487805, 0.0065040650406504065, 0.004878048780487805, 0.25691056910569104]",9,1.0754441382789854,0.5844034635468306
126,PvP01_05_v1,299751,299950,1,[  7  94   1 513],[0],[2],"[0.011382113821138212, 0.15284552845528454, 0.0016260162601626016, 0.8341463414634146]",4,0.4997481391083515,0.2807059290105096
