,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
16,29721,29920,9,"[  1   2   1   1   1   1   1   1 332   1  16  17   1   1   1 109   1   2
   1   1   3   1   1   2   1   2   1   1   2  10   3   1  27   1 146]","[0, 1, 2, 3, 4, 5, 6, 7]","[9, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 26, 27, 30, 31]","[0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.4783861671469741, 0.001440922190201729, 0.023054755043227664, 0.024495677233429394, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.15706051873198848, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.01440922190201729, 0.004322766570605188, 0.001440922190201729, 0.03890489913544669, 0.001440922190201729, 0.21037463976945245]",35,1.665914418911523,0.6992459035454159
17,29771,29970,9,"[  1   2   1   1   1   1   1   1 323  10   1  16  17   1   1   1   1   1
  19  92   1   2   1   1   1   4   1   1   2  10   3   1   1  23   3   1
 143   3]","[0, 1, 2, 3, 4, 5, 6, 7, 14, 15, 32]","[10, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31]","[0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.4654178674351585, 0.01440922190201729, 0.001440922190201729, 0.023054755043227664, 0.024495677233429394, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.027377521613832854, 0.13256484149855907, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.01440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.03314121037463977, 0.004322766570605188, 0.001440922190201729, 0.20605187319884727, 0.004322766570605188]",38,1.8189805216341037,0.7198008454517519
18,29821,30020,12,"[  1   1   1   1   1   1   1 244  34   2   1   1   1  19  11  13   2   2
   6   1   6  10  10  17   1   1   1   1   1   1  12   8   1   2   9   1
  80   1   1   5   1   2   1   1  23   3   1   1  76  46  11   6   6   3]","[0, 1, 2, 3, 4, 5, 6, 12, 25, 26, 32, 38, 43, 47]","[10, 11, 19, 24, 25, 27, 28, 29, 37, 38, 39, 40, 41, 42]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.3515850144092219, 0.04899135446685879, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.027377521613832854, 0.01585014409221902, 0.018731988472622477, 0.002881844380403458, 0.002881844380403458, 0.008645533141210375, 0.001440922190201729, 0.008645533141210375, 0.01440922190201729, 0.01440922190201729, 0.024495677233429394, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01729106628242075, 0.011527377521613832, 0.001440922190201729, 0.002881844380403458, 0.012968299711815562, 0.001440922190201729, 0.11527377521613832, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.03314121037463977, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.10951008645533142, 0.06628242074927954, 0.01585014409221902, 0.008645533141210375, 0.008645533141210375, 0.004322766570605188]",54,2.5710054716036814,0.8395136576169556
19,29871,30070,10,"[  1   1   1   1   1   1   1   1 348   4  74   6   2   1   1   1  31  11
   6  18   1   1   2   2   3   3   1   5   1   6  10  10   1   1   1   1
   1   1  12   8   1   2   9   1  15   6  78]","[0, 1, 2, 3, 4, 5, 6, 7, 15, 37, 40]","[13, 14, 28, 32, 33, 34, 35, 36]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.5014409221902018, 0.005763688760806916, 0.10662824207492795, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.0446685878962536, 0.01585014409221902, 0.008645533141210375, 0.025936599423631124, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.004322766570605188, 0.004322766570605188, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.008645533141210375, 0.01440922190201729, 0.01440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01729106628242075, 0.011527377521613832, 0.001440922190201729, 0.002881844380403458, 0.012968299711815562, 0.001440922190201729, 0.021613832853025938, 0.008645533141210375, 0.11239193083573487]",47,2.0736231925380544,0.7196513549651602
20,29921,30120,8,"[  1   1   1   1   1   1   1   1 368   4  84   6   2   1   1   1  31   8
  11   6  18   1   1   1   2   1   2   4  12   3   1  15   1   7  94]","[0, 1, 2, 3, 4, 5, 6, 7, 15, 25]","[13, 14, 23, 24, 32]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.5302593659942363, 0.005763688760806916, 0.12103746397694524, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.0446685878962536, 0.011527377521613832, 0.01585014409221902, 0.008645533141210375, 0.025936599423631124, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.002881844380403458, 0.005763688760806916, 0.01729106628242075, 0.004322766570605188, 0.001440922190201729, 0.021613832853025938, 0.001440922190201729, 0.010086455331412104, 0.13544668587896252]",35,1.7888225231520314,0.6816143311546479
21,29971,30170,9,"[  1   1   1   1   1   1   1 242   3   1   1 123   4  35   2  51   2   4
   2   1   1   1  12  31   4   8   1   1  11   1   5   8   1  24   1   1
   5   2  10   7  81]","[0, 1, 2, 3, 4, 5, 6, 21, 29]","[8, 9, 10, 19, 20, 27, 34, 35]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.34870317002881845, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.17723342939481268, 0.005763688760806916, 0.05043227665706052, 0.002881844380403458, 0.07348703170028818, 0.002881844380403458, 0.005763688760806916, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01729106628242075, 0.0446685878962536, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.001440922190201729, 0.01585014409221902, 0.001440922190201729, 0.007204610951008645, 0.011527377521613832, 0.001440922190201729, 0.0345821325648415, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.002881844380403458, 0.01440922190201729, 0.010086455331412104, 0.11671469740634005]",41,2.289526554362194,0.820819041765981
22,30021,30220,4,"[  1   3   1   1   2 307   3   1   3   1 248   2   1  12   1   1   5   2
  10   7  82]","[0, 1, 2, 3, 4]","[6, 7, 9, 12, 14, 15]","[0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.4423631123919308, 0.004322766570605188, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.3573487031700288, 0.002881844380403458, 0.001440922190201729, 0.01729106628242075, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.002881844380403458, 0.01440922190201729, 0.010086455331412104, 0.11815561959654179]",21,1.390622895884066,0.6618981969786311
23,30071,30270,2,[  1   3 327   4   1  11   2 345],"[0, 1]","[3, 4, 6]","[0.001440922190201729, 0.004322766570605188, 0.4711815561959654, 0.005763688760806916, 0.001440922190201729, 0.01585014409221902, 0.002881844380403458, 0.49711815561959655]",8,0.8566737523920973,0.5305458894268701
24,30271,30470,1,[487   1 206],[],[1],"[0.7017291066282421, 0.001440922190201729, 0.2968299711815562]",3,0.6185135761957455,0.4194661528623276
25,30671,30870,1,[621   3  70],[],[1],"[0.8948126801152738, 0.004322766570605188, 0.10086455331412104]",3,0.35436373905125723,0.18911792307883957
26,30921,31120,1,[621   1  72],[],[1],"[0.8948126801152738, 0.001440922190201729, 0.1037463976945245]",3,0.3439466543831067,0.18854487621357197
27,33971,34170,1,[  3 111   2 578],[0],[2],"[0.004322766570605188, 0.15994236311239193, 0.002881844380403458, 0.8328530259365994]",4,0.48588164398601563,0.2807472863324171
28,34621,34820,1,[  4 426   2 262],[0],[2],"[0.005763688760806916, 0.6138328530259366, 0.002881844380403458, 0.37752161383285304]",4,0.713900068141158,0.48064513449991275
29,34871,35070,1,[  3 122   5 564],[0],[2],"[0.004322766570605188, 0.17579250720461095, 0.007204610951008645, 0.8126801152737753]",4,0.5332440185319669,0.3085774319195408
30,34921,35120,2,[  2   1  69   1  52   2   3   1 150   4 409],"[0, 1, 7]","[3, 5, 6, 9]","[0.002881844380403458, 0.001440922190201729, 0.0994236311239193, 0.001440922190201729, 0.07492795389048991, 0.002881844380403458, 0.004322766570605188, 0.001440922190201729, 0.21613832853025935, 0.005763688760806916, 0.5893371757925072]",11,1.1816125683567855,0.5903919142256808
31,35071,35270,1,[  3 219   7 465],[0],[2],"[0.004322766570605188, 0.31556195965417866, 0.010086455331412104, 0.670028818443804]",4,0.7021674787527326,0.45136160918203794
32,35271,35470,1,[  5 351   7 331],[0],[2],"[0.007204610951008645, 0.5057636887608069, 0.010086455331412104, 0.4769452449567723]",4,0.7797836214695071,0.5165726814440781
33,35321,35520,2,[  2   3 257   3  91   1   1   5   1  43   5 282],"[0, 1, 8]","[3, 5, 6, 7, 10]","[0.002881844380403458, 0.004322766570605188, 0.3703170028818444, 0.004322766570605188, 0.13112391930835735, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.06195965417867435, 0.007204610951008645, 0.40634005763688763]",12,1.335811275913223,0.6765648747186672
34,35371,35570,3,"[  1   1   3   1 256   2   1  90   1   1   1   2   2   1   1  43   4   1
   1 181 100]","[0, 1, 2, 3, 14, 18]","[5, 6, 9, 10, 11, 12, 13, 16, 17]","[0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.3688760806916426, 0.002881844380403458, 0.001440922190201729, 0.12968299711815562, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.06195965417867435, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.260806916426513, 0.1440922190201729]",21,1.6422921626061098,0.7543912830436263
35,35421,35620,4,"[  1   1   3   1   1 160  95   1   1   1   5   1  84   1   1   1   1   1
   1   1   1   1  10   1  32   4   1   1 149   1  31  64  36]","[0, 1, 2, 3, 4, 21, 27]","[7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 23, 25, 26, 29]","[0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.23054755043227665, 0.13688760806916425, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.12103746397694524, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01440922190201729, 0.001440922190201729, 0.04610951008645533, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.21469740634005763, 0.001440922190201729, 0.0446685878962536, 0.09221902017291066, 0.05187319884726225]",33,2.198280127684269,0.8516929797606492
36,35471,35670,4,"[  1   1   1   1   1   1 108   3  59   1  42   1  84   2   1   3   1   1
   1   1  60  98   1   1   2 114   1   1  64   1   1  36]","[0, 1, 2, 3, 4, 5, 19]","[7, 9, 11, 13, 14, 15, 16, 17, 18, 22, 23, 26, 27, 30]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.15561959654178675, 0.004322766570605188, 0.08501440922190202, 0.001440922190201729, 0.06051873198847262, 0.001440922190201729, 0.12103746397694524, 0.002881844380403458, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.08645533141210375, 0.14121037463976946, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.1642651296829971, 0.001440922190201729, 0.001440922190201729, 0.09221902017291066, 0.001440922190201729, 0.001440922190201729, 0.05187319884726225]",32,2.34237226580321,0.884555971729688
37,35521,35720,3,"[  1   1   1   1   1 171   4 161   1   2  44   2 198   2   1  65   1   1
  36]","[0, 1, 2, 3, 4]","[6, 8, 9, 11, 13, 14, 17]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.24639769452449567, 0.005763688760806916, 0.23198847262247838, 0.001440922190201729, 0.002881844380403458, 0.06340057636887608, 0.002881844380403458, 0.28530259365994237, 0.002881844380403458, 0.001440922190201729, 0.0936599423631124, 0.001440922190201729, 0.001440922190201729, 0.05187319884726225]",19,1.7572303153341098,0.7885124866081439
38,35571,35770,2,[  1   1   1 239   4 162   1   2  44   3 236],"[0, 1, 2]","[4, 6, 7, 9]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.34438040345821325, 0.005763688760806916, 0.2334293948126801, 0.001440922190201729, 0.002881844380403458, 0.06340057636887608, 0.004322766570605188, 0.3400576368876081]",11,1.3562164075250631,0.7071855093888331
39,35621,35820,1,[  2 285   9 398],[0],[2],"[0.002881844380403458, 0.4106628242074928, 0.012968299711815562, 0.5734870317002881]",4,0.757560389848422,0.5022921874610702
40,35871,36070,1,[  2  78   3 611],[0],[2],"[0.002881844380403458, 0.11239193083573487, 0.004322766570605188, 0.8804034582132565]",4,0.3981929089754542,0.21223081331129734
41,35921,36120,2,[  2  78   1   2   1 270   3 337],"[0, 4]","[2, 3, 6]","[0.002881844380403458, 0.11239193083573487, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.38904899135446686, 0.004322766570605188, 0.48559077809798273]",8,1.0398298992267767,0.600171083556877
42,35971,36170,3,[  2  78   1   2   1 254  16   3 252   2  83],"[0, 4]","[2, 3, 7, 9]","[0.002881844380403458, 0.11239193083573487, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.3659942363112392, 0.023054755043227664, 0.004322766570605188, 0.3631123919308357, 0.002881844380403458, 0.11959654178674352]",11,1.4152353145274192,0.7066830552533448
43,36071,36270,2,[  1   2 333  16   5 252   2  83],"[0, 1]","[4, 6]","[0.001440922190201729, 0.002881844380403458, 0.47982708933717577, 0.023054755043227664, 0.007204610951008645, 0.3631123919308357, 0.002881844380403458, 0.11959654178674352]",8,1.139773765256472,0.6230099078972502
44,36121,36320,1,[  1 592   2  99],[0],[2],"[0.001440922190201729, 0.8530259365994236, 0.002881844380403458, 0.14265129682997119]",4,0.43967788647830935,0.2519869777176126
45,38821,39020,1,[  7 265   5 417],[0],[2],"[0.010086455331412104, 0.3818443804034582, 0.007204610951008645, 0.600864553314121]",4,0.7555931147114057,0.493003014724813
46,39121,39320,1,[  4 499   1 190],[0],[2],"[0.005763688760806916, 0.7190201729106628, 0.001440922190201729, 0.2737752161383285]",4,0.6309875326466032,0.4080218256110425
47,40971,41170,1,[  3 534   4 153],[0],[2],"[0.004322766570605188, 0.7694524495677233, 0.005763688760806916, 0.22046109510086456]",4,0.5882509312729853,0.35928792698220247
48,41021,41220,2,[  2   1   1 318   3 212   1   1   2  82  71],"[0, 1, 2]","[4, 6, 7, 8]","[0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.45821325648414984, 0.004322766570605188, 0.30547550432276654, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.11815561959654179, 0.10230547550432277]",11,1.3003994747886356,0.6722545656886113
49,41171,41370,1,[  3 401   4 286],[0],[2],"[0.004322766570605188, 0.5778097982708934, 0.005763688760806916, 0.41210374639769454]",4,0.7355076888138707,0.4962544328081787
50,42421,42620,1,[  1  90   6 597],[0],[2],"[0.001440922190201729, 0.12968299711815562, 0.008645533141210375, 0.8602305475504323]",4,0.4449100817741307,0.24310890381948191
51,42471,42670,4,[  1  85   5   2   1   3  33  53   1 510],[0],"[3, 4, 5, 8]","[0.001440922190201729, 0.12247838616714697, 0.007204610951008645, 0.002881844380403458, 0.001440922190201729, 0.004322766570605188, 0.04755043227665706, 0.07636887608069164, 0.001440922190201729, 0.7348703170028819]",10,0.9290506800255403,0.43678628673936337
52,42621,42820,3,[  1  85   2  39  53   4 510],[0],"[2, 5]","[0.001440922190201729, 0.12247838616714697, 0.002881844380403458, 0.056195965417867436, 0.07636887608069164, 0.005763688760806916, 0.7348703170028819]",7,0.8977879917157894,0.43593086895497846
53,48771,48970,1,[566   1 127],[],[1],"[0.8155619596541787, 0.001440922190201729, 0.1829971181556196]",3,0.48648347600645486,0.30136866845501586
54,51071,51270,1,[  1 352   4 337],[0],[2],"[0.001440922190201729, 0.5072046109510087, 0.005763688760806916, 0.48559077809798273]",4,0.7342424233544189,0.5069097824913419
55,54071,54270,1,[622   2  70],[],[1],"[0.8962536023054755, 0.002881844380403458, 0.10086455331412104]",3,0.34640611182042896,0.18654751721216856
56,54621,54820,1,[  1 594   1  98],[0],[2],"[0.001440922190201729, 0.8559077809798271, 0.001440922190201729, 0.14121037463976946]",4,0.4284472795109441,0.24747734803876786
57,58471,58670,1,[  1 474   1 218],[0],[2],"[0.001440922190201729, 0.6829971181556196, 0.001440922190201729, 0.31412103746397696]",4,0.6430019400867935,0.4348387579001569
58,58871,59070,1,[612   1  81],[],[1],"[0.8818443804034583, 0.001440922190201729, 0.11671469740634005]",3,0.37101585326471354,0.20872609190342917
59,60021,60220,1,[547   2 145],[],[1],"[0.7881844380403458, 0.002881844380403458, 0.20893371757925072]",3,0.5315984995025871,0.33510368826250536
60,60121,60320,3,[174 231   1 141   2   1 134  10],[5],[4],"[0.2507204610951009, 0.33285302593659943, 0.001440922190201729, 0.20317002881844382, 0.002881844380403458, 0.001440922190201729, 0.1930835734870317, 0.01440922190201729]",8,1.4511579313689567,0.7475687033361293
61,60221,60420,2,[  1 174 367   1 151],[0],[],"[0.001440922190201729, 0.2507204610951009, 0.5288184438040345, 0.001440922190201729, 0.21757925072046108]",5,1.0344709869356101,0.6101454210233455
62,60321,60520,1,[553   4 137],[],[1],"[0.7968299711815562, 0.005763688760806916, 0.19740634005763688]",3,0.5309798292030814,0.32605951382371745
63,65721,65920,1,[  1 592 101],[0],[],"[0.001440922190201729, 0.8530259365994236, 0.14553314121037464]",3,0.4255222486158844,0.2511647800413591
64,66321,66520,1,[589 105],[],[],"[0.8487031700288185, 0.15129682997118155]",2,0.42495199085648094,0.25681219842370595
65,66721,66920,2,[517   3  90   2  82],[],"[1, 3]","[0.7449567723342939, 0.004322766570605188, 0.12968299711815562, 0.002881844380403458, 0.11815561959654179]",5,0.7769760729659188,0.41423398583162396
66,75221,75420,1,[489   1 204],[],[1],"[0.7046109510086456, 0.001440922190201729, 0.29394812680115273]",3,0.6160141275133858,0.41711583021202725
67,78271,78470,1,[  2 478   4 210],[0],[2],"[0.002881844380403458, 0.6887608069164265, 0.005763688760806916, 0.3025936599423631]",4,0.6650973446751276,0.4340041026833543
68,78471,78670,1,[288   2 404],[],[1],"[0.414985590778098, 0.002881844380403458, 0.5821325648414986]",3,0.696808382212025,0.48890033137057864
69,83621,83820,1,[607  87],[],[],"[0.8746397694524496, 0.12536023054755044]",2,0.3774705448064237,0.21929008628923086
70,84221,84420,1,[604   1  89],[],[1],"[0.8703170028818443, 0.001440922190201729, 0.1282420749279539]",3,0.39370041517713783,0.22610020845617862
71,90821,91020,1,[  2 312   2 378],[0],[2],"[0.002881844380403458, 0.4495677233429395, 0.002881844380403458, 0.5446685878962536]",4,0.7240575667560805,0.5012083814332815
72,90871,91070,2,[  1   1 312   2 293  85],"[0, 1]",[3],"[0.001440922190201729, 0.001440922190201729, 0.4495677233429395, 0.002881844380403458, 0.42219020172910665, 0.12247838616714697]",6,1.0163635740495192,0.6046308830735243
