,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
13,264634,264833,13,"[  1 223   1   3  46   2   4   1   1   1  10   1   3   5   1   1   3   1
   1   1   1  27   1   1   1   7   1   9   1   5   3   2   1  11   6 199
  18   1  89]",[0],"[9, 11, 14, 15, 16, 17, 18, 20, 32, 37]","[0.001440922190201729, 0.32132564841498557, 0.001440922190201729, 0.004322766570605188, 0.06628242074927954, 0.002881844380403458, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01440922190201729, 0.001440922190201729, 0.004322766570605188, 0.007204610951008645, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03890489913544669, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.010086455331412104, 0.001440922190201729, 0.012968299711815562, 0.001440922190201729, 0.007204610951008645, 0.004322766570605188, 0.002881844380403458, 0.001440922190201729, 0.01585014409221902, 0.008645533141210375, 0.28674351585014407, 0.025936599423631124, 0.001440922190201729, 0.1282420749279539]",39,2.065623928712469,0.7904309478527353
14,264684,264883,11,"[ 79   1   3 103   1   1  69   2   4  47   2   4   1   7   1   2   1   1
   1   1   1   2   1  11   1   6   2   8  67 138   8   8   3   1   1   1
  16   1  87]",[33],"[1, 4, 5, 15, 16, 17, 18, 19, 20, 22, 33, 34]","[0.1138328530259366, 0.001440922190201729, 0.004322766570605188, 0.1484149855907781, 0.001440922190201729, 0.001440922190201729, 0.0994236311239193, 0.002881844380403458, 0.005763688760806916, 0.06772334293948126, 0.002881844380403458, 0.005763688760806916, 0.001440922190201729, 0.010086455331412104, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.01585014409221902, 0.001440922190201729, 0.008645533141210375, 0.002881844380403458, 0.011527377521613832, 0.09654178674351585, 0.1988472622478386, 0.011527377521613832, 0.011527377521613832, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.023054755043227664, 0.001440922190201729, 0.12536023054755044]",39,2.4855361313335673,0.884431396324195
15,264734,264933,9,"[  7  81   1   1   1   3 173   6   2   1 255   2   2   1   1   8  10   7
   1   1   1   1  16  12 100]",[18],"[2, 3, 4, 8, 9, 13, 14, 18, 19]","[0.010086455331412104, 0.11671469740634005, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.24927953890489912, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.36743515850144093, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.011527377521613832, 0.01440922190201729, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.023054755043227664, 0.01729106628242075, 0.1440922190201729]",25,1.8158166990385487,0.7669526364308316
16,264784,264983,10,"[  5   2   1  80   1   1   1   3  95   1  77   6   2   1  29 226   2   2
   1   1   8   9   1   3   4   1   1   1   1  16   1  11   1  34  65]","[25, 32]","[2, 4, 5, 6, 9, 12, 13, 18, 19, 25, 26]","[0.007204610951008645, 0.002881844380403458, 0.001440922190201729, 0.11527377521613832, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.13688760806916425, 0.001440922190201729, 0.11095100864553314, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.04178674351585014, 0.3256484149855908, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.011527377521613832, 0.012968299711815562, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.023054755043227664, 0.001440922190201729, 0.01585014409221902, 0.001440922190201729, 0.04899135446685879, 0.0936599423631124]",35,2.2554316603215083,0.8353528390734912
17,264834,265033,6,"[  1   5   3   1 104   1   1   1   1   3 105   1  89   6   2   1   1   1
  68 297   2]","[0, 17]","[3, 5, 6, 7, 8, 11, 14, 15, 16]","[0.001440922190201729, 0.007204610951008645, 0.004322766570605188, 0.001440922190201729, 0.14985590778097982, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.15129682997118155, 0.001440922190201729, 0.1282420749279539, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.09798270893371758, 0.42795389048991356, 0.002881844380403458]",21,1.6760481778100216,0.7452599058209934
18,264884,265083,2,[  1 178   1 393   4   1 116],[0],"[2, 4, 5]","[0.001440922190201729, 0.2564841498559078, 0.001440922190201729, 0.5662824207492796, 0.005763688760806916, 0.001440922190201729, 0.16714697406340057]",7,1.0280248581589244,0.585562541006071
19,264934,265133,1,[  1 178   2 513],[0],[2],"[0.001440922190201729, 0.2564841498559078, 0.002881844380403458, 0.739193083573487]",4,0.5986603252247933,0.3877990847860211
20,265734,265933,1,[356   4 334],[],[1],"[0.5129682997118156, 0.005763688760806916, 0.4812680115273775]",3,0.724112292953461,0.5052114044631215
21,266034,266233,1,[550   3 141],[],[1],"[0.792507204610951, 0.004322766570605188, 0.20317002881844382]",3,0.531627530486761,0.33063558371882495
22,267434,267633,1,[ 79   1 614],[],[1],"[0.1138328530259366, 0.001440922190201729, 0.8847262247838616]",3,0.3651473694012711,0.20429951249491318
23,269084,269283,1,[431   4 259],[],[1],"[0.6210374639769453, 0.005763688760806916, 0.37319884726224783]",3,0.6933995797296069,0.4750018686310824
24,269334,269533,1,[446   3 245],[],[1],"[0.6426512968299711, 0.004322766570605188, 0.3530259365994236]",3,0.6752581981863275,0.4623533124600321
25,273184,273383,1,[612   1  81],[],[1],"[0.8818443804034583, 0.001440922190201729, 0.11671469740634005]",3,0.37101585326471354,0.20872609190342917
26,277234,277433,1,[545 149],[],[],"[0.7853025936599424, 0.21469740634005763]",2,0.5201142405106354,0.3372048601018196
27,277384,277583,2,[203   3 339  83  66],[],[1],"[0.29250720461095103, 0.004322766570605188, 0.4884726224783862, 0.11959654178674352, 0.09510086455331412]",5,1.2108124930221913,0.6524678387828152
28,277434,277633,2,[ 91   2 193   2   1   1 381  23],[5],"[1, 3, 4]","[0.13112391930835735, 0.002881844380403458, 0.2780979827089337, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.5489913544668588, 0.03314121037463977]",8,1.1169922210780445,0.6029574201264025
29,277534,277733,3,[ 90   1   1   1 106   1  86   2   1   1 380   1  19   4],[9],"[2, 3, 5, 7, 8, 11]","[0.12968299711815562, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.15273775216138327, 0.001440922190201729, 0.1239193083573487, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.547550432276657, 0.001440922190201729, 0.027377521613832854, 0.005763688760806916]",14,1.3515178247331296,0.643880440830835
30,277584,277783,2,[  1 472   1   1   1   1   1 125   1  90],[0],"[2, 4, 5, 6, 8]","[0.001440922190201729, 0.6801152737752162, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.18011527377521613, 0.001440922190201729, 0.12968299711815562]",10,0.9018146569205026,0.48816948899168655
31,277634,277833,1,[598   3  93],[],[1],"[0.861671469740634, 0.004322766570605188, 0.1340057636887608]",3,0.42115371757923253,0.2395460472223837
32,281884,282083,1,[  2 191   2 499],[0],[2],"[0.002881844380403458, 0.27521613832853026, 0.002881844380403458, 0.7190201729106628]",4,0.6259773563869862,0.4072494580969862
33,281934,282133,2,[  1   1 158   1  32   1   1   1 360   2 136],"[0, 1, 7]","[3, 5, 6, 9]","[0.001440922190201729, 0.001440922190201729, 0.2276657060518732, 0.001440922190201729, 0.04610951008645533, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.5187319884726225, 0.002881844380403458, 0.19596541786743515]",11,1.2120708448711692,0.6385361559351876
34,282084,282283,1,[  1 520   4 169],[0],[2],"[0.001440922190201729, 0.7492795389048992, 0.005763688760806916, 0.24351585014409222]",4,0.5994041762334256,0.37924490694217206
35,282834,283033,3,[193   4   8   1   1   5   1  22  17 442],[],"[3, 4, 5, 6]","[0.2780979827089337, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.03170028818443804, 0.024495677233429394, 0.6368876080691642]",10,0.988504187452175,0.5152065044971722
36,282934,283133,4,[178  15   4   8   1   1   1   2   2   1  22  12   5   1 311   1 129],[13],"[4, 5, 6, 7, 8, 9, 15]","[0.2564841498559078, 0.021613832853025938, 0.005763688760806916, 0.011527377521613832, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.03170028818443804, 0.01729106628242075, 0.007204610951008645, 0.001440922190201729, 0.44812680115273773, 0.001440922190201729, 0.18587896253602307]",17,1.4908985849267045,0.6968291406788529
37,283034,283233,1,[  1 538   4 151],[0],[2],"[0.001440922190201729, 0.7752161383285303, 0.005763688760806916, 0.21757925072046108]",4,0.5683763723647681,0.3516639121660341
38,283584,283783,2,[  9   1 550   1   1 105  27],[],"[1, 3, 4]","[0.012968299711815562, 0.001440922190201729, 0.792507204610951, 0.001440922190201729, 0.001440922190201729, 0.15129682997118155, 0.03890489913544669]",7,0.6809683490237111,0.3473536031359782
39,283634,283833,3,[  9   1  54 496   1   1 105   7  20],[],"[1, 4, 5]","[0.012968299711815562, 0.001440922190201729, 0.07780979827089338, 0.7146974063400576, 0.001440922190201729, 0.001440922190201729, 0.15129682997118155, 0.010086455331412104, 0.02881844380403458]",9,0.957682806836678,0.4591558770523798
40,283684,283883,4,[  9   1  36  18  11 485   1   1  81  24   7   2  18],[],"[1, 6, 7]","[0.012968299711815562, 0.001440922190201729, 0.05187319884726225, 0.025936599423631124, 0.01585014409221902, 0.6988472622478387, 0.001440922190201729, 0.001440922190201729, 0.11671469740634005, 0.0345821325648415, 0.010086455331412104, 0.002881844380403458, 0.025936599423631124]",13,1.1739482065709332,0.49222234218372374
41,283734,283933,6,"[  7   2   1  16  19   1  13   4   1   4   7  88   2 143   1   1 229  21
   1   1  77   1   3  11   6   6   1   7   2   6  11   1]",[],"[2, 12, 14, 15, 18, 19, 21]","[0.010086455331412104, 0.002881844380403458, 0.001440922190201729, 0.023054755043227664, 0.027377521613832854, 0.001440922190201729, 0.018731988472622477, 0.005763688760806916, 0.001440922190201729, 0.005763688760806916, 0.010086455331412104, 0.12680115273775217, 0.002881844380403458, 0.20605187319884727, 0.001440922190201729, 0.001440922190201729, 0.329971181556196, 0.03025936599423631, 0.001440922190201729, 0.001440922190201729, 0.11095100864553314, 0.001440922190201729, 0.004322766570605188, 0.01585014409221902, 0.008645533141210375, 0.008645533141210375, 0.001440922190201729, 0.010086455331412104, 0.002881844380403458, 0.008645533141210375, 0.01585014409221902, 0.001440922190201729]",32,2.18442094391711,0.8165627154116386
42,283784,283983,4,"[108   1  24   1  24  10   7   1   1   1   6   7  94   2 154   1   1 230
  21]",[],"[1, 8, 9, 13, 15, 16]","[0.15561959654178675, 0.001440922190201729, 0.0345821325648415, 0.001440922190201729, 0.0345821325648415, 0.01440922190201729, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.010086455331412104, 0.13544668587896252, 0.002881844380403458, 0.2219020172910663, 0.001440922190201729, 0.001440922190201729, 0.3314121037463977, 0.03025936599423631]",19,1.8766566534046052,0.7945460887475189
43,283834,284033,3,[114   1  31   1   1   1 118   2 164   1   1 237  22],[],"[1, 4, 5, 7, 9, 10]","[0.1642651296829971, 0.001440922190201729, 0.0446685878962536, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.17002881844380405, 0.002881844380403458, 0.23631123919308358, 0.001440922190201729, 0.001440922190201729, 0.3414985590778098, 0.03170028818443804]",13,1.6274595857371248,0.7686219468644371
44,283884,284083,2,[233   4 195   1   1 238  22],[],"[1, 3, 4]","[0.3357348703170029, 0.005763688760806916, 0.28097982708933716, 0.001440922190201729, 0.001440922190201729, 0.34293948126801155, 0.03170028818443804]",7,1.2481269960213401,0.6896826649170743
45,284334,284533,1,[  2 525   4 163],[0],[2],"[0.002881844380403458, 0.7564841498559077, 0.005763688760806916, 0.23487031700288186]",4,0.597952014688787,0.372526140072586
46,285234,285433,1,[ 87   3 604],[],[1],"[0.12536023054755044, 0.004322766570605188, 0.8703170028818443]",3,0.4047361409944395,0.22681444078100488
47,285434,285633,1,[  1 374   9 310],[0],[2],"[0.001440922190201729, 0.5389048991354467, 0.012968299711815562, 0.44668587896253603]",4,0.75892138176385,0.5098829821691069
48,286784,286983,1,[613  81],[],[],"[0.8832853025936599, 0.11671469740634005]",2,0.3603277425567107,0.20618475363137323
49,286934,287133,2,[  2 317   4 290  67  14],[0],[2],"[0.002881844380403458, 0.45677233429394815, 0.005763688760806916, 0.41786743515850144, 0.09654178674351585, 0.020172910662824207]",6,1.07355263788021,0.6069770532103081
50,286984,287183,1,[  2 384   4 304],[0],[2],"[0.002881844380403458, 0.553314121037464, 0.005763688760806916, 0.43804034582132567]",4,0.7356209039840698,0.5019226137581076
51,287634,287833,1,[  1 363   1 329],[0],[2],"[0.001440922190201729, 0.5230547550432276, 0.001440922190201729, 0.47406340057636887]",4,0.7116776826394441,0.5016734629471219
52,288334,288533,1,[  1 235   2 456],[0],[2],"[0.001440922190201729, 0.33861671469740634, 0.002881844380403458, 0.6570605187319885]",4,0.6689192064382783,0.45359981396739446
53,288384,288583,3,[  1 189   2   1   1  42   2 412   5   1  14   1  23],[0],"[3, 6, 9, 11]","[0.001440922190201729, 0.2723342939481268, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.06051873198847262, 0.002881844380403458, 0.5936599423631124, 0.007204610951008645, 0.001440922190201729, 0.020172910662824207, 0.001440922190201729, 0.03314121037463977]",13,1.1415830878676503,0.5681552043451901
54,288484,288683,4,[  1 119   1  69   2   1   1  42   2 377   1  34   5   1  14   1  23],[0],"[2, 5, 8, 10, 13, 15]","[0.001440922190201729, 0.17146974063400577, 0.001440922190201729, 0.0994236311239193, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.06051873198847262, 0.002881844380403458, 0.5432276657060519, 0.001440922190201729, 0.04899135446685879, 0.007204610951008645, 0.001440922190201729, 0.020172910662824207, 0.001440922190201729, 0.03314121037463977]",17,1.5077647417234785,0.6579657666785705
55,288534,288733,3,[499   2 103   7   1   1  15   1  65],[],"[1, 4, 5, 7]","[0.7190201729106628, 0.002881844380403458, 0.1484149855907781, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.021613832853025938, 0.001440922190201729, 0.0936599423631124]",9,0.9164905217000078,0.45162737004708964
56,288584,288783,2,[439   2 148   2  97   6],[],"[1, 3]","[0.6325648414985591, 0.002881844380403458, 0.2132564841498559, 0.002881844380403458, 0.13976945244956773, 0.008645533141210375]",6,0.9690529845564796,0.5347565381325317
57,288684,288883,1,[538   2 154],[],[1],"[0.7752161383285303, 0.002881844380403458, 0.2219020172910663]",3,0.5483150433600339,0.3497911285701234
58,289084,289283,1,[  2 595   4  93],[0],[2],"[0.002881844380403458, 0.8573487031700289, 0.005763688760806916, 0.1340057636887608]",4,0.44786495622942407,0.24695413133569744
59,291484,291683,1,[542   3 149],[],[1],"[0.7809798270893372, 0.004322766570605188, 0.21469740634005763]",3,0.5469128693941734,0.3439568470795372
60,291634,291833,2,[484  58   2   1 137  12],[],"[2, 3]","[0.6974063400576369, 0.08357348703170028, 0.002881844380403458, 0.001440922190201729, 0.19740634005763688, 0.01729106628242075]",6,0.8755017148878259,0.4673612437608484
61,291684,291883,1,[623  71],[],[],"[0.8976945244956772, 0.10230547550432277]",2,0.33011929123516665,0.18367813037231429
62,293184,293383,1,[  1 604  89],[0],[],"[0.001440922190201729, 0.8703170028818443, 0.1282420749279539]",3,0.39370041517713783,0.22610020845617862
63,293434,293633,3,[  1 592   5   6   2   1   2  85],[0],"[4, 5]","[0.001440922190201729, 0.8530259365994236, 0.007204610951008645, 0.008645533141210375, 0.002881844380403458, 0.001440922190201729, 0.002881844380403458, 0.12247838616714697]",8,0.5219653038025006,0.2571983821807341
64,293984,294183,1,[ 94   3 597],[],[1],"[0.13544668587896252, 0.004322766570605188, 0.8602305475504323]",3,0.4238263364509426,0.2416389140346652
65,294284,294483,1,[617  77],[],[],"[0.8890489913544669, 0.11095100864553314]",2,0.3484990423045596,0.19728176465214387
66,294634,294833,4,[595  15   1   2  81],[],"[2, 3]","[0.8573487031700289, 0.021613832853025938, 0.001440922190201729, 0.002881844380403458, 0.11671469740634005]",5,0.49182143427370606,0.2508533415276266
67,294834,295033,3,[555   1   2   5   1   3 127],[],"[3, 4]","[0.7997118155619597, 0.001440922190201729, 0.002881844380403458, 0.007204610951008645, 0.001440922190201729, 0.004322766570605188, 0.1829971181556196]",7,0.5843042603644313,0.3268900165270038
68,295384,295583,1,[  2 383   1 308],[0],[2],"[0.002881844380403458, 0.5518731988472623, 0.001440922190201729, 0.4438040345821326]",4,0.7148719196232767,0.4984635699989203
69,302334,302533,1,[157   2 535],[],[1],"[0.22622478386167147, 0.002881844380403458, 0.770893371757925]",3,0.5536685089359575,0.35453745151940474
70,303134,303333,1,[441   2 251],[],[1],"[0.6354466858789626, 0.002881844380403458, 0.361671469740634]",3,0.6728123464502387,0.46539295235405986
71,304384,304583,2,[270   3   3 325   2  91],[],"[1, 2, 4]","[0.38904899135446686, 0.004322766570605188, 0.004322766570605188, 0.46829971181556196, 0.002881844380403458, 0.13112391930835735]",6,1.0528706689032197,0.6120971023760682
72,305284,305483,1,[  1 619   2  72],[0],[2],"[0.001440922190201729, 0.8919308357348703, 0.002881844380403458, 0.1037463976945245]",4,0.36336040615227877,0.1936856879469142
73,309634,309833,1,[566   4 124],[],[1],"[0.8155619596541787, 0.005763688760806916, 0.1786743515850144]",3,0.5037049002150096,0.3029009459425791
74,311934,312133,3,[ 45   1  36   2   2 173 265 170],[],"[1, 3, 4]","[0.06484149855907781, 0.001440922190201729, 0.05187319884726225, 0.002881844380403458, 0.002881844380403458, 0.24927953890489912, 0.3818443804034582, 0.24495677233429394]",8,1.4325113458391772,0.7251368253203665
75,312484,312683,1,[  1 318   7 368],[0],[2],"[0.001440922190201729, 0.45821325648414984, 0.010086455331412104, 0.5302593659942363]",4,0.749779983541891,0.5087618035196705
76,315734,315933,1,[470   5 219],[],[1],"[0.6772334293948127, 0.007204610951008645, 0.31556195965417866]",3,0.6634542877360362,0.4417236253104003
77,317484,317683,1,[611   2  81],[],[1],"[0.8804034582132565, 0.002881844380403458, 0.11671469740634005]",3,0.37970406721655636,0.21125912514845235
78,320484,320683,1,[  1 380   4 309],[0],[2],"[0.001440922190201729, 0.547550432276657, 0.005763688760806916, 0.4452449567723343]",4,0.7291971650606275,0.5019101562175585
79,320534,320733,2,[  1 367  13   2   2  23   1 285],[0],"[3, 4, 6]","[0.001440922190201729, 0.5288184438040345, 0.018731988472622477, 0.002881844380403458, 0.002881844380403458, 0.03314121037463977, 0.001440922190201729, 0.4106628242074928]",8,0.9423847674978667,0.5502371085217883
80,320684,320883,1,[391   3 300],[],[1],"[0.5634005763688761, 0.004322766570605188, 0.4322766570605187]",3,0.7093376158135154,0.49569799599697695
81,323484,323683,1,[  2 577   3 112],[0],[2],"[0.002881844380403458, 0.8314121037463977, 0.004322766570605188, 0.16138328530259366]",4,0.48825151009275797,0.2826823576310741
82,335234,335433,1,[  2 197   2 493],[0],[2],"[0.002881844380403458, 0.2838616714697406, 0.002881844380403458, 0.7103746397694525]",4,0.6340933638401334,0.41477381258876
83,335934,336133,1,[  6 607   1  80],[0],[2],"[0.008645533141210375, 0.8746397694524496, 0.001440922190201729, 0.11527377521613832]",4,0.4166943470163228,0.22164040893953108
84,337384,337583,1,[381   3 310],[],[1],"[0.5489913544668588, 0.004322766570605188, 0.44668587896253603]",3,0.7127315988240568,0.49906153194528646
85,338034,338233,1,[  1 106 587],[0],[],"[0.001440922190201729, 0.15273775216138327, 0.845821325648415]",3,0.43805681178206146,0.26125538788628766
86,338284,338483,1,[  2 615   1  76],[0],[2],"[0.002881844380403458, 0.8861671469740634, 0.001440922190201729, 0.10951008645533142]",4,0.3755847516827562,0.20270494730460342
87,338634,338833,1,[  3 278  11 402],[0],[2],"[0.004322766570605188, 0.40057636887608067, 0.01585014409221902, 0.579250720461095]",4,0.7719747067638218,0.5037372621647884
88,338884,339083,3,[  3 159   1 289   1 167   1   1  30  42],[0],"[2, 4, 7]","[0.004322766570605188, 0.22910662824207492, 0.001440922190201729, 0.4164265129682997, 0.001440922190201729, 0.24063400576368876, 0.001440922190201729, 0.001440922190201729, 0.043227665706051875, 0.06051873198847262]",10,1.4119648567966054,0.7106362481209877
89,338934,339133,5,[  1   2  51  98  10   1   6 283   1  33 134   1   1  30  11  31],"[0, 1]","[5, 8, 12]","[0.001440922190201729, 0.002881844380403458, 0.07348703170028818, 0.14121037463976946, 0.01440922190201729, 0.001440922190201729, 0.008645533141210375, 0.40778097982708933, 0.001440922190201729, 0.04755043227665706, 0.1930835734870317, 0.001440922190201729, 0.001440922190201729, 0.043227665706051875, 0.01585014409221902, 0.0446685878962536]",16,1.8029391797724763,0.764415450672292
90,338984,339183,6,"[  1   2  15  36  91   1   6   2   8   1   2   4  57   1 225   1   2  31
  14 120   1   1  30  11   2  29]","[0, 1]","[5, 9, 13, 15, 21]","[0.001440922190201729, 0.002881844380403458, 0.021613832853025938, 0.05187319884726225, 0.13112391930835735, 0.001440922190201729, 0.008645533141210375, 0.002881844380403458, 0.011527377521613832, 0.001440922190201729, 0.002881844380403458, 0.005763688760806916, 0.08213256484149856, 0.001440922190201729, 0.3242074927953891, 0.001440922190201729, 0.002881844380403458, 0.0446685878962536, 0.020172910662824207, 0.1729106628242075, 0.001440922190201729, 0.001440922190201729, 0.043227665706051875, 0.01585014409221902, 0.002881844380403458, 0.04178674351585014]",26,2.2009465071016323,0.831329053476069
91,339034,339233,7,"[  1   2  13   2  35   1  68  23   1   1   5   2   8   1   2   3   1  15
  42   1  19 206   1   2  31  14 120   1   1  28   2   7   4   2   9  20]","[0, 1]","[8, 13, 19, 22, 28]","[0.001440922190201729, 0.002881844380403458, 0.018731988472622477, 0.002881844380403458, 0.05043227665706052, 0.001440922190201729, 0.09798270893371758, 0.03314121037463977, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.002881844380403458, 0.011527377521613832, 0.001440922190201729, 0.002881844380403458, 0.004322766570605188, 0.001440922190201729, 0.021613832853025938, 0.06051873198847262, 0.001440922190201729, 0.027377521613832854, 0.2968299711815562, 0.001440922190201729, 0.002881844380403458, 0.0446685878962536, 0.020172910662824207, 0.1729106628242075, 0.001440922190201729, 0.001440922190201729, 0.040345821325648415, 0.002881844380403458, 0.010086455331412104, 0.005763688760806916, 0.002881844380403458, 0.012968299711815562, 0.02881844380403458]",36,2.4853334894786268,0.8580753930354044
