,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
13,70899,71098,2,[ 40 379  83   5   1 180   6],[0],"[3, 4]","[0.05763688760806916, 0.5461095100864554, 0.11959654178674352, 0.007204610951008645, 0.001440922190201729, 0.25936599423631124, 0.008645533141210375]",7,1.1848708799942806,0.6167396124874385
14,71049,71248,1,[604   1  89],[],[1],"[0.8703170028818443, 0.001440922190201729, 0.1282420749279539]",3,0.39370041517713783,0.22610020845617862
15,71299,71498,1,[  2 581   3 108],[0],[2],"[0.002881844380403458, 0.8371757925072046, 0.004322766570605188, 0.15561959654178675]",4,0.47867874222510365,0.2748922422742486
16,77799,77998,1,[ 36 521   4 133],[0],[2],"[0.05187319884726225, 0.7507204610951008, 0.005763688760806916, 0.19164265129682997]",4,0.7150741722706419,0.39696783463030183
17,79399,79598,2,[  1 218   8  80   3 384],[0],"[2, 4]","[0.001440922190201729, 0.31412103746397696, 0.011527377521613832, 0.11527377521613832, 0.004322766570605188, 0.553314121037464]",6,1.0246619261335161,0.5817297710304046
18,79549,79748,3,[  1 121   1  96   8  80   3 381   3],[0],"[2, 4, 6]","[0.001440922190201729, 0.17435158501440923, 0.001440922190201729, 0.138328530259366, 0.011527377521613832, 0.11527377521613832, 0.004322766570605188, 0.5489913544668588, 0.004322766570605188]",9,1.2737918723789243,0.6356127864196197
19,79599,79798,1,[594   1  99],[],[1],"[0.8559077809798271, 0.001440922190201729, 0.14265129682997119]",3,0.4203924491743326,0.24707040171415762
20,80149,80348,1,[  7 612  75],[0],[],"[0.010086455331412104, 0.8818443804034583, 0.10806916426512968]",3,0.3976979886679658,0.21056980790472468
21,87599,87798,1,[407   1 286],[],[1],"[0.5864553314121037, 0.001440922190201729, 0.41210374639769454]",3,0.6877160176111071,0.48623857020654604
22,87649,87848,4,[  1 110   1 130   1 105   4   1   2   1   4   1  46   1 266   1  19],"[0, 9]","[2, 4, 7, 8, 11, 13, 15]","[0.001440922190201729, 0.1585014409221902, 0.001440922190201729, 0.1873198847262248, 0.001440922190201729, 0.15129682997118155, 0.005763688760806916, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.06628242074927954, 0.001440922190201729, 0.38328530259365995, 0.001440922190201729, 0.027377521613832854]",17,1.689090594812852,0.7647559567806393
23,87699,87898,7,"[  1 103   7   1 126   4   1 105   4   1   2   1   4   1  44   1   1   1
   1  21 244   1  19]","[0, 11, 18]","[3, 6, 9, 10, 13, 15, 17, 21]","[0.001440922190201729, 0.1484149855907781, 0.010086455331412104, 0.001440922190201729, 0.18155619596541786, 0.005763688760806916, 0.001440922190201729, 0.15129682997118155, 0.005763688760806916, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.06340057636887608, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03025936599423631, 0.3515850144092219, 0.001440922190201729, 0.027377521613832854]",23,1.881448411186454,0.7925902548812797
24,87799,87998,6,"[  1 103   7   1   1 148 248   1 105   4   1   1   2   1   4   1  63   1
   1]","[0, 4, 13]","[3, 7, 10, 11, 12, 15, 17]","[0.001440922190201729, 0.1484149855907781, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.2132564841498559, 0.3573487031700288, 0.001440922190201729, 0.15129682997118155, 0.005763688760806916, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.09077809798270893, 0.001440922190201729, 0.001440922190201729]",19,1.7008636374861565,0.7734679301381127
25,87849,88048,3,[  1 435   1   1 256],[0],"[2, 3]","[0.001440922190201729, 0.6268011527377522, 0.001440922190201729, 0.001440922190201729, 0.3688760806916426]",5,0.68895474248037,0.4710445232499232
26,92499,92698,1,[624   1  69],[],[1],"[0.899135446685879, 0.001440922190201729, 0.0994236311239193]",3,0.3345307808530094,0.18166831383036153
27,94349,94548,1,[  1 434   3 256],[0],[2],"[0.001440922190201729, 0.6253602305475504, 0.004322766570605188, 0.3688760806916426]",4,0.6943990636014039,0.47283425657550515
28,94399,94598,2,[  1 176   3 255   2   1 233   1  22],[0],"[2, 4, 5, 7]","[0.001440922190201729, 0.25360230547550433, 0.004322766570605188, 0.36743515850144093, 0.002881844380403458, 0.001440922190201729, 0.3357348703170029, 0.001440922190201729, 0.03170028818443804]",9,1.2603330382821234,0.6869212434286474
29,94549,94748,2,[  2  66 344   3   1 187  91],[0],"[3, 4]","[0.002881844380403458, 0.09510086455331412, 0.4956772334293948, 0.004322766570605188, 0.001440922190201729, 0.26945244956772335, 0.13112391930835735]",7,1.2411958786881323,0.6554327334335472
30,94599,94798,1,[  2 256 436],[0],[],"[0.002881844380403458, 0.3688760806916426, 0.6282420749279539]",3,0.6767605221090136,0.469234027356759
31,96049,96248,1,[  1 101   2 590],[0],[2],"[0.001440922190201729, 0.14553314121037464, 0.002881844380403458, 0.8501440922190202]",4,0.44479794994059624,0.25606474599074813
32,96249,96448,1,[  1 288   1 404],[0],[2],"[0.001440922190201729, 0.414985590778098, 0.001440922190201729, 0.5821325648414986]",4,0.6988059245191143,0.488904483884095
33,96299,96498,2,[  1 288   1 331   1  72],[0],"[2, 4]","[0.001440922190201729, 0.414985590778098, 0.001440922190201729, 0.4769452449567723, 0.001440922190201729, 0.1037463976945245]",6,0.981443486302026,0.5895406489548123
34,96449,96648,1,[  1 619   1  73],[0],[2],"[0.001440922190201729, 0.8919308357348703, 0.001440922190201729, 0.10518731988472622]",4,0.35774472276098673,0.19339085948724766
35,99049,99248,1,[  1 314   5 374],[0],[2],"[0.001440922190201729, 0.45244956772334294, 0.007204610951008645, 0.5389048991354467]",4,0.7369557423938407,0.5048169156790605
36,101649,101848,1,[  2 410   1 281],[0],[2],"[0.002881844380403458, 0.590778097982709, 0.001440922190201729, 0.4048991354466859]",4,0.7032956032730475,0.48702754777466795
37,101699,101898,2,[  2   3 373   1  33   1 236  45],"[0, 1]","[3, 5]","[0.002881844380403458, 0.004322766570605188, 0.537463976945245, 0.001440922190201729, 0.04755043227665706, 0.001440922190201729, 0.3400576368876081, 0.06484149855907781]",8,1.081982408189269,0.5889966696841598
38,101849,102048,1,[  3 612   1  78],[0],[2],"[0.004322766570605188, 0.8818443804034583, 0.001440922190201729, 0.11239193083573487]",4,0.3895046950236113,0.20969778006627415
39,102049,102248,1,[  9 271   1 413],[0],[2],"[0.012968299711815562, 0.3904899135446686, 0.001440922190201729, 0.5951008645533141]",4,0.7418479294587765,0.4932023353736016
40,108499,108698,2,[  1 506   3   2  95  87],[0],"[2, 3]","[0.001440922190201729, 0.729106628242075, 0.004322766570605188, 0.002881844380403458, 0.13688760806916425, 0.12536023054755044]",6,0.8126996306630264,0.4339210524130256
41,111799,111998,1,[  4 517   6 167],[0],[2],"[0.005763688760806916, 0.7449567723342939, 0.008645533141210375, 0.24063400576368876]",4,0.632905869650459,0.3870267172719648
42,112199,112398,1,[  4 523   4 163],[0],[2],"[0.005763688760806916, 0.7536023054755043, 0.005763688760806916, 0.23487031700288186]",4,0.6128858750220552,0.3768530591567075
43,112899,113098,1,[ 37 461   2 194],[0],[2],"[0.053314121037463975, 0.6642651296829971, 0.002881844380403458, 0.27953890489913547]",4,0.8011877561715064,0.47775913760599287
44,115149,115348,1,[  6  84   2 602],[0],[2],"[0.008645533141210375, 0.12103746397694524, 0.002881844380403458, 0.8674351585014409]",4,0.4368805421275007,0.23282312783928105
45,116349,116548,1,[588   1 105],[],[1],"[0.8472622478386167, 0.001440922190201729, 0.15129682997118155]",3,0.4355825049867287,0.25925387637136765
46,117549,117748,1,[564   5 125],[],[1],"[0.8126801152737753, 0.007204610951008645, 0.18011527377521613]",3,0.51285091645801,0.3070576119725269
47,118199,118398,1,[  1 400   2 291],[0],[2],"[0.001440922190201729, 0.5763688760806917, 0.002881844380403458, 0.41930835734870314]",4,0.7083088712399213,0.4919690388592215
48,118949,119148,1,[540   2 152],[],[1],"[0.7780979827089337, 0.002881844380403458, 0.21902017291066284]",3,0.5446859822773423,0.3465853881354384
49,121499,121698,1,[  1 498   2 193],[0],[2],"[0.001440922190201729, 0.7175792507204611, 0.002881844380403458, 0.2780979827089337]",4,0.6203331432473809,0.4077311496648921
50,121649,121848,2,[  1 162 336   1   1 119   1  73],[0],"[3, 4, 6]","[0.001440922190201729, 0.2334293948126801, 0.484149855907781, 0.001440922190201729, 0.001440922190201729, 0.17146974063400577, 0.001440922190201729, 0.10518731988472622]",8,1.267746901516333,0.6706350854172031
51,121699,121898,3,[226   1  44  12   1   1   1 154 238  14   2],[6],"[4, 5]","[0.3256484149855908, 0.001440922190201729, 0.06340057636887608, 0.01729106628242075, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.2219020172910663, 0.34293948126801155, 0.020172910662824207, 0.002881844380403458]",11,1.4447942204396007,0.7223629462913901
52,121849,122048,2,[  1 381 239  59  14],[0],[],"[0.001440922190201729, 0.5489913544668588, 0.34438040345821325, 0.08501440922190202, 0.020172910662824207]",5,0.9940528500745924,0.5723741580778845
53,122249,122448,3,[  1 291   1   4   8   2   2   1   1   6 280  97],"[0, 8]","[2, 5, 6, 7]","[0.001440922190201729, 0.41930835734870314, 0.001440922190201729, 0.005763688760806916, 0.011527377521613832, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.4034582132564842, 0.13976945244956773]",12,1.1993466292897317,0.641600710910314
54,122299,122498,4,[  1 291   1   4   8   2   1   1   1   1   6 140   3 137  11  86],"[0, 9]","[2, 5, 6, 7, 8, 12]","[0.001440922190201729, 0.41930835734870314, 0.001440922190201729, 0.005763688760806916, 0.011527377521613832, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.2017291066282421, 0.004322766570605188, 0.19740634005763688, 0.01585014409221902, 0.1239193083573487]",16,1.551306960435256,0.7286290891876853
55,122449,122648,1,[462   6 226],[],[1],"[0.6657060518731989, 0.008645533141210375, 0.3256484149855908]",3,0.6773099340937379,0.4507138170734746
56,124149,124348,1,[501   2 191],[],[1],"[0.7219020172910663, 0.002881844380403458, 0.27521613832853026]",3,0.6071835228100559,0.4031052496075874
57,127199,127398,1,[  1 303   1 389],[0],[2],"[0.001440922190201729, 0.4365994236311239, 0.001440922190201729, 0.5605187319884726]",4,0.70516157904151,0.49519554186148884
58,129349,129548,1,[476   4 214],[],[1],"[0.6858789625360231, 0.005763688760806916, 0.30835734870317005]",3,0.6511132526201882,0.43445257414312877
59,129749,129948,1,[  3 285   7 399],[0],[2],"[0.004322766570605188, 0.4106628242074928, 0.010086455331412104, 0.5749279538904899]",4,0.7536070763209077,0.500693469757244
60,130299,130498,1,[573   4 117],[],[1],"[0.8256484149855908, 0.005763688760806916, 0.1685878962536023]",3,0.4880381802570021,0.2898495959604348
61,131099,131298,1,[ 12 237   3 442],[0],[2],"[0.01729106628242075, 0.3414985590778098, 0.004322766570605188, 0.6368876080691642]",4,0.7479417904912008,0.47743524155171135
62,131199,131398,2,[  6   6   2  96 139   2   1 147 295],"[0, 1, 2]","[5, 6]","[0.008645533141210375, 0.008645533141210375, 0.002881844380403458, 0.138328530259366, 0.20028818443804033, 0.002881844380403458, 0.001440922190201729, 0.21181556195965417, 0.4250720461095101]",9,1.4133735083226893,0.7150296074213721
63,131299,131498,3,[  1   1 187  46  18   2  66  38 335],"[0, 1, 5]",[],"[0.001440922190201729, 0.001440922190201729, 0.26945244956772335, 0.06628242074927954, 0.025936599423631124, 0.002881844380403458, 0.09510086455331412, 0.05475504322766571, 0.4827089337175792]",9,1.3980526279444112,0.6772666495029441
64,131349,131548,4,"[  1   1 131   4  52  19   1  26  11   7   2   1  61   1   3  12  26   1
 273   2  59]","[0, 1, 10, 11, 17]","[3, 6, 13, 19]","[0.001440922190201729, 0.001440922190201729, 0.18876080691642652, 0.005763688760806916, 0.07492795389048991, 0.027377521613832854, 0.001440922190201729, 0.037463976945244955, 0.01585014409221902, 0.010086455331412104, 0.002881844380403458, 0.001440922190201729, 0.08789625360230548, 0.001440922190201729, 0.004322766570605188, 0.01729106628242075, 0.037463976945244955, 0.001440922190201729, 0.39337175792507206, 0.002881844380403458, 0.08501440922190202]",21,1.9695102888184515,0.7847710719298391
65,131399,131598,3,[  2   1 193   5  55  31   1  52   1 285   2  66],"[0, 1, 8]","[3, 6, 10]","[0.002881844380403458, 0.001440922190201729, 0.2780979827089337, 0.007204610951008645, 0.0792507204610951, 0.0446685878962536, 0.001440922190201729, 0.07492795389048991, 0.001440922190201729, 0.4106628242074928, 0.002881844380403458, 0.09510086455331412]",12,1.5765970095177235,0.7310084794326006
66,131449,131648,4,"[  1   1   1   2  98  93   2   3   1  11  43  13  18   1   2   2   1  47
   1   3  65   2 215   1   1   1  12  53]","[0, 1, 2, 3, 8, 14, 18, 19, 25]","[6, 7, 13, 16, 21, 23, 24]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.14121037463976946, 0.1340057636887608, 0.002881844380403458, 0.004322766570605188, 0.001440922190201729, 0.01585014409221902, 0.06195965417867435, 0.018731988472622477, 0.025936599423631124, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.06772334293948126, 0.001440922190201729, 0.004322766570605188, 0.0936599423631124, 0.002881844380403458, 0.30979827089337175, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.01729106628242075, 0.07636887608069164]",28,2.212378538803536,0.841423813834514
67,131499,131698,2,[  1   1   6 176   2 327   1   3   4   4  25   1 143],"[0, 1, 2, 9]","[4, 6, 7, 8, 11]","[0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.25360230547550433, 0.002881844380403458, 0.4711815561959654, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.005763688760806916, 0.03602305475504323, 0.001440922190201729, 0.20605187319884727]",13,1.3263280416444991,0.6697422950111702
68,131549,131748,1,[ 11 202   6 475],[0],[2],"[0.01585014409221902, 0.2910662824207493, 0.008645533141210375, 0.6844380403458213]",4,0.7255094077580317,0.44649901585429663
69,132249,132448,1,[  2 469   2 221],[0],[2],"[0.002881844380403458, 0.6757925072046109, 0.002881844380403458, 0.3184438040345821]",4,0.6629341447157842,0.4418814208240248
70,134349,134548,1,[548   1 145],[],[1],"[0.7896253602305475, 0.001440922190201729, 0.20893371757925072]",3,0.5230695831314504,0.33283641588253376
71,135249,135448,1,[260 434],[],[],"[0.3746397694524496, 0.6253602305475504]",2,0.6613789462941058,0.46856962519413003
72,135649,135848,1,[371   1 322],[],[1],"[0.5345821325648416, 0.001440922190201729, 0.46397694524495675]",3,0.7005172589323695,0.4989452615668264
73,135949,136148,1,[562   3 129],[],[1],"[0.8097982708933718, 0.004322766570605188, 0.18587896253602307]",3,0.5071467779867549,0.3096570854338131
74,136349,136548,2,[ 13   6   1 391   3 198   1   6   3  72],"[0, 1, 2]","[4, 6, 8]","[0.018731988472622477, 0.008645533141210375, 0.001440922190201729, 0.5634005763688761, 0.004322766570605188, 0.28530259365994237, 0.001440922190201729, 0.008645533141210375, 0.004322766570605188, 0.1037463976945245]",10,1.1387275547277018,0.5898770025496433
75,139299,139498,1,[  2 358   4 330],[0],[2],"[0.002881844380403458, 0.515850144092219, 0.005763688760806916, 0.4755043227665706]",4,0.7415168352776637,0.5077527427351777
76,143299,143498,1,[373   4 317],[],[1],"[0.537463976945245, 0.005763688760806916, 0.45677233429394815]",3,0.7213396978400599,0.5024582880017274
77,143849,144048,1,[  2 614   2  76],[0],[2],"[0.002881844380403458, 0.8847262247838616, 0.002881844380403458, 0.10951008645533142]",4,0.38428001747172325,0.20525043809017596
78,143899,144098,2,[  1   1   1 490   2 121   2  44  32],"[0, 1, 2]","[4, 6]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.7060518731988472, 0.002881844380403458, 0.17435158501440923, 0.002881844380403458, 0.06340057636887608, 0.04610951008645533]",9,0.9290284746815458,0.4649237183267032
79,144049,144248,1,[  1 537   2 154],[0],[2],"[0.001440922190201729, 0.7737752161383286, 0.002881844380403458, 0.2219020172910663]",4,0.5588149405009268,0.3520210283284473
80,145949,146148,1,[571   1 122],[],[1],"[0.8227665706051873, 0.001440922190201729, 0.17579250720461095]",3,0.47554140406438505,0.29215008844853796
81,150299,150498,1,[  3 616   3  72],[0],[2],"[0.004322766570605188, 0.8876080691642652, 0.004322766570605188, 0.1037463976945245]",4,0.3879593324984286,0.20135122789824678
82,153299,153498,6,[  2   1 305   1  21   1  36   5   5 317],"[0, 1]","[3, 5, 7]","[0.002881844380403458, 0.001440922190201729, 0.43948126801152737, 0.001440922190201729, 0.03025936599423631, 0.001440922190201729, 0.05187319884726225, 0.007204610951008645, 0.007204610951008645, 0.45677233429394815]",10,1.094792881765549,0.5944904450663987
83,153399,153598,7,"[  1   1   1   1 170   1 133   1  21   1   4  32   3   2   5   3  62   2
 250]","[0, 1, 2, 3, 15]","[5, 7, 9, 12, 13, 17]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.24495677233429394, 0.001440922190201729, 0.19164265129682997, 0.001440922190201729, 0.03025936599423631, 0.001440922190201729, 0.005763688760806916, 0.04610951008645533, 0.004322766570605188, 0.002881844380403458, 0.007204610951008645, 0.004322766570605188, 0.0893371757925072, 0.002881844380403458, 0.36023054755043227]",19,1.7045110394216798,0.7623267363735269
84,153499,153698,1,[  5 239   4 446],[0],[2],"[0.007204610951008645, 0.34438040345821325, 0.005763688760806916, 0.6426512968299711]",4,0.7165218041390384,0.4683163218696278
85,153749,153948,2,[  1 450   7 236],[0],[2],"[0.001440922190201729, 0.6484149855907781, 0.010086455331412104, 0.3400576368876081]",4,0.7034992093924015,0.4638149972178158
86,154199,154398,1,[543   2 149],[],[1],"[0.7824207492795389, 0.002881844380403458, 0.21469740634005763]",3,0.5391511324504353,0.3417144897806643
87,154349,154548,2,[458   1  84   2 149],[],"[1, 3]","[0.659942363112392, 0.001440922190201729, 0.12103746397694524, 0.002881844380403458, 0.21469740634005763]",5,0.8864647683250634,0.5037206521107225
88,154399,154598,1,[609   1  84],[],[1],"[0.877521613832853, 0.001440922190201729, 0.12103746397694524]",3,0.37966801794460625,0.21530367331345668
89,155149,155348,1,[321   1 372],[],[1],"[0.46253602305475505, 0.001440922190201729, 0.5360230547550432]",3,0.7003089715812345,0.49873763589100484
90,155199,155398,3,[126   2  40   6 120  27   1   1  68   1 151   1 150],[7],"[1, 3, 6, 9, 11]","[0.18155619596541786, 0.002881844380403458, 0.05763688760806916, 0.008645533141210375, 0.1729106628242075, 0.03890489913544669, 0.001440922190201729, 0.001440922190201729, 0.09798270893371758, 0.001440922190201729, 0.21757925072046108, 0.001440922190201729, 0.21613832853025935]",13,1.8901935346302032,0.8285551744470928
91,155349,155548,2,[  1 194   3 192   7 270  27],[0],"[2, 4]","[0.001440922190201729, 0.27953890489913547, 0.004322766570605188, 0.276657060518732, 0.010086455331412104, 0.38904899135446686, 0.03890489913544669]",7,1.2847164468055232,0.6923236635135247
92,155949,156148,2,[  1 392   3 187   1 110],[0],"[2, 4]","[0.001440922190201729, 0.5648414985590778, 0.004322766570605188, 0.26945244956772335, 0.001440922190201729, 0.1585014409221902]",6,1.010338488384558,0.5832039133287378
93,157099,157298,1,[337   3 354],[],[1],"[0.48559077809798273, 0.004322766570605188, 0.5100864553314121]",3,0.7176954595786973,0.503994718002807
94,157149,157348,2,[169   3 165   2   1 344  10],[],"[1, 3, 4]","[0.24351585014409222, 0.004322766570605188, 0.2377521613832853, 0.002881844380403458, 0.001440922190201729, 0.4956772334293948, 0.01440922190201729]",7,1.1443125969490107,0.638241327475521
95,157199,157398,3,[115   1  53   3 125  40   2   1 227   1 116  10],[],"[1, 3, 6, 7, 9]","[0.16570605187319884, 0.001440922190201729, 0.07636887608069164, 0.004322766570605188, 0.18011527377521613, 0.05763688760806916, 0.002881844380403458, 0.001440922190201729, 0.3270893371757925, 0.001440922190201729, 0.16714697406340057, 0.01440922190201729]",12,1.7618161106493655,0.795779385261899
96,157299,157498,2,[344   2 169   3 136  40],[],"[1, 3]","[0.4956772334293948, 0.002881844380403458, 0.24351585014409222, 0.004322766570605188, 0.19596541786743515, 0.05763688760806916]",6,1.216114630809062,0.6532526638374208
97,157349,157548,1,[483   2 209],[],[1],"[0.6959654178674352, 0.002881844380403458, 0.3011527377521614]",3,0.6305379594463463,0.42493086064995145
98,160849,161048,2,[  1 283   4 334  72],[0],[2],"[0.001440922190201729, 0.40778097982708933, 0.005763688760806916, 0.4812680115273775, 0.1037463976945245]",5,0.9919709494104216,0.5912971621722629
99,162249,162448,1,[ 20 516   2 156],[0],[2],"[0.02881844380403458, 0.7435158501440923, 0.002881844380403458, 0.22478386167146974]",4,0.6749365600001562,0.39581758838625003
100,162299,162498,2,[  5  15   3 437   2  74   2 120  36],"[0, 1, 2]","[4, 6]","[0.007204610951008645, 0.021613832853025938, 0.004322766570605188, 0.6296829971181557, 0.002881844380403458, 0.10662824207492795, 0.002881844380403458, 0.1729106628242075, 0.05187319884726225]",9,1.1625387007962935,0.5589864545009093
101,162449,162648,1,[  8 574   2 110],[0],[2],"[0.011527377521613832, 0.8270893371757925, 0.002881844380403458, 0.1585014409221902]",4,0.5172789627846786,0.29065933609613903
102,162999,163198,1,[  8 480   1 205],[0],[2],"[0.011527377521613832, 0.69164265129683, 0.001440922190201729, 0.2953890489913545]",4,0.6760888078702887,0.4342407959537907
103,163099,163298,2,[  1   6   1   2 441   1  36   1 150  55],"[0, 1, 2, 3]","[5, 7]","[0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.002881844380403458, 0.6354466858789626, 0.001440922190201729, 0.05187319884726225, 0.001440922190201729, 0.21613832853025935, 0.0792507204610951]",10,1.0692573461909667,0.540428871595977
104,163199,163398,1,[  3 598   1  92],[0],[2],"[0.004322766570605188, 0.861671469740634, 0.001440922190201729, 0.13256484149855907]",4,0.4291179881480237,0.23992807846589548
105,163349,163548,1,[  3 592   3  96],[0],[2],"[0.004322766570605188, 0.8530259365994236, 0.004322766570605188, 0.138328530259366]",4,0.45629756862747844,0.253174596583312
106,163749,163948,1,[  5 485   5 199],[0],[2],"[0.007204610951008645, 0.6988472622478387, 0.007204610951008645, 0.28674351585014407]",4,0.6796848548163228,0.42928684732868794
107,163849,164048,2,[  5   2 359   2 122   5 183   1  15],"[0, 1]","[3, 5, 7]","[0.007204610951008645, 0.002881844380403458, 0.5172910662824207, 0.002881844380403458, 0.17579250720461095, 0.007204610951008645, 0.26368876080691644, 0.001440922190201729, 0.021613832853025938]",9,1.1951708196453588,0.6313855276598925
108,163949,164148,1,[  2 552   3 137],[0],[2],"[0.002881844380403458, 0.7953890489913544, 0.004322766570605188, 0.19740634005763688]",4,0.542762969713528,0.3283600063118206
109,164699,164898,1,[  5 323   3 363],[0],[2],"[0.007204610951008645, 0.4654178674351585, 0.004322766570605188, 0.5230547550432276]",4,0.7540094883638164,0.509729339168999
110,165699,165898,1,[  1 442   5 246],[0],[2],"[0.001440922190201729, 0.6368876080691642, 0.007204610951008645, 0.35446685878962536]",4,0.699939229555977,0.46867343803204076
111,166749,166948,1,[  2 203   3 486],[0],[2],"[0.002881844380403458, 0.29250720461095103, 0.004322766570605188, 0.7002881844380403]",4,0.6494455394862756,0.42400900264930363
112,167049,167248,1,[  1 159   3 531],[0],[2],"[0.001440922190201729, 0.22910662824207492, 0.004322766570605188, 0.7651296829971181]",4,0.5753966891833309,0.36206595852469503
113,167449,167648,1,[  4 156   3 531],[0],[2],"[0.005763688760806916, 0.22478386167146974, 0.004322766570605188, 0.7651296829971181]",4,0.5935999364133158,0.36399687730983565
114,169049,169248,1,[337   5 352],[],[1],"[0.48559077809798273, 0.007204610951008645, 0.5072046109510087]",3,0.7306372185738844,0.5068931724372763
115,171499,171698,1,[ 16 155   2 521],[0],[2],"[0.023054755043227664, 0.22334293948126802, 0.002881844380403458, 0.7507204610951008]",4,0.6538201178656752,0.3859968939198898
116,171649,171848,2,[ 12   4 145  10   2 356   1 164],"[0, 1]","[4, 6]","[0.01729106628242075, 0.005763688760806916, 0.20893371757925072, 0.01440922190201729, 0.002881844380403458, 0.5129682997118156, 0.001440922190201729, 0.23631123919308358]",8,1.1977226384167894,0.6368170153393848
117,171699,171898,1,[515   1 178],[],[1],"[0.7420749279538905, 0.001440922190201729, 0.2564841498559078]",3,0.5797869089307017,0.38353860591816225
118,176149,176348,1,[413 281],[],[],"[0.5951008645533141, 0.4048991354466859]",2,0.6749481593890969,0.4819116511224244
119,176599,176798,1,[  2 423   1 268],[0],[2],"[0.002881844380403458, 0.6095100864553314, 0.001440922190201729, 0.3861671469740634]",4,0.6954845874886416,0.4793620078233354
120,177599,177798,1,[  1 249   5 439],[0],[2],"[0.001440922190201729, 0.35878962536023057, 0.007204610951008645, 0.6325648414985591]",4,0.7024313220026506,0.47107774335805463
