,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
16,66071,66270,6,"[  1  66   3   1   9   4   1  38   1   1   1  18   3   1  54   1   1   3
   4   2   1 480]","[0, 13]","[3, 6, 9, 10, 15, 16, 18, 20]","[0.001440922190201729, 0.09510086455331412, 0.004322766570605188, 0.001440922190201729, 0.012968299711815562, 0.005763688760806916, 0.001440922190201729, 0.05475504322766571, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.025936599423631124, 0.004322766570605188, 0.001440922190201729, 0.07780979827089338, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.002881844380403458, 0.001440922190201729, 0.69164265129683]",22,1.2287344560154556,0.502541338272056
17,66121,66320,5,"[  1  66   3   1   9   4   1  38   1   1  18   3   1  54   1   1   3   4
   2   1 481]","[0, 12]","[3, 6, 8, 9, 14, 15, 17, 19]","[0.001440922190201729, 0.09510086455331412, 0.004322766570605188, 0.001440922190201729, 0.012968299711815562, 0.005763688760806916, 0.001440922190201729, 0.05475504322766571, 0.001440922190201729, 0.001440922190201729, 0.025936599423631124, 0.004322766570605188, 0.001440922190201729, 0.07780979827089338, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.002881844380403458, 0.001440922190201729, 0.6930835734870316]",21,1.218396088511217,0.5005481317841691
18,66171,66370,4,[  1  84   3   1   9   7   1   1  54   1   1   3   5   2   1 520],"[0, 7]","[3, 6, 9, 10, 12, 14]","[0.001440922190201729, 0.12103746397694524, 0.004322766570605188, 0.001440922190201729, 0.012968299711815562, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.07780979827089338, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.007204610951008645, 0.002881844380403458, 0.001440922190201729, 0.7492795389048992]",16,0.9387165116144884,0.41749370894202253
19,66221,66420,2,[  1 141   3   9   2   1 537],[0],"[3, 5]","[0.001440922190201729, 0.20317002881844382, 0.004322766570605188, 0.012968299711815562, 0.002881844380403458, 0.001440922190201729, 0.7737752161383286]",7,0.637841883103732,0.35979453363120695
20,66271,66470,1,[455   2 237],[],[1],"[0.6556195965417867, 0.002881844380403458, 0.3414985590778098]",3,0.6605528345229019,0.45353337375113156
21,66321,66520,2,[415   1  39   1   1   6 231],[],"[1, 3, 4]","[0.5979827089337176, 0.001440922190201729, 0.056195965417867436, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.33285302593659943]",7,0.9047723379697749,0.5283865823983256
22,66371,66570,3,[386  29   1  37   2   1   1   6 181  50],[],"[2, 5, 6]","[0.5561959654178674, 0.04178674351585014, 0.001440922190201729, 0.053314121037463975, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.260806916426513, 0.07204610951008646]",10,1.2414997262735499,0.6127573520251808
23,66471,66670,2,[393  29   2 218  52],[],[2],"[0.5662824207492796, 0.04178674351585014, 0.002881844380403458, 0.31412103746397696, 0.07492795389048991]",5,1.029460940406512,0.573283558537983
24,66521,66720,1,[613  81],[],[],"[0.8832853025936599, 0.11671469740634005]",2,0.3603277425567107,0.20618475363137323
25,68121,68320,1,[  3 106   1 584],[0],[2],"[0.004322766570605188, 0.15273775216138327, 0.001440922190201729, 0.8414985590778098]",4,0.4651772129368218,0.2685305915670756
26,68871,69070,1,[474   4 216],[],[1],"[0.6829971181556196, 0.005763688760806916, 0.3112391930835735]",3,0.6533976319942318,0.43661188117167316
27,68921,69120,3,[450   1   1  22   4   4   1   4   1 206],[],"[2, 4, 7, 8]","[0.6484149855907781, 0.001440922190201729, 0.001440922190201729, 0.03170028818443804, 0.005763688760806916, 0.005763688760806916, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.2968299711815562]",10,0.87771350327058,0.4903371010472638
28,68971,69170,4,[  2 447   1   1   1   1  21   2   2   4   1   4   1  88   2 116],[0],"[4, 7, 8, 11, 12, 14]","[0.002881844380403458, 0.6440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03025936599423631, 0.002881844380403458, 0.002881844380403458, 0.005763688760806916, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.12680115273775217, 0.002881844380403458, 0.16714697406340057]",16,1.1334859415438125,0.540100823028179
29,69071,69270,3,[  2 451   1   2   7   2   1  89   2 137],[0],"[4, 5, 6, 8]","[0.002881844380403458, 0.6498559077809798, 0.001440922190201729, 0.002881844380403458, 0.010086455331412104, 0.002881844380403458, 0.001440922190201729, 0.1282420749279539, 0.002881844380403458, 0.19740634005763688]",10,0.9964138303220953,0.5221328970425799
30,69121,69320,1,[  2 549   4 139],[0],[2],"[0.002881844380403458, 0.7910662824207493, 0.005763688760806916, 0.20028818443804033]",4,0.5540434404787095,0.3340572548563645
31,73221,73420,1,[191 503],[],[],"[0.27521613832853026, 0.7247838616714697]",2,0.5883781848337856,0.39894443106412325
32,73271,73470,2,[  1  91   5  94   1 233   4 265],"[0, 4]","[2, 6]","[0.001440922190201729, 0.13112391930835735, 0.007204610951008645, 0.13544668587896252, 0.001440922190201729, 0.3357348703170029, 0.005763688760806916, 0.3818443804034582]",8,1.3553384515727687,0.7058484000365421
33,73421,73620,2,[  1   1 299  25   8   1 309  50],"[0, 1]","[1, 4, 5]","[0.001440922190201729, 0.001440922190201729, 0.430835734870317, 0.03602305475504323, 0.011527377521613832, 0.001440922190201729, 0.4452449567723343, 0.07204610951008646]",8,1.1120055898558396,0.6095100864553314
34,73471,73670,1,[617   1  76],[],[1],"[0.8890489913544669, 0.001440922190201729, 0.10951008645533142]",3,0.35618965270941905,0.19759735567939263
35,74221,74420,1,[584   2 108],[],[1],"[0.8414985590778098, 0.002881844380403458, 0.15561959654178675]",3,0.45158054716066587,0.2676544112151086
36,74721,74920,1,[504   2 188],[],[1],"[0.7262247838616714, 0.002881844380403458, 0.27089337175792505]",3,0.6029678935311271,0.39920603941565835
37,75871,76070,1,[  1 447   3 243],[0],[2],"[0.001440922190201729, 0.6440922190201729, 0.004322766570605188, 0.35014409221902015]",4,0.6837493965442356,0.4625235655142057
38,77321,77520,1,[  7 568   3 116],[0],[2],"[0.010086455331412104, 0.8184438040345822, 0.004322766570605188, 0.16714697406340057]",4,0.5328773842656751,0.3020912058068749
39,78121,78320,1,[  1 622   2  69],[0],[2],"[0.001440922190201729, 0.8962536023054755, 0.002881844380403458, 0.0994236311239193]",4,0.3539584434144408,0.18683404064480236
40,78371,78570,1,[  1 513   2 178],[0],[2],"[0.001440922190201729, 0.739193083573487, 0.002881844380403458, 0.2564841498559078]",4,0.5986603252247933,0.3877990847860211
41,79271,79470,1,[429   6 259],[],[1],"[0.6181556195965417, 0.008645533141210375, 0.37319884726224783]",3,0.7062557601960439,0.47853150512004927
42,79321,79520,3,[400   1  28   2   3   1   1  46   4 208],[6],"[1, 3, 4, 5, 8]","[0.5763688760806917, 0.001440922190201729, 0.040345821325648415, 0.002881844380403458, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.06628242074927954, 0.005763688760806916, 0.29971181556195964]",10,1.0865061411752845,0.5718841614829456
43,79471,79670,2,[  1 448   8 237],[0],[2],"[0.001440922190201729, 0.6455331412103746, 0.011527377521613832, 0.3414985590778098]",4,0.7103204419125998,0.4665307410575621
44,79571,79770,2,[  1 551   1  13   1   8  32  87],[0],"[2, 4, 5]","[0.001440922190201729, 0.7939481268011528, 0.001440922190201729, 0.018731988472622477, 0.001440922190201729, 0.011527377521613832, 0.04610951008645533, 0.12536023054755044]",8,0.7396141665064664,0.3513151010306538
45,79621,79820,6,"[  1   1 453   2  17   2   1  31   1   6   1  36   1   2   2   1   8   1
   4   4   1  21   1   8   1   4   2   1   1  79]","[0, 1, 20, 27]","[3, 5, 6, 8, 10, 12, 15, 17, 18, 19, 22]","[0.001440922190201729, 0.001440922190201729, 0.6527377521613833, 0.002881844380403458, 0.024495677233429394, 0.002881844380403458, 0.001440922190201729, 0.0446685878962536, 0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.05187319884726225, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.011527377521613832, 0.001440922190201729, 0.005763688760806916, 0.005763688760806916, 0.001440922190201729, 0.03025936599423631, 0.001440922190201729, 0.011527377521613832, 0.001440922190201729, 0.005763688760806916, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.1138328530259366]",30,1.454814868324384,0.5542650466327268
46,79671,79870,8,"[  1   1 440  11   2   2  17   2   1   7  24   1   6   1   2  11  23   1
   2   2   1   1   7   1   1   2   1   4   1  19   1   1   1   8   1   4
   2   1   1   3   4  72]","[0, 1, 28, 37]","[5, 7, 8, 11, 13, 17, 20, 23, 24, 25, 26, 27, 32]","[0.001440922190201729, 0.001440922190201729, 0.6340057636887608, 0.01585014409221902, 0.002881844380403458, 0.002881844380403458, 0.024495677233429394, 0.002881844380403458, 0.001440922190201729, 0.010086455331412104, 0.0345821325648415, 0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.002881844380403458, 0.01585014409221902, 0.03314121037463977, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.010086455331412104, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.005763688760806916, 0.001440922190201729, 0.027377521613832854, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.011527377521613832, 0.001440922190201729, 0.005763688760806916, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.1037463976945245]",42,1.6764723667258852,0.5824938335174281
47,79771,79970,6,"[  1   1 463  12   3   2  17   2   1   1   7  34   2   1   2   1   1   1
   9   1   2   1   6  15 108]","[0, 1, 17]","[5, 7, 8, 9, 12, 13, 14, 15, 16, 19, 21]","[0.001440922190201729, 0.001440922190201729, 0.6671469740634006, 0.01729106628242075, 0.004322766570605188, 0.002881844380403458, 0.024495677233429394, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.010086455331412104, 0.04899135446685879, 0.002881844380403458, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.012968299711815562, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.008645533141210375, 0.021613832853025938, 0.15561959654178675]",25,1.297064793651442,0.5265054937753821
48,79821,80020,2,[  2 492   8  27 165],[0],[2],"[0.002881844380403458, 0.7089337175792507, 0.011527377521613832, 0.03890489913544669, 0.2377521613832853]",5,0.7800195775320395,0.43923211720054145
49,81571,81770,1,[579   3 112],[],[1],"[0.8342939481268011, 0.004322766570605188, 0.16138328530259366]",3,0.46903990724193534,0.27789035703311216
50,82271,82470,1,[613   2  79],[],[1],"[0.8832853025936599, 0.002881844380403458, 0.1138328530259366]",3,0.3738402884103893,0.20684085076696934
51,82921,83120,1,[618   1  75],[],[1],"[0.8904899135446686, 0.001440922190201729, 0.10806916426512968]",3,0.3531614774749945,0.19534669335348687
52,87471,87670,1,[624  70],[],[],"[0.899135446685879, 0.10086455331412104]",2,0.32697844925899755,0.18138179039772773
53,88621,88820,1,[  4 104   1 585],[0],[2],"[0.005763688760806916, 0.14985590778097982, 0.001440922190201729, 0.8429394812680115]",4,0.46760919165115844,0.2669609414578644
54,89921,90120,1,[  2 618   2  72],[0],[2],"[0.002881844380403458, 0.8904899135446686, 0.002881844380403458, 0.1037463976945245]",4,0.37206502102517824,0.19624778878655258
55,90021,90220,2,[  2 536   3  79   2  65   7],[0],"[2, 4]","[0.002881844380403458, 0.7723342939481268, 0.004322766570605188, 0.1138328530259366, 0.002881844380403458, 0.0936599423631124, 0.010086455331412104]",7,0.7722885889596975,0.3816326022141202
56,90121,90320,1,[605   3  86],[],[1],"[0.8717579250720461, 0.004322766570605188, 0.1239193083573487]",3,0.4019346097107453,0.22466343877949324
57,95021,95220,1,[  5 143   1 545],[0],[2],"[0.007204610951008645, 0.20605187319884727, 0.001440922190201729, 0.7853025936599424]",4,0.5602497273932523,0.3407884792665
58,95221,95420,1,[545   2 147],[],[1],"[0.7853025936599424, 0.002881844380403458, 0.21181556195965417]",3,0.53539970876464,0.33842569907565045
59,97471,97670,1,[  1 422   3 268],[0],[2],"[0.001440922190201729, 0.6080691642651297, 0.004322766570605188, 0.3861671469740634]",4,0.7028860957141376,0.48110606350023666
60,98071,98270,1,[  1 458   4 231],[0],[2],"[0.001440922190201729, 0.659942363112392, 0.005763688760806916, 0.33285302593659943]",4,0.6795760600755213,0.4536496441295915
61,98821,99020,1,[  1 601   1  91],[0],[2],"[0.001440922190201729, 0.8659942363112392, 0.001440922190201729, 0.13112391930835735]",4,0.4098440487651718,0.23285634794741272
62,115271,115470,1,[603   2  89],[],[1],"[0.8688760806916427, 0.002881844380403458, 0.1282420749279539]",3,0.4023696537434426,0.22860002159307025
63,115371,115570,2,[  2 328   5 268   2  64  25],[0],"[2, 4]","[0.002881844380403458, 0.47262247838616717, 0.007204610951008645, 0.3861671469740634, 0.002881844380403458, 0.09221902017291066, 0.03602305475504323]",7,1.1304356988813824,0.6176324028934714
64,115471,115670,1,[  2 394   5 293],[0],[2],"[0.002881844380403458, 0.5677233429394812, 0.007204610951008645, 0.42219020172910665]",4,0.737851907727731,0.4993854279995681
65,116821,117020,1,[  3 270   2 419],[0],[2],"[0.004322766570605188, 0.38904899135446686, 0.002881844380403458, 0.6037463976945245]",4,0.7123221397516731,0.48410417825910024
66,119521,119720,1,[  1 380   3 310],[0],[2],"[0.001440922190201729, 0.547550432276657, 0.004322766570605188, 0.44668587896253603]",4,0.7227337398752227,0.5006394870815305
67,121571,121770,1,[547   3 144],[],[1],"[0.7881844380403458, 0.004322766570605188, 0.207492795389049]",3,0.5374540254494959,0.3356933451818387
68,121971,122170,1,[461   5 228],[],[1],"[0.6642651296829971, 0.007204610951008645, 0.3285302593659942]",3,0.6729698124012744,0.4507677997491881
69,123021,123220,1,[549   2 143],[],[1],"[0.7910662824207493, 0.002881844380403458, 0.20605187319884727]",3,0.5277470024707541,0.3317484573412286
70,123271,123470,1,[612   1  81],[],[1],"[0.8818443804034583, 0.001440922190201729, 0.11671469740634005]",3,0.37101585326471354,0.20872609190342917
71,124871,125070,1,[  3 154   6 531],[0],[2],"[0.004322766570605188, 0.2219020172910663, 0.008645533141210375, 0.7651296829971181]",4,0.6035155804887339,0.3652426313647651
72,126871,127070,1,[528   2 164],[],[1],"[0.760806916426513, 0.002881844380403458, 0.23631123919308358]",3,0.5657468505339017,0.36532152912157734
73,127721,127920,1,[  3  93   2 596],[0],[2],"[0.004322766570605188, 0.1340057636887608, 0.002881844380403458, 0.8587896253602305]",4,0.44045852871815105,0.24449584333397012
74,129121,129320,2,[364   7 323],[],[1],"[0.5244956772334294, 0.010086455331412104, 0.4654178674351585]",3,0.740790290097469,0.5081887566544029
75,144521,144720,1,[612   2  80],[],[1],"[0.8818443804034583, 0.002881844380403458, 0.11527377521613832]",3,0.37678236103623675,0.20905414047122717
76,144721,144920,1,[  1 482   5 206],[0],[2],"[0.001440922190201729, 0.6945244956772334, 0.007204610951008645, 0.2968299711815562]",4,0.6586697367240761,0.4294737104369275
77,148171,148370,1,[  2 526   6 160],[0],[2],"[0.002881844380403458, 0.7579250720461095, 0.008645533141210375, 0.23054755043227665]",4,0.6062859381524299,0.37231436188324796
78,155471,155670,1,[  3 433   3 255],[0],[2],"[0.004322766570605188, 0.6239193083573487, 0.004322766570605188, 0.36743515850144093]",4,0.7092683380680647,0.4756787283342607
79,157371,157570,1,[  3 549   4 138],[0],[2],"[0.004322766570605188, 0.7910662824207493, 0.005763688760806916, 0.1988472622478386]",4,0.5598378578397866,0.33462199669459924
80,159071,159270,1,[530   4 160],[],[1],"[0.7636887608069164, 0.005763688760806916, 0.23054755043227665]",3,0.5738872323348151,0.3635940834987419
81,166871,167070,1,[  2 520   1 171],[0],[2],"[0.002881844380403458, 0.7492795389048992, 0.001440922190201729, 0.24639769452449567]",4,0.5877144035293971,0.37785796742768396
82,166971,167170,2,[  1   1 392 128   1   1 121   1  48],"[0, 1, 5]","[4, 7]","[0.001440922190201729, 0.001440922190201729, 0.5648414985590778, 0.1844380403458213, 0.001440922190201729, 0.001440922190201729, 0.17435158501440923, 0.001440922190201729, 0.069164265129683]",9,1.1708540649443309,0.6117441387271716
83,167021,167220,3,[  1   1   1 323  68 125   3   1   1   5   1 115   1  17  31],"[0, 1, 2, 8]","[7, 10, 12]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.4654178674351585, 0.09798270893371758, 0.18011527377521613, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.16570605187319884, 0.001440922190201729, 0.024495677233429394, 0.0446685878962536]",15,1.544956264694665,0.7112051424727386
84,167071,167270,2,[  1   1   1 329   1 183   1 143  34],"[0, 1, 2]","[4, 6]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.47406340057636887, 0.001440922190201729, 0.26368876080691644, 0.001440922190201729, 0.20605187319884727, 0.04899135446685879]",9,1.225725554259105,0.6608642211130398
85,167171,167370,1,[  2 472   2 218],[0],[2],"[0.002881844380403458, 0.6801152737752162, 0.002881844380403458, 0.31412103746397696]",4,0.6596382521398833,0.4387545781461518
86,167271,167470,2,[101   3 493   1  96],[],"[1, 3]","[0.14553314121037464, 0.004322766570605188, 0.7103746397694525, 0.001440922190201729, 0.138328530259366]",5,0.8300058823354355,0.45503243113056335
87,167321,167520,4,[ 51   1  48   1   2   1 286  39 168   1  37  38  19   2],[],"[1, 4, 5, 9]","[0.07348703170028818, 0.001440922190201729, 0.069164265129683, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.41210374639769454, 0.056195965417867436, 0.2420749279538905, 0.001440922190201729, 0.053314121037463975, 0.05475504322766571, 0.027377521613832854, 0.002881844380403458]",14,1.7323733544698565,0.7516132515011336
88,167421,167620,5,"[ 28   1  22   1  14   1  33   1   2   1 148   2 136  15  24  99  69   1
  10  27  38  19   2]",[],"[1, 3, 5, 8, 9, 11, 17]","[0.040345821325648415, 0.001440922190201729, 0.03170028818443804, 0.001440922190201729, 0.020172910662824207, 0.001440922190201729, 0.04755043227665706, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.2132564841498559, 0.002881844380403458, 0.19596541786743515, 0.021613832853025938, 0.0345821325648415, 0.14265129682997119, 0.0994236311239193, 0.001440922190201729, 0.01440922190201729, 0.03890489913544669, 0.05475504322766571, 0.027377521613832854, 0.002881844380403458]",23,2.3700600060780013,0.8734147779651023
89,167471,167670,3,[186   3 187   1  30   1  96  99  88   3],[],"[1, 3, 5]","[0.2680115273775216, 0.004322766570605188, 0.26945244956772335, 0.001440922190201729, 0.043227665706051875, 0.001440922190201729, 0.138328530259366, 0.14265129682997119, 0.12680115273775217, 0.004322766570605188]",10,1.7212418177652262,0.7980923352905513
90,167521,167720,1,[316   4 374],[],[1],"[0.4553314121037464, 0.005763688760806916, 0.5389048991354467]",3,0.7211010885025124,0.5022215947312909
91,168271,168470,1,[603   1  90],[],[1],"[0.8688760806916427, 0.001440922190201729, 0.12968299711815562]",3,0.3964504331923713,0.2282346004036243
92,168321,168520,2,[428   2 173   1   8   1  81],[],"[1, 3, 5]","[0.6167146974063401, 0.002881844380403458, 0.24927953890489912, 0.001440922190201729, 0.011527377521613832, 0.001440922190201729, 0.11671469740634005]",7,0.9822466265296417,0.5437550349226385
93,168471,168670,1,[436   3 255],[],[1],"[0.6282420749279539, 0.004322766570605188, 0.36743515850144093]",3,0.6834372933863694,0.47028461327641613
94,169971,170170,1,[  2 527   2 163],[0],[2],"[0.002881844380403458, 0.7593659942363112, 0.002881844380403458, 0.23487031700288186]",4,0.583007175874182,0.36818261093439864
95,170021,170220,2,[  1   1 427   2  98   2 153  10],"[0, 1]","[3, 5]","[0.001440922190201729, 0.001440922190201729, 0.6152737752161384, 0.002881844380403458, 0.14121037463976946, 0.002881844380403458, 0.22046109510086456, 0.01440922190201729]",8,1.0222572224901452,0.5526663289289007
96,170071,170270,3,[  1   1 192   3 232   2   2  96   2  55  98  10],"[0, 1]","[3, 5, 8]","[0.001440922190201729, 0.001440922190201729, 0.276657060518732, 0.004322766570605188, 0.33429394812680113, 0.002881844380403458, 0.002881844380403458, 0.138328530259366, 0.002881844380403458, 0.0792507204610951, 0.14121037463976946, 0.01440922190201729]",12,1.6268086795073282,0.7660972186464466
97,170171,170370,2,[  1 249   3 330   2   2 107],[0],"[2, 4]","[0.001440922190201729, 0.35878962536023057, 0.004322766570605188, 0.4755043227665706, 0.002881844380403458, 0.002881844380403458, 0.15417867435158503]",7,1.0761787932627787,0.6213572075177105
98,170221,170420,2,[  1 251   4   1 359  78],[0],"[2, 3]","[0.001440922190201729, 0.361671469740634, 0.005763688760806916, 0.001440922190201729, 0.5172910662824207, 0.11239193083573487]",6,1.0030340770548771,0.5889343819814133
99,170271,170470,1,[615  79],[],[],"[0.8861671469740634, 0.1138328530259366]",2,0.3544545613052149,0.20174986919582416
100,181371,181570,1,[602   2  90],[],[1],"[0.8674351585014409, 0.002881844380403458, 0.12968299711815562]",3,0.40511728216854226,0.23073026102699956
101,181921,182120,1,[ 87   6 601],[],[1],"[0.12536023054755044, 0.008645533141210375, 0.8659942363112392]",3,0.42598763947801943,0.23426405002948292
102,182171,182370,2,[298   1 222   1   1 171],[],"[1, 3, 4]","[0.42939481268011526, 0.001440922190201729, 0.31988472622478387, 0.001440922190201729, 0.001440922190201729, 0.24639769452449567]",6,1.1010415485237908,0.6525758041342424
103,182421,182620,1,[ 13 553   1 127],[0],[2],"[0.018731988472622477, 0.7968299711815562, 0.001440922190201729, 0.1829971181556196]",4,0.5756865477271327,0.3312210881246418
104,183721,183920,1,[  2 503   1 188],[0],[2],"[0.002881844380403458, 0.7247838616714697, 0.001440922190201729, 0.27089337175792505]",4,0.6133736335135493,0.40129475371442347
105,195771,195970,1,[ 53 564   1  76],[0],[2],"[0.07636887608069164, 0.8126801152737753, 0.001440922190201729, 0.10951008645533142]",4,0.6166336274737658,0.32172428971256295
106,196371,196570,1,[494   1 199],[],[1],"[0.7118155619596542, 0.001440922190201729, 0.28674351585014407]",3,0.6095898198569374,0.4110946856132016
107,196571,196770,1,[528   2 164],[],[1],"[0.760806916426513, 0.002881844380403458, 0.23631123919308358]",3,0.5657468505339017,0.36532152912157734
108,196721,196920,2,[128 400   2  36 128],[],[2],"[0.1844380403458213, 0.5763688760806917, 0.002881844380403458, 0.05187319884726225, 0.1844380403458213]",5,1.1114942334864089,0.5970650034465862
109,196771,196970,1,[164 530],[],[],"[0.23631123919308358, 0.7636887608069164]",2,0.5467905374050216,0.3609364748482258
110,201221,201420,1,[396   1 297],[],[1],"[0.5706051873198847, 0.001440922190201729, 0.42795389048991356]",3,0.6927911638480493,0.4912631115614281
111,209871,210070,1,[  7 257   2 428],[0],[2],"[0.010086455331412104, 0.3703170028818444, 0.002881844380403458, 0.6167146974063401]",4,0.7291795297696465,0.482418257771429
112,210871,211070,1,[624   1  69],[],[1],"[0.899135446685879, 0.001440922190201729, 0.0994236311239193]",3,0.3345307808530094,0.18166831383036153
113,210971,211170,2,[  1 256   3 364   1   2  67],[0],"[2, 4]","[0.001440922190201729, 0.3688760806916426, 0.004322766570605188, 0.5244956772334294, 0.001440922190201729, 0.002881844380403458, 0.09654178674351585]",7,0.9912818015257374,0.5794832612180152
114,211071,211270,1,[  1 258   3 432],[0],[2],"[0.001440922190201729, 0.37175792507204614, 0.004322766570605188, 0.622478386167147]",4,0.6959024159862898,0.474295941333289
115,211221,211420,1,[  1 598   2  93],[0],[2],"[0.001440922190201729, 0.861671469740634, 0.002881844380403458, 0.1340057636887608]",4,0.42390521974765394,0.23955435224941657
116,214271,214470,1,[595   3  96],[],[1],"[0.8573487031700289, 0.004322766570605188, 0.138328530259366]",3,0.4291185029469106,0.24579973257812948
117,214671,214870,1,[330   7 357],[],[1],"[0.4755043227665706, 0.010086455331412104, 0.5144092219020173]",3,0.7417895093386606,0.5091770548713136
