,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
10,75618,75817,8,"[  1   1   1 129   1   1 112   1  51   1   1   1 134   3  71   1   1   6
  10   1   6   1   1   1   1   1   1  25  42   1  16   3   1   1  44   5
   1  12   3]","[0, 1, 2, 5, 7, 19, 25, 26, 29]","[4, 9, 10, 11, 15, 16, 21, 22, 23, 24, 32, 33]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.18587896253602307, 0.001440922190201729, 0.001440922190201729, 0.16138328530259366, 0.001440922190201729, 0.07348703170028818, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.1930835734870317, 0.004322766570605188, 0.10230547550432277, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.01440922190201729, 0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03602305475504323, 0.06051873198847262, 0.001440922190201729, 0.023054755043227664, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.06340057636887608, 0.007204610951008645, 0.001440922190201729, 0.01729106628242075, 0.004322766570605188]",39,2.427959117515211,0.8759353536695762
11,75668,75867,7,"[  1   1   1   1 154   1   1 155   2  68   1   1   1 138   3  72   1   1
   1   1  50  15   1   7  12   1   3]","[0, 1, 2, 3, 6, 8, 22]","[5, 10, 11, 12, 16, 17, 18, 19, 25]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.2219020172910663, 0.001440922190201729, 0.001440922190201729, 0.22334293948126802, 0.002881844380403458, 0.09798270893371758, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.1988472622478386, 0.004322766570605188, 0.1037463976945245, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.07204610951008646, 0.021613832853025938, 0.001440922190201729, 0.010086455331412104, 0.01729106628242075, 0.001440922190201729, 0.004322766570605188]",27,2.0469831864593693,0.8348379273974537
12,75718,75917,6,[  1   1   1 204   1   1 170   1   1   2  75   1   2   1 151   2   3  76],"[0, 1, 2, 5, 8, 9]","[4, 7, 11, 12, 13, 15]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.29394812680115273, 0.001440922190201729, 0.001440922190201729, 0.24495677233429394, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.10806916426512968, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.21757925072046108, 0.002881844380403458, 0.004322766570605188, 0.10951008645533142]",18,1.6779279681031063,0.7825162570904168
13,82318,82517,1,[  3 159 532],[0],[],"[0.004322766570605188, 0.22910662824207492, 0.7665706051873199]",3,0.5649129672088564,0.35986097384746984
14,85818,86017,2,[  1   2 381   2 190   3 115],"[0, 1]","[3, 5]","[0.001440922190201729, 0.002881844380403458, 0.5489913544668588, 0.002881844380403458, 0.2737752161383285, 0.004322766570605188, 0.16570605187319884]",7,1.0484132343053876,0.5961597555000042
15,85868,86067,3,[  1   2 193   1 187   1   1   2 188   1   2 115],"[0, 1]","[3, 5, 6, 9, 10]","[0.001440922190201729, 0.002881844380403458, 0.2780979827089337, 0.001440922190201729, 0.26945244956772335, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.27089337175792505, 0.001440922190201729, 0.002881844380403458, 0.16570605187319884]",12,1.458619388939637,0.7491798785805048
16,85918,86117,4,[  1   1   1 192   1   1 187   1   1   2  26 162   1   2 114   1],"[0, 1, 2]","[2, 5, 7, 8, 12, 13]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.276657060518732, 0.001440922190201729, 0.001440922190201729, 0.26945244956772335, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.037463976945244955, 0.2334293948126801, 0.001440922190201729, 0.002881844380403458, 0.1642651296829971, 0.001440922190201729]",16,1.586770590310034,0.7679450871612588
17,86018,86217,2,[  1   1 192   3   1   1   1 330 164],"[0, 1]","[1, 4, 5, 6]","[0.001440922190201729, 0.001440922190201729, 0.276657060518732, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.4755043227665706, 0.23631123919308358]",9,1.1205503201170632,0.6414844405318538
18,86068,86267,1,[524   2 168],[],[1],"[0.7550432276657061, 0.002881844380403458, 0.2420749279538905]",3,0.5723943157156035,0.37130114858523855
19,97118,97317,1,[519   2 173],[],[1],"[0.7478386167146974, 0.002881844380403458, 0.24927953890489912]",3,0.5804491138607931,0.37858880980657594
20,98868,99067,1,[594   1  99],[],[1],"[0.8559077809798271, 0.001440922190201729, 0.14265129682997119]",3,0.4203924491743326,0.24707040171415762
21,100968,101167,1,[  2 504 188],[0],[],"[0.002881844380403458, 0.7262247838616714, 0.27089337175792505]",3,0.6029678935311271,0.39920603941565835
22,103918,104117,2,[518   1  26   1   2   2   1 143],[],"[1, 3, 4, 6]","[0.7463976945244957, 0.001440922190201729, 0.037463976945244955, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.20605187319884727]",8,0.7288450781892579,0.39900671876686966
23,104668,104867,1,[  2 495   4 193],[0],[2],"[0.002881844380403458, 0.7132564841498559, 0.005763688760806916, 0.2780979827089337]",4,0.6434996683803722,0.41388517469624375
24,109468,109667,1,[  1 610  83],[0],[],"[0.001440922190201729, 0.8789625360230547, 0.11959654178674352]",3,0.37680375543590344,0.2131194512038137
25,109718,109917,1,[  1 576   1 116],[0],[2],"[0.001440922190201729, 0.829971181556196, 0.001440922190201729, 0.16714697406340057]",4,0.47253755887975596,0.2832055743341445
26,109868,110067,2,[  1   1 116 459   1  15 101],"[0, 1]",[4],"[0.001440922190201729, 0.001440922190201729, 0.16714697406340057, 0.6613832853025937, 0.001440922190201729, 0.021613832853025938, 0.14553314121037464]",7,0.9640880501269358,0.5129807572523648
27,109918,110117,1,[  1 131 562],[0],[],"[0.001440922190201729, 0.18876080691642652, 0.8097982708933718]",3,0.49498652970045687,0.3085940419736066
28,110668,110867,1,[624  70],[],[],"[0.899135446685879, 0.10086455331412104]",2,0.32697844925899755,0.18138179039772773
29,112918,113117,1,[478   4 212],[],[1],"[0.6887608069164265, 0.005763688760806916, 0.30547550432276654]",3,0.6487898311035449,0.43226004700645304
30,113168,113367,1,[580 114],[],[],"[0.8357348703170029, 0.1642651296829971]",2,0.44667524124103763,0.27456419370645047
31,113318,113517,2,[  2 466   2 110   3  91  20],"[0, 4]",[2],"[0.002881844380403458, 0.6714697406340058, 0.002881844380403458, 0.1585014409221902, 0.004322766570605188, 0.13112391930835735, 0.02881844380403458]",7,0.9852462661378216,0.50594639935553
32,113368,113567,1,[  5 557   2 130],[0],[2],"[0.007204610951008645, 0.8025936599423631, 0.002881844380403458, 0.1873198847262248]",4,0.5426422758929526,0.32069446636048804
33,113568,113767,1,[608   1  85],[],[1],"[0.8760806916426513, 0.001440922190201729, 0.12247838616714697]",3,0.38251276016515257,0.2174795903960668
34,114718,114917,1,[581   2 111],[],[1],"[0.8371757925072046, 0.002881844380403458, 0.15994236311239193]",3,0.4588057696743125,0.2735468278949247
35,115018,115217,1,[457   4 233],[],[1],"[0.6585014409221902, 0.005763688760806916, 0.3357348703170029]",3,0.6712652648815316,0.45362472904849305
36,118018,118217,2,[570   4 120],[],[1],"[0.8213256484149856, 0.005763688760806916, 0.1729106628242075]",3,0.494839522105328,0.2954928618292654
37,118918,119117,1,[438   2 254],[],[1],"[0.6311239193083573, 0.002881844380403458, 0.3659942363112392]",3,0.6752081551340212,0.467722512436778
38,119668,119867,1,[386   5 303],[],[1],"[0.5561959654178674, 0.007204610951008645, 0.4365994236311239]",3,0.7236514212489744,0.4999750849189014
39,120018,120217,1,[427   6 261],[],[1],"[0.6152737752161384, 0.008645533141210375, 0.3760806916426513]",3,0.7076921957010207,0.4799267496615701
40,120618,120817,1,[  1 446   1 246],[0],[2],"[0.001440922190201729, 0.6426512968299711, 0.001440922190201729, 0.35446685878962536]",4,0.6706364987772515,0.46134840418905565
41,120818,121017,1,[415   2 277],[],[1],"[0.5979827089337176, 0.002881844380403458, 0.39913544668587897]",3,0.6909233589639334,0.4830992699881238
42,121318,121517,1,[374   3 317],[],[1],"[0.5389048991354467, 0.004322766570605188, 0.45677233429394815]",3,0.7146054368495462,0.5009218580006477
43,121668,121867,1,[517   7 170],[],[1],"[0.7449567723342939, 0.010086455331412104, 0.24495677233429394]",3,0.6102741630099896,0.3849338504596833
44,121818,122017,2,[ 93 424   6   1 155   1  14],[],"[2, 3, 5]","[0.1340057636887608, 0.6109510086455331, 0.008645533141210375, 0.001440922190201729, 0.22334293948126802, 0.001440922190201729, 0.020172910662824207]",7,1.0438451731378302,0.5584134076356418
45,121868,122067,1,[254   1 439],[],[1],"[0.3659942363112392, 0.001440922190201729, 0.6325648414985591]",3,0.6669991274193283,0.46590786403009743
46,122018,122217,1,[  1 591 102],[0],[],"[0.001440922190201729, 0.8515850144092219, 0.14697406340057637]",3,0.42806202788144476,0.25319951166441057
47,123418,123617,1,[604   1  89],[],[1],"[0.8703170028818443, 0.001440922190201729, 0.1282420749279539]",3,0.39370041517713783,0.22610020845617862
48,125568,125767,1,[  2 611  81],[0],[],"[0.002881844380403458, 0.8804034582132565, 0.11671469740634005]",3,0.37970406721655636,0.21125912514845235
49,128718,128917,1,[449 245],[],[],"[0.6469740634005764, 0.3530259365994236]",2,0.6492997152910547,0.45679724937504673
50,131018,131217,1,[609   3  82],[],[1],"[0.877521613832853, 0.004322766570605188, 0.11815561959654179]",3,0.39053515909902303,0.21597638050311863
51,131118,131317,2,[530   1  78   3  82],[],"[1, 3]","[0.7636887608069164, 0.001440922190201729, 0.11239193083573487, 0.004322766570605188, 0.11815561959654179]",5,0.7368596880386056,0.39016601749038715
52,131218,131417,1,[615   1  78],[],[1],"[0.8861671469740634, 0.001440922190201729, 0.11239193083573487]",3,0.36218235937885546,0.2020737652501059
53,132118,132317,2,[  2  72   1 544   1  74],[0],"[2, 4]","[0.002881844380403458, 0.1037463976945245, 0.001440922190201729, 0.7838616714697406, 0.001440922190201729, 0.10662824207492795]",6,0.7003459344015924,0.3634155254175353
54,132418,132617,1,[189   2 503],[],[1],"[0.2723342939481268, 0.002881844380403458, 0.7247838616714697]",3,0.6043835804382727,0.4005140811733343
55,135018,135217,1,[470 224],[],[],"[0.6772334293948127, 0.3227665706051873]",2,0.628937260036404,0.4371766230099079
56,141268,141467,1,[  1 575 118],[0],[],"[0.001440922190201729, 0.8285302593659942, 0.17002881844380405]",3,0.4665302326315524,0.28462573395676405
57,141318,141517,2,[  1   1 235   3 336  18   1  99],"[0, 1]","[3, 6]","[0.001440922190201729, 0.001440922190201729, 0.33861671469740634, 0.004322766570605188, 0.484149855907781, 0.025936599423631124, 0.001440922190201729, 0.14265129682997119]",8,1.1421962555457474,0.6298906227939772
58,141468,141667,1,[  1 253   4 436],[0],[2],"[0.001440922190201729, 0.3645533141210375, 0.005763688760806916, 0.6282420749279539]",4,0.6990357412089354,0.4723774800886976
59,141568,141767,1,[379   4 311],[],[1],"[0.5461095100864554, 0.005763688760806916, 0.44812680115273773]",3,0.7197817661862556,0.5009135529736148
60,142318,142517,3,[  1   2 390   3 130   4   8 156],"[0, 1]","[3, 5]","[0.001440922190201729, 0.002881844380403458, 0.5619596541786743, 0.004322766570605188, 0.1873198847262248, 0.005763688760806916, 0.011527377521613832, 0.22478386167146974]",8,1.1041188121589143,0.5983896552583279
61,142368,142567,4,[  1   2   1  89   1 299   1   2   7 123   4   8   5 151],"[0, 1, 2]","[4, 6, 7, 10]","[0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.1282420749279539, 0.001440922190201729, 0.430835734870317, 0.001440922190201729, 0.002881844380403458, 0.010086455331412104, 0.17723342939481268, 0.005763688760806916, 0.011527377521613832, 0.007204610951008645, 0.21757925072046108]",14,1.4991707277610518,0.7188374623159399
62,142518,142717,2,[  1  72  30   1   3 211 376],"[0, 4]",[3],"[0.001440922190201729, 0.1037463976945245, 0.043227665706051875, 0.001440922190201729, 0.004322766570605188, 0.30403458213256485, 0.5417867435158501]",7,1.1072856449980506,0.6013753124766421
63,142568,142767,4,"[  2   1  75   1  53   1   1  64  88   2   1 174   1  86   1   6  35   1
  79  22]","[0, 1, 10]","[1, 3, 5, 6, 12, 14, 17]","[0.002881844380403458, 0.001440922190201729, 0.10806916426512968, 0.001440922190201729, 0.07636887608069164, 0.001440922190201729, 0.001440922190201729, 0.09221902017291066, 0.12680115273775217, 0.002881844380403458, 0.001440922190201729, 0.2507204610951009, 0.001440922190201729, 0.1239193083573487, 0.001440922190201729, 0.008645533141210375, 0.05043227665706052, 0.001440922190201729, 0.1138328530259366, 0.03170028818443804]",20,2.181794196108776,0.8630750193091878
64,142718,142917,3,[  1 251   2 139   3   1  70 123   1  81  22],[0],"[2, 4, 5, 8]","[0.001440922190201729, 0.361671469740634, 0.002881844380403458, 0.20028818443804033, 0.004322766570605188, 0.001440922190201729, 0.10086455331412104, 0.17723342939481268, 0.001440922190201729, 0.11671469740634005, 0.03170028818443804]",11,1.6567236120759963,0.7728325955700985
65,149968,150167,1,[  1 549 144],[0],[],"[0.001440922190201729, 0.7910662824207493, 0.207492795389049]",3,0.5211475231470402,0.3311588004218954
66,150018,150217,2,[  1 514  35  22   1 121],[0],[4],"[0.001440922190201729, 0.7406340057636888, 0.05043227665706052, 0.03170028818443804, 0.001440922190201729, 0.17435158501440923]",6,0.8058242219085725,0.41751031899608837
67,150168,150367,1,[536   1 157],[],[1],"[0.7723342939481268, 0.001440922190201729, 0.22622478386167147]",3,0.5451715256744785,0.3523200093016303
68,151268,151467,1,[601   2  91],[],[1],"[0.8659942363112392, 0.002881844380403458, 0.13112391930835735]",3,0.4078465064580826,0.23285219543389624
69,154018,154217,1,[112   2 580],[],[1],"[0.16138328530259366, 0.002881844380403458, 0.8357348703170029]",3,0.4611831017176976,0.27549435673413114
70,166918,167117,1,[  1 563   2 128],[0],[2],"[0.001440922190201729, 0.8112391930835735, 0.002881844380403458, 0.1844380403458213]",4,0.507770809519086,0.30786319959471464
71,167368,167567,1,[374   3 317],[],[1],"[0.5389048991354467, 0.004322766570605188, 0.45677233429394815]",3,0.7146054368495462,0.5009218580006477
72,170368,170567,2,[362   4 328],[],[1],"[0.521613832853026, 0.005763688760806916, 0.47262247838616717]",3,0.7234102232223552,0.504513782192361
73,175218,175417,1,[290 404],[],[],"[0.41786743515850144, 0.5821325648414986]",2,0.6795943259813645,0.4865084835851141
74,175318,175517,2,[206   2  82  32   1 371],[],"[1, 4]","[0.2968299711815562, 0.002881844380403458, 0.11815561959654179, 0.04610951008645533, 0.001440922190201729, 0.5345821325648416]",6,1.1158231456301588,0.610016693104336
75,175418,175617,1,[238   3 453],[],[1],"[0.34293948126801155, 0.004322766570605188, 0.6527377521613833]",3,0.668991571394946,0.45630725278010775
76,176018,176217,1,[ 82   4 608],[],[1],"[0.11815561959654179, 0.005763688760806916, 0.8760806916426513]",3,0.39797270408666346,0.2184886511805596
77,176418,176617,1,[  1 562   1 130],[0],[2],"[0.001440922190201729, 0.8097982708933718, 0.001440922190201729, 0.1873198847262248]",4,0.5034467181444413,0.3091338687307428
78,176568,176767,2,[  1 490  72   1 120   1   9],[0],"[3, 5]","[0.001440922190201729, 0.7060518731988472, 0.1037463976945245, 0.001440922190201729, 0.1729106628242075, 0.001440922190201729, 0.012968299711815562]",7,0.8689090894112471,0.4606549344318117
79,176618,176817,1,[612   1  81],[],[1],"[0.8818443804034583, 0.001440922190201729, 0.11671469740634005]",3,0.37101585326471354,0.20872609190342917
80,176718,176917,2,[527   1  84   1  75   6],[],"[1, 3]","[0.7593659942363112, 0.001440922190201729, 0.12103746397694524, 0.001440922190201729, 0.10806916426512968, 0.008645533141210375]",6,0.7650001081801073,0.3969553770897525
81,176768,176967,1,[602   1  91],[],[1],"[0.8674351585014409, 0.001440922190201729, 0.13112391930835735]",3,0.39918205104146787,0.23036068732403725
82,177718,177917,1,[  2 450   4 238],[0],[2],"[0.002881844380403458, 0.6484149855907781, 0.005763688760806916, 0.34293948126801155]",4,0.694498899435659,0.4619089935137738
83,177768,177967,2,[  2 365   2  83   4 234   4],[0],"[2, 4]","[0.002881844380403458, 0.5259365994236311, 0.002881844380403458, 0.11959654178674352, 0.005763688760806916, 0.3371757925072046, 0.005763688760806916]",7,1.0516443104929312,0.5953167952561685
84,177818,178017,3,[  1   1 294  71   1   1  83   3   1  67   1 166   4],"[0, 1]","[4, 5, 7, 8, 10]","[0.001440922190201729, 0.001440922190201729, 0.42363112391930835, 0.10230547550432277, 0.001440922190201729, 0.001440922190201729, 0.11959654178674352, 0.004322766570605188, 0.001440922190201729, 0.09654178674351585, 0.001440922190201729, 0.23919308357348704, 0.005763688760806916]",13,1.5287372544671962,0.7291689159448214
85,177918,178117,2,[  1 365   2 237   1   1  87],[0],"[2, 4, 5]","[0.001440922190201729, 0.5259365994236311, 0.002881844380403458, 0.3414985590778098, 0.001440922190201729, 0.001440922190201729, 0.12536023054755044]",7,1.0103205366008907,0.5910397063342441
86,177968,178167,2,[  1 373   2  78   2   1  82   1 154],[0],"[2, 4, 5, 7]","[0.001440922190201729, 0.537463976945245, 0.002881844380403458, 0.11239193083573487, 0.002881844380403458, 0.001440922190201729, 0.11815561959654179, 0.001440922190201729, 0.2219020172910663]",9,1.2277942850334058,0.6352764328247889
87,178018,178217,1,[457   3 234],[],[1],"[0.6585014409221902, 0.004322766570605188, 0.3371757925072046]",3,0.6652078574832339,0.4526696509397138
88,182168,182367,1,[  1 346   3 344],[0],[2],"[0.001440922190201729, 0.49855907780979825, 0.004322766570605188, 0.4956772334293948]",4,0.727854693687747,0.5057221636256426
89,185768,185967,1,[586   2 106],[],[1],"[0.8443804034582133, 0.002881844380403458, 0.15273775216138327]",3,0.4466848783322679,0.2636846082933999
90,188668,188867,1,[611   2  81],[],[1],"[0.8804034582132565, 0.002881844380403458, 0.11671469740634005]",3,0.37970406721655636,0.21125912514845235
91,189068,189267,1,[620   2  72],[],[1],"[0.8933717579250721, 0.002881844380403458, 0.1037463976945245]",3,0.35265592114867633,0.1911152820802431
92,193318,193517,1,[613   2  79],[],[1],"[0.8832853025936599, 0.002881844380403458, 0.1138328530259366]",3,0.3738402884103893,0.20684085076696934
93,193968,194167,1,[618  76],[],[],"[0.8904899135446686, 0.10951008645533142]",2,0.34548982711975257,0.19503525483975448
94,201268,201467,1,[  4 477   2 211],[0],[2],"[0.005763688760806916, 0.6873198847262247, 0.002881844380403458, 0.30403458213256485]",4,0.6662775741627293,0.4351128237922415
95,201968,202167,1,[  2 610   3  79],[0],[2],"[0.002881844380403458, 0.8789625360230547, 0.004322766570605188, 0.1138328530259366]",4,0.4011485088582359,0.2144399505020389
96,202018,202217,2,[  2 610   3  79],[0],[2],"[0.002881844380403458, 0.8789625360230547, 0.004322766570605188, 0.1138328530259366]",4,0.4011485088582359,0.2144399505020389
97,202168,202367,1,[  2 610   3  79],[0],[2],"[0.002881844380403458, 0.8789625360230547, 0.004322766570605188, 0.1138328530259366]",4,0.4011485088582359,0.2144399505020389
98,202968,203167,1,[607  87],[],[],"[0.8746397694524496, 0.12536023054755044]",2,0.3774705448064237,0.21929008628923086
99,214668,214867,1,[621   2  71],[],[1],"[0.8948126801152738, 0.002881844380403458, 0.10230547550432277]",3,0.3495423243227359,0.18883555215972225
100,222018,222217,1,[  2 622   1  69],[0],[2],"[0.002881844380403458, 0.8962536023054755, 0.001440922190201729, 0.0994236311239193]",4,0.3539584434144408,0.18683404064480236
101,222268,222467,1,[  4 495   1 194],[0],[2],"[0.005763688760806916, 0.7132564841498559, 0.001440922190201729, 0.27953890489913547]",4,0.6364694348954689,0.41308789210108887
102,223468,223667,1,[  1 316   6 371],[0],[2],"[0.001440922190201729, 0.4553314121037464, 0.008645533141210375, 0.5345821325648416]",4,0.7435150995036475,0.5068184271939805
103,223968,224167,1,[623  71],[],[],"[0.8976945244956772, 0.10230547550432277]",2,0.33011929123516665,0.18367813037231429
104,228468,228667,1,[389   2 303],[],[1],"[0.5605187319884726, 0.002881844380403458, 0.4365994236311239]",3,0.7031640367344207,0.49519138934797247
105,232518,232717,1,[621   1  72],[],[1],"[0.8948126801152738, 0.001440922190201729, 0.1037463976945245]",3,0.3439466543831067,0.18854487621357197
106,232618,232817,2,[  1 210   2 408   1   1  71],[0],"[2, 4]","[0.001440922190201729, 0.3025936599423631, 0.002881844380403458, 0.5878962536023055, 0.001440922190201729, 0.001440922190201729, 0.10230547550432277]",7,0.9523766373964015,0.5523341278475862
107,232718,232917,1,[  1 211   2 480],[0],[2],"[0.001440922190201729, 0.30403458213256485, 0.002881844380403458, 0.69164265129683]",4,0.6432706775132895,0.4291830344907772
108,233868,234067,1,[  1 615   4  74],[0],[2],"[0.001440922190201729, 0.8861671469740634, 0.005763688760806916, 0.10662824207492795]",4,0.3849162126068094,0.2033029092509696
109,235318,235517,1,[  6 428   5 255],[0],[2],"[0.008645533141210375, 0.6167146974063401, 0.007204610951008645, 0.36743515850144093]",4,0.7425804935011178,0.4845277346377761
110,236218,236417,1,[284   1 409],[],[1],"[0.4092219020172911, 0.001440922190201729, 0.5893371757925072]",3,0.6866820722369364,0.4852170518815039
111,236568,236767,1,[107   2 585],[],[1],"[0.15417867435158503, 0.002881844380403458, 0.8429394812680115]",3,0.44914067768377863,0.26567366226777067
112,240768,240967,1,[613   3  78],[],[1],"[0.8832853025936599, 0.004322766570605188, 0.11239193083573487]",3,0.3788165843156085,0.20715644179421822
113,257718,257917,1,[  1 519   7 167],[0],[2],"[0.001440922190201729, 0.7478386167146974, 0.010086455331412104, 0.24063400576368876]",4,0.6158661203337764,0.38272886578245824
114,258218,258417,1,[380   1 313],[],[1],"[0.547550432276657, 0.001440922190201729, 0.4510086455331412]",3,0.6983413053586318,0.49677764951124925
115,259618,259817,1,[454   2 238],[],[1],"[0.654178674351585, 0.002881844380403458, 0.34293948126801155]",3,0.661488037443832,0.45443446918419705
116,263668,263867,1,[  1 562   2 129],[0],[2],"[0.001440922190201729, 0.8097982708933718, 0.002881844380403458, 0.18587896253602307]",4,0.5098982801551764,0.30966539046084596
117,264068,264267,1,[  1  99   3 591],[0],[2],"[0.001440922190201729, 0.14265129682997119, 0.004322766570605188, 0.8515850144092219]",4,0.4475642251806766,0.25443280817879066
118,268068,268267,1,[  2 539   6 147],[0],[2],"[0.002881844380403458, 0.776657060518732, 0.008645533141210375, 0.21181556195965417]",4,0.5829804127360381,0.35185492778779004
119,268518,268717,2,[  3 400   2  92   2   1 106  88],[0],"[2, 4, 5]","[0.004322766570605188, 0.5763688760806917, 0.002881844380403458, 0.13256484149855907, 0.002881844380403458, 0.001440922190201729, 0.15273775216138327, 0.12680115273775217]",8,1.2009892844694703,0.6107807555913594
120,268768,268967,1,[615   1  78],[],[1],"[0.8861671469740634, 0.001440922190201729, 0.11239193083573487]",3,0.36218235937885546,0.2020737652501059
121,274068,274267,1,[210   3 481],[],[1],"[0.3025936599423631, 0.004322766570605188, 0.6930835734870316]",3,0.6393299212596232,0.42805355081430796
122,282418,282617,1,[496   2 196],[],[1],"[0.7146974063400576, 0.002881844380403458, 0.2824207492795389]",3,0.6140016042735692,0.40943783272014556
123,284618,284817,1,[186 508],[],[],"[0.2680115273775216, 0.7319884726224783]",2,0.5812710142812653,0.39236269714057925
124,287768,287967,1,[ 87   2 605],[],[1],"[0.12536023054755044, 0.002881844380403458, 0.8717579250720461]",3,0.39681847665561176,0.22431462764411303
125,287868,288067,2,[ 85   2   2 450   3 152],[],"[2, 4]","[0.12247838616714697, 0.002881844380403458, 0.002881844380403458, 0.6484149855907781, 0.004322766570605188, 0.21902017291066284]",6,0.9279402115118196,0.5165519188764958
126,287968,288167,1,[537   3 154],[],[1],"[0.7737752161383286, 0.004322766570605188, 0.2219020172910663]",3,0.5560634383325054,0.3520127233014143
127,289618,289817,1,[  1 575   1 117],[0],[2],"[0.001440922190201729, 0.8285302593659942, 0.001440922190201729, 0.1685878962536023]",4,0.47483921723617917,0.28511157803818665
128,291518,291717,1,[207   3 484],[],[1],"[0.29827089337175794, 0.004322766570605188, 0.6974063400576369]",3,0.6357029087448658,0.42464018470380116
129,293668,293867,1,[  1 576 117],[0],[],"[0.001440922190201729, 0.829971181556196, 0.1685878962536023]",3,0.46424088999935365,0.2827238827662385
130,294868,295067,1,[  1 511 182],[0],[],"[0.001440922190201729, 0.7363112391930836, 0.2622478386167147]",3,0.5858234336450325,0.389069753922049
131,295768,295967,2,[  1 395   8   1 289],[0],"[2, 3]","[0.001440922190201729, 0.569164265129683, 0.011527377521613832, 0.001440922190201729, 0.4164265129682997]",5,0.7558830234262934,0.5025039656504082
132,296718,296917,1,[  2  82   3 607],[0],[2],"[0.002881844380403458, 0.11815561959654179, 0.004322766570605188, 0.8746397694524496]",4,0.4098925863340257,0.2210175319120663
