,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
35,78117,78316,10,"[  1   1  22   1   3   6   1   1  65   1   2   1   1   1   1  40  15  25
   1   1  47   1  17   7   1 115   2   1   1   1   1   1  18  60   2  13
   1   1   1   1   1   2   7   2  80   1  25  87   6   1]","[0, 1, 7, 14, 24, 29]","[3, 10, 11, 12, 13, 19, 21, 27, 28, 31, 36, 37, 38, 39, 40, 45]","[0.001440922190201729, 0.001440922190201729, 0.03170028818443804, 0.001440922190201729, 0.004322766570605188, 0.008645533141210375, 0.001440922190201729, 0.001440922190201729, 0.0936599423631124, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.05763688760806916, 0.021613832853025938, 0.03602305475504323, 0.001440922190201729, 0.001440922190201729, 0.06772334293948126, 0.001440922190201729, 0.024495677233429394, 0.010086455331412104, 0.001440922190201729, 0.16570605187319884, 0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.025936599423631124, 0.08645533141210375, 0.002881844380403458, 0.018731988472622477, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.010086455331412104, 0.002881844380403458, 0.11527377521613832, 0.001440922190201729, 0.03602305475504323, 0.12536023054755044, 0.008645533141210375, 0.001440922190201729]",50,2.8071036660671314,0.913224925047131
36,78167,78366,6,"[  1   1   1  67   1  19  56   1   1   2  63   2   1   7   2 182  27   1
 141   1   1   1   1   1  25  88]","[0, 1, 2, 14]","[4, 8, 11, 12, 17, 19, 20, 21, 22, 23]","[0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.09654178674351585, 0.001440922190201729, 0.027377521613832854, 0.08069164265129683, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.09077809798270893, 0.002881844380403458, 0.001440922190201729, 0.010086455331412104, 0.002881844380403458, 0.2622478386167147, 0.03890489913544669, 0.001440922190201729, 0.20317002881844382, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.03602305475504323, 0.12680115273775217]",26,2.147305281914382,0.8460829339999502
37,78217,78416,9,"[  1   1  69   1  19   2  12   5   1   7  29   1   1   2  62   1   1   1
   1   1   6   1   1   1   5   1  86   1 115   6  68   1  26   1  14   1
   1 127  12   1   1]","[0, 1, 22, 23]","[3, 8, 12, 15, 16, 17, 18, 19, 25, 27, 31, 33, 35, 36, 40]","[0.001440922190201729, 0.001440922190201729, 0.0994236311239193, 0.001440922190201729, 0.027377521613832854, 0.002881844380403458, 0.01729106628242075, 0.007204610951008645, 0.001440922190201729, 0.010086455331412104, 0.04178674351585014, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.0893371757925072, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.007204610951008645, 0.001440922190201729, 0.1239193083573487, 0.001440922190201729, 0.16570605187319884, 0.008645533141210375, 0.09798270893371758, 0.001440922190201729, 0.037463976945244955, 0.001440922190201729, 0.020172910662824207, 0.001440922190201729, 0.001440922190201729, 0.1829971181556196, 0.01729106628242075, 0.001440922190201729, 0.001440922190201729]",41,2.554294048036549,0.8909093174098281
38,78267,78466,9,"[ 69   6   1   1   1   1   1  19   2   9   3   5   5   1   1  69  24   1
 145   7   6  62   1  26   1  15   1   1   2   2  62   1   7 121  12   1
   1   1]","[5, 6]","[3, 4, 13, 14, 17, 22, 24, 26, 27, 28, 31, 35, 37]","[0.0994236311239193, 0.008645533141210375, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.027377521613832854, 0.002881844380403458, 0.012968299711815562, 0.004322766570605188, 0.007204610951008645, 0.007204610951008645, 0.001440922190201729, 0.001440922190201729, 0.0994236311239193, 0.0345821325648415, 0.001440922190201729, 0.20893371757925072, 0.010086455331412104, 0.008645533141210375, 0.0893371757925072, 0.001440922190201729, 0.037463976945244955, 0.001440922190201729, 0.021613832853025938, 0.001440922190201729, 0.001440922190201729, 0.002881844380403458, 0.002881844380403458, 0.0893371757925072, 0.001440922190201729, 0.010086455331412104, 0.17435158501440923, 0.01729106628242075, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729]",38,2.540419854785615,0.8853989319735236
39,78317,78516,5,[154   1  16 131  11  79   2   2   1  72  56   3   1   1   1 163],[],"[1, 6, 7, 8, 11, 12, 13, 14]","[0.2219020172910663, 0.001440922190201729, 0.023054755043227664, 0.18876080691642652, 0.01585014409221902, 0.1138328530259366, 0.002881844380403458, 0.002881844380403458, 0.001440922190201729, 0.1037463976945245, 0.08069164265129683, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.23487031700288186]",16,1.931584984162952,0.8289039855824731
40,78417,78616,1,[255   6 433],[],[1],"[0.36743515850144093, 0.008645533141210375, 0.6239193083573487]",3,0.7032757111467971,0.4756413557126129
41,78617,78816,1,[176   3 515],[],[1],"[0.25360230547550433, 0.004322766570605188, 0.7420749279538905]",3,0.5928365515233129,0.38499198564891324
42,78717,78916,2,[159  17   2   1 216   1 298],[],"[2, 3, 5]","[0.22910662824207492, 0.024495677233429394, 0.002881844380403458, 0.001440922190201729, 0.3112391930835735, 0.001440922190201729, 0.42939481268011526]",7,1.1904536832712387,0.6656479166839688
43,78767,78966,3,[  1 145  13   8   9   1   1   1 120  96   1 156   1 141],[0],"[5, 6, 7, 10, 12]","[0.001440922190201729, 0.20893371757925072, 0.018731988472622477, 0.011527377521613832, 0.012968299711815562, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.1729106628242075, 0.138328530259366, 0.001440922190201729, 0.22478386167146974, 0.001440922190201729, 0.20317002881844382]",14,1.8023993308000967,0.814843574815836
44,78817,79016,2,[  1 266   1 109   1 165   1 150],[0],"[2, 4, 6]","[0.001440922190201729, 0.38328530259365995, 0.001440922190201729, 0.15706051873198848, 0.001440922190201729, 0.2377521613832853, 0.001440922190201729, 0.21613832853025935]",8,1.3686344466639477,0.7251741979420143
45,78917,79116,2,[  1   1 162   2 266   2   1 259],"[0, 1]","[3, 5]","[0.001440922190201729, 0.001440922190201729, 0.2334293948126801, 0.002881844380403458, 0.38328530259365995, 0.002881844380403458, 0.001440922190201729, 0.37319884726224783]",8,1.1370084430053662,0.6593028760308615
46,78967,79166,2,[  1 163   2 363   4 161],[0],"[2, 4]","[0.001440922190201729, 0.23487031700288186, 0.002881844380403458, 0.5230547550432276, 0.005763688760806916, 0.23198847262247838]",6,1.0741908565619327,0.6173874045960019
47,79117,79316,1,[529   4 161],[],[1],"[0.7622478386167147, 0.005763688760806916, 0.23198847262247838]",3,0.5756071756940977,0.3651263609863049
48,79167,79366,2,[  1 136   4 227   4 136   2 184],[0],"[2, 4, 6]","[0.001440922190201729, 0.19596541786743515, 0.005763688760806916, 0.3270893371757925, 0.005763688760806916, 0.19596541786743515, 0.002881844380403458, 0.26512968299711814]",8,1.4419955750044746,0.7458371051997774
49,79267,79466,3,[  1  18 118   1   3   4 223   4  58  78   2   4 180],[0],"[3, 4, 7, 10]","[0.001440922190201729, 0.025936599423631124, 0.17002881844380405, 0.001440922190201729, 0.004322766570605188, 0.005763688760806916, 0.32132564841498557, 0.005763688760806916, 0.08357348703170028, 0.11239193083573487, 0.002881844380403458, 0.005763688760806916, 0.25936599423631124]",13,1.7122908910846615,0.7801493243860509
50,79317,79516,4,[  1  18  40  78   1   2   1   4 195  28   4  58  53  25   2   4 148  32],[0],"[4, 5, 6, 10, 14]","[0.001440922190201729, 0.025936599423631124, 0.05763688760806916, 0.11239193083573487, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.005763688760806916, 0.28097982708933716, 0.040345821325648415, 0.005763688760806916, 0.08357348703170028, 0.07636887608069164, 0.03602305475504323, 0.002881844380403458, 0.005763688760806916, 0.2132564841498559, 0.04610951008645533]",18,2.13722131698039,0.8409545798071573
51,79367,79566,2,[ 88 442 164],[],[],"[0.12680115273775217, 0.6368876080691642, 0.23631123919308358]",3,0.8901049551529236,0.5224526405833452
52,79467,79666,1,[530 164],[],[],"[0.7636887608069164, 0.23631123919308358]",2,0.5467905374050216,0.3609364748482258
53,98817,99016,1,[564   4 126],[],[1],"[0.8126801152737753, 0.005763688760806916, 0.18155619596541786]",3,0.5080522262628981,0.3065551578370387
54,101817,102016,1,[606   2  86],[],[1],"[0.8731988472622478, 0.002881844380403458, 0.1239193083573487]",3,0.39401456368126253,0.22215947312908502
55,103267,103466,1,[620   1  73],[],[1],"[0.8933717579250721, 0.001440922190201729, 0.10518731988472622]",3,0.34704023775738424,0.19082045362057654
56,110817,111016,1,[620  74],[],[],"[0.8933717579250721, 0.10662824207492795]",2,0.33940727278148225,0.190517320133877
57,111367,111566,1,[  1 505   3 185],[0],[2],"[0.001440922190201729, 0.7276657060518732, 0.004322766570605188, 0.2665706051873199]",4,0.6167318001472206,0.39942197011851277
58,115117,115316,1,[  2 472   3 217],[0],[2],"[0.002881844380403458, 0.6801152737752162, 0.004322766570605188, 0.3126801152737752]",4,0.6660830006483232,0.43964736855218456
59,115317,115516,1,[592   3  99],[],[1],"[0.8530259365994236, 0.004322766570605188, 0.14265129682997119]",3,0.43692638430988795,0.2519786726905797
60,115467,115666,2,[573   1  18   1   2  36   2  61],[],"[1, 3, 4, 6]","[0.8256484149855908, 0.001440922190201729, 0.025936599423631124, 0.001440922190201729, 0.002881844380403458, 0.05187319884726225, 0.002881844380403458, 0.08789625360230548]",8,0.6726927335026136,0.3071946449185692
61,115517,115716,2,[592  18   1   1   1   6   1  74],[],"[2, 3, 4, 6]","[0.8530259365994236, 0.025936599423631124, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.008645533141210375, 0.001440922190201729, 0.10662824207492795]",8,0.5477832094896011,0.26022141202069604
62,115667,115866,2,[  1 590   1   7   2  27   1  65],[0],"[2, 4, 6]","[0.001440922190201729, 0.8501440922190202, 0.001440922190201729, 0.010086455331412104, 0.002881844380403458, 0.03890489913544669, 0.001440922190201729, 0.0936599423631124]",8,0.5776265280850439,0.2668529761064371
63,115717,115916,1,[  1 617   2  74],[0],[2],"[0.001440922190201729, 0.8890489913544669, 0.002881844380403458, 0.10662824207492795]",4,0.3695161982476507,0.19821192767982454
64,124217,124416,1,[  1 561   2 130],[0],[2],"[0.001440922190201729, 0.80835734870317, 0.002881844380403458, 0.1873198847262248]",4,0.5120120168200923,0.3114592762999444
65,124617,124816,1,[502 192],[],[],"[0.723342939481268, 0.276657060518732]",2,0.5897682551543807,0.40023586276773326
66,124667,124866,2,[  2 141   2 357 192],[0],[2],"[0.002881844380403458, 0.20317002881844382, 0.002881844380403458, 0.5144092219020173, 0.276657060518732]",5,1.0549524809819821,0.6175493526231427
67,124817,125016,1,[  2 141   2 549],[0],[2],"[0.002881844380403458, 0.20317002881844382, 0.002881844380403458, 0.7910662824207493]",4,0.5429132030798682,0.3329194661528623
68,124867,125066,1,[474   1 219],[],[1],"[0.6829971181556196, 0.001440922190201729, 0.31556195965417866]",3,0.6337990796519343,0.4339335099535748
69,129317,129516,1,[  1 261   5 427],[0],[2],"[0.001440922190201729, 0.3760806916426513, 0.007204610951008645, 0.6152737752161384]",4,0.7115875375644182,0.47994751222915233
70,129867,130066,1,[597   3  94],[],[1],"[0.8602305475504323, 0.004322766570605188, 0.13544668587896252]",3,0.4238263364509426,0.2416389140346652
71,132017,132216,1,[413   2 279],[],[1],"[0.5951008645533141, 0.002881844380403458, 0.4020172910662824]",3,0.6920710420886671,0.48422875366459317
72,138717,138916,1,[  1 142   1 550],[0],[2],"[0.001440922190201729, 0.20461095100864554, 0.001440922190201729, 0.792507204610951]",4,0.5277997772157914,0.33006253685355746
73,140717,140916,1,[513   2 179],[],[1],"[0.739193083573487, 0.002881844380403458, 0.2579250720461095]",3,0.5897488161563437,0.38705993738009625
74,141067,141266,1,[416   3 275],[],[1],"[0.5994236311239193, 0.004322766570605188, 0.3962536023054755]",3,0.6971218783843305,0.4836557067993257
75,142317,142516,1,[615   2  77],[],[1],"[0.8861671469740634, 0.002881844380403458, 0.11095100864553314]",3,0.36789414127789666,0.20238935627735466
76,151617,151816,1,[  3 352   4 335],[0],[2],"[0.004322766570605188, 0.5072046109510087, 0.005763688760806916, 0.4827089337175792]",4,0.7491392281113991,0.5096836615203182
77,151767,151966,2,[  3 255   3  94   4 326   1   8],[0],"[2, 4, 6]","[0.004322766570605188, 0.36743515850144093, 0.004322766570605188, 0.13544668587896252, 0.005763688760806916, 0.4697406340057637, 0.001440922190201729, 0.011527377521613832]",8,1.131243079549668,0.6257837869262264
78,151817,152016,1,[588   4 102],[],[1],"[0.8472622478386167, 0.005763688760806916, 0.14697406340057637]",3,0.4519707360631909,0.26051208796684633
79,161217,161416,2,[552   5 137],[],[1],"[0.7953890489913544, 0.007204610951008645, 0.19740634005763688]",3,0.5379141824872364,0.328335091230722
80,162317,162516,1,[483   4 207],[],[1],"[0.6959654178674352, 0.005763688760806916, 0.29827089337175794]",3,0.6428091199238022,0.4266333911916883
81,163767,163966,1,[  1 289   4 400],[0],[2],"[0.001440922190201729, 0.4164265129682997, 0.005763688760806916, 0.5763688760806917]",4,0.7215377974633388,0.49435258161765316
82,163867,164066,2,[  1 187   1 101   1   2   1 120   2 278],[0],"[2, 4, 5, 6, 8]","[0.001440922190201729, 0.26945244956772335, 0.001440922190201729, 0.14553314121037464, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.1729106628242075, 0.002881844380403458, 0.40057636887608067]",10,1.375188457603552,0.7158310425300435
83,163967,164166,1,[309   5 380],[],[1],"[0.4452449567723343, 0.007204610951008645, 0.547550432276657]",3,0.725591960280093,0.5018935461634928
84,165967,166166,1,[479   2 213],[],[1],"[0.6902017291066282, 0.002881844380403458, 0.3069164265129683]",3,0.6352873613467817,0.42941557524769747
85,175917,176116,1,[474   4 216],[],[1],"[0.6829971181556196, 0.005763688760806916, 0.3112391930835735]",3,0.6533976319942318,0.43661188117167316
86,176217,176416,1,[445   3 246],[],[1],"[0.6412103746397695, 0.004322766570605188, 0.35446685878962536]",3,0.6761168448449277,0.4631838151633183
87,176567,176766,1,[608   1  85],[],[1],"[0.8760806916426513, 0.001440922190201729, 0.12247838616714697]",3,0.38251276016515257,0.2174795903960668
88,190017,190216,1,[602   1  91],[],[1],"[0.8674351585014409, 0.001440922190201729, 0.13112391930835735]",3,0.39918205104146787,0.23036068732403725
89,190267,190466,1,[  1 611   2  80],[0],[2],"[0.001440922190201729, 0.8804034582132565, 0.002881844380403458, 0.11527377521613832]",4,0.38746811729516883,0.21159132622976684
90,191567,191766,1,[  3 454   1 236],[0],[2],"[0.004322766570605188, 0.654178674351585, 0.001440922190201729, 0.3400576368876081]",4,0.6773764694940951,0.45639030305043626
91,199967,200166,1,[305   4 385],[],[1],"[0.43948126801152737, 0.005763688760806916, 0.5547550432276657]",3,0.7179201550161172,0.49906983697231944
92,200217,200416,2,[  1   1 359   1 152   1 179],"[0, 1]","[3, 5]","[0.001440922190201729, 0.001440922190201729, 0.5172910662824207, 0.001440922190201729, 0.21902017291066284, 0.001440922190201729, 0.2579250720461095]",7,1.0607938108217594,0.6179064687855558
93,208017,208216,1,[613   4  77],[],[1],"[0.8832853025936599, 0.005763688760806916, 0.11095100864553314]",3,0.3832847837688927,0.20746372779443412
94,208317,208516,1,[  2 274   3 415],[0],[2],"[0.002881844380403458, 0.39481268011527376, 0.004322766570605188, 0.5979827089337176]",4,0.7147849024762637,0.4865126360986305
95,208767,208966,1,[598   1  95],[],[1],"[0.861671469740634, 0.001440922190201729, 0.13688760806916425]",3,0.40992790349739644,0.23878198473536028
96,215467,215666,1,[331   5 358],[],[1],"[0.4769452449567723, 0.007204610951008645, 0.515850144092219]",3,0.7301100283116617,0.506369955734206
97,219767,219966,1,[417   5 272],[],[1],"[0.600864553314121, 0.007204610951008645, 0.3919308357348703]",3,0.7087222399235451,0.4853001021518325
98,219867,220066,2,[350   1  66   3   1   1 140   1 131],[],"[1, 3, 4, 5, 7]","[0.5043227665706052, 0.001440922190201729, 0.09510086455331412, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.2017291066282421, 0.001440922190201729, 0.18876080691642652]",9,1.2678747812364692,0.6602621066531571
99,219967,220166,1,[493   3 198],[],[1],"[0.7103746397694525, 0.004322766570605188, 0.28530259365994237]",3,0.6242821453100199,0.41395161491250654
100,221567,221766,1,[  1 577   3 113],[0],[2],"[0.001440922190201729, 0.8314121037463977, 0.004322766570605188, 0.1628242074927954]",4,0.48200272685309803,0.28222142863075017
101,221667,221866,2,[  1   2 517   1  57   1   2  33   2  78],"[0, 1]","[3, 5, 6, 8]","[0.001440922190201729, 0.002881844380403458, 0.7449567723342939, 0.001440922190201729, 0.08213256484149856, 0.001440922190201729, 0.002881844380403458, 0.04755043227665706, 0.002881844380403458, 0.11239193083573487]",10,0.893971946845466,0.42336951556777325
102,221767,221966,1,[  2 551   3 138],[0],[2],"[0.002881844380403458, 0.7939481268011528, 0.004322766570605188, 0.1988472622478386]",4,0.544764439437533,0.3300791469076231
103,226267,226466,1,[  1 456   1 236],[0],[2],"[0.001440922190201729, 0.6570605187319885, 0.001440922190201729, 0.3400576368876081]",4,0.6616059271860495,0.4526281258045495
104,226467,226666,1,[  1 510   4 179],[0],[2],"[0.001440922190201729, 0.7348703170028819, 0.005763688760806916, 0.2579250720461095]",4,0.6150415472411789,0.3934049780332035
105,227017,227216,1,[573   2 119],[],[1],"[0.8256484149855908, 0.002881844380403458, 0.17146974063400577]",3,0.4774006266178453,0.28889451785165554
106,228067,228266,1,[398   5 291],[],[1],"[0.5734870317002881, 0.007204610951008645, 0.41930835734870314]",3,0.7188521357052469,0.49524121951016953
107,228217,228416,2,[368   2  28   2   3   1 197   1  92],[5],"[1, 3, 4, 7]","[0.5302593659942363, 0.002881844380403458, 0.040345821325648415, 0.002881844380403458, 0.004322766570605188, 0.001440922190201729, 0.2838616714697406, 0.001440922190201729, 0.13256484149855907]",9,1.1673417634330123,0.6190068848674103
108,228267,228466,1,[  1 567   3 123],[0],[2],"[0.001440922190201729, 0.8170028818443804, 0.004322766570605188, 0.17723342939481268]",4,0.5047511567741718,0.3010738399953492
109,230767,230966,1,[  2 202   1 489],[0],[2],"[0.002881844380403458, 0.2910662824207493, 0.001440922190201729, 0.7046109510086456]",4,0.6322102507238424,0.41879344567266563
110,233317,233516,1,[  1 373   3 317],[0],[2],"[0.001440922190201729, 0.537463976945245, 0.004322766570605188, 0.45677233429394815]",4,0.7245808225929061,0.5024707455422767
111,234167,234366,1,[ 85   1 608],[],[1],"[0.12247838616714697, 0.001440922190201729, 0.8760806916426513]",3,0.38251276016515257,0.21747959039606668
112,243917,244116,1,[604  90],[],[],"[0.8703170028818443, 0.12968299711815562]",2,0.3857836523189774,0.2257306347532162
113,246617,246816,1,[  1 480   2 211],[0],[2],"[0.001440922190201729, 0.69164265129683, 0.002881844380403458, 0.30403458213256485]",4,0.6432706775132894,0.4291830344907772
