,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
24,102537,102736,1,[528   5 161],[],[1],"[0.760806916426513, 0.007204610951008645, 0.23198847262247838]",3,0.5824775367005003,0.36730227806891513
25,106737,106936,1,[607   2  85],[],[1],"[0.8746397694524496, 0.002881844380403458, 0.12247838616714697]",3,0.3911915176596687,0.21999601358702425
26,107037,107236,1,[613   2  79],[],[1],"[0.8832853025936599, 0.002881844380403458, 0.1138328530259366]",3,0.3738402884103893,0.20684085076696934
27,107887,108086,1,[  1 452   3 238],[0],[2],"[0.001440922190201729, 0.6512968299711815, 0.004322766570605188, 0.34293948126801155]",4,0.6792434266682111,0.4581841888895348
28,117087,117286,1,[  1 459   2 232],[0],[2],"[0.001440922190201729, 0.6613832853025937, 0.002881844380403458, 0.33429394812680113]",4,0.6660117141011935,0.45080932488435244
29,117287,117486,1,[  1 477   2 214],[0],[2],"[0.001440922190201729, 0.6873198847262247, 0.002881844380403458, 0.30835734870317005]",4,0.6467795574383105,0.43249674027688956
30,118437,118636,1,[452   5 237],[],[1],"[0.6512968299711815, 0.007204610951008645, 0.3414985590778098]",3,0.6817201041734255,0.4591392669983141
31,119887,120086,1,[580   1 113],[],[1],"[0.8357348703170029, 0.001440922190201729, 0.1628242074927954]",3,0.4549343184780376,0.27503342773380723
32,120287,120486,1,[  3 284   6 401],[0],[2],"[0.004322766570605188, 0.4092219020172911, 0.008645533141210375, 0.5778097982708934]",4,0.7471785748164739,0.49857984037738035
33,120587,120786,1,[ 15 363   2 314],[0],[2],"[0.021613832853025938, 0.5230547550432276, 0.002881844380403458, 0.45244956772334294]",4,0.7975372720471713,0.5212276490959978
34,120837,121036,1,[  2 607   4  81],[0],[2],"[0.002881844380403458, 0.8746397694524496, 0.005763688760806916, 0.11671469740634005]",4,0.41443330127455313,0.22134142796634804
35,120937,121136,2,[  2   1 506   3  97   1   2   1  19   1  61],"[0, 1]","[3, 5, 6, 7, 9]","[0.002881844380403458, 0.001440922190201729, 0.729106628242075, 0.004322766570605188, 0.13976945244956773, 0.001440922190201729, 0.002881844380403458, 0.001440922190201729, 0.027377521613832854, 0.001440922190201729, 0.08789625360230548]",11,0.9125719727816399,0.4403491433364616
36,121037,121236,1,[  1 526   6 161],[0],[2],"[0.001440922190201729, 0.7579250720461095, 0.008645533141210375, 0.23198847262247838]",4,0.5995251341697696,0.37165411223413536
37,121787,121986,2,[  1 564   7   1 121],[0],"[2, 3]","[0.001440922190201729, 0.8126801152737753, 0.010086455331412104, 0.001440922190201729, 0.17435158501440923]",5,0.5383183223144441,0.30904666594689767
38,123637,123836,1,[533   7 154],[],[1],"[0.7680115273775217, 0.010086455331412104, 0.2219020172910663]",3,0.5831578525882437,0.3608160519562491
39,125237,125436,1,[  1 529   3 161],[0],[2],"[0.001440922190201729, 0.7622478386167147, 0.004322766570605188, 0.23198847262247838]",4,0.5788483004469439,0.36513881852685426
40,125537,125736,1,[  1 213 480],[0],[],"[0.001440922190201729, 0.3069164265129683, 0.69164265129683]",3,0.6269495380730334,0.4274306737868431
41,128337,128536,1,[ 10 593  11  80],[0],[2],"[0.01440922190201729, 0.8544668587896254, 0.01585014409221902, 0.11527377521613832]",4,0.5102167612124467,0.256139491234044
42,130287,130486,2,[  3 316  11 364],[0],[2],"[0.004322766570605188, 0.4553314121037464, 0.01585014409221902, 0.5244956772334294]",4,0.7859139890658473,0.5173076763364864
43,130487,130686,1,[624   1  69],[],[1],"[0.899135446685879, 0.001440922190201729, 0.0994236311239193]",3,0.3345307808530094,0.18166831383036153
44,131037,131236,1,[  1 557 136],[0],[],"[0.001440922190201729, 0.8025936599423631, 0.19596541786743515]",3,0.5053107168474382,0.31743889576360573
45,131937,132136,1,[  5 367   3 319],[0],[2],"[0.007204610951008645, 0.5288184438040345, 0.004322766570605188, 0.4596541786743516]",4,0.7532690981832202,0.5089984967901071
46,139487,139686,1,[  3 352   9 330],[0],[2],"[0.004322766570605188, 0.5072046109510087, 0.012968299711815562, 0.4755043227665706]",4,0.7776742546789457,0.5164522585521015
47,147887,148086,1,[  5 517   4 168],[0],[2],"[0.007204610951008645, 0.7449567723342939, 0.005763688760806916, 0.2420749279538905]",4,0.6279813529170992,0.38635401008230286
48,148337,148536,1,[  1 300   3 390],[0],[2],"[0.001440922190201729, 0.4322766570605187, 0.004322766570605188, 0.5619596541786743]",4,0.7193771369893629,0.4973174762683853
49,152287,152486,1,[620   1  73],[],[1],"[0.8933717579250721, 0.001440922190201729, 0.10518731988472622]",3,0.34704023775738424,0.19082045362057654
50,152737,152936,1,[417   3 274],[],[1],"[0.600864553314121, 0.004322766570605188, 0.39481268011527376]",3,0.6965211067511333,0.48306604987999235
51,155737,155936,1,[  1 323   4 366],[0],[2],"[0.001440922190201729, 0.4654178674351585, 0.005763688760806916, 0.5273775216138329]",4,0.7325430298579606,0.5052238620036708
52,156087,156286,1,[446   3 245],[],[1],"[0.6426512968299711, 0.004322766570605188, 0.3530259365994236]",3,0.6752581981863275,0.4623533124600321
53,165237,165436,1,[  1 564   1 128],[0],[2],"[0.001440922190201729, 0.8126801152737753, 0.001440922190201729, 0.1844380403458213]",4,0.4992003875577897,0.30552948699848015
54,165837,166036,1,[589  11  94],[],[1],"[0.8487031700288185, 0.01585014409221902, 0.13544668587896252]",3,0.4757002318253246,0.26110589739969614
55,168687,168886,1,[494   4 196],[],[1],"[0.7118155619596542, 0.005763688760806916, 0.2824207492795389]",3,0.6287713896934115,0.41352390602031397
56,170387,170586,1,[  4 602   2  86],[0],[2],"[0.005763688760806916, 0.8674351585014409, 0.002881844380403458, 0.1239193083573487]",4,0.42869628131471316,0.23215872567665197
57,172237,172436,1,[  2 185   1 506],[0],[2],"[0.002881844380403458, 0.2665706051873199, 0.001440922190201729, 0.729106628242075]",4,0.609071850045612,0.39733325581974765
58,172387,172586,2,[  1   1  57   1 127   1 386   1 119],"[0, 1]","[3, 5, 7]","[0.001440922190201729, 0.001440922190201729, 0.08213256484149856, 0.001440922190201729, 0.1829971181556196, 0.001440922190201729, 0.5561959654178674, 0.001440922190201729, 0.17146974063400577]",9,1.1918457320622697,0.6210000913552973
59,172437,172636,1,[444   2 248],[],[1],"[0.6397694524495677, 0.002881844380403458, 0.3573487031700288]",3,0.6703354632014107,0.4629886470280461
60,177337,177536,1,[  2 533   4 155],[0],[2],"[0.002881844380403458, 0.7680115273775217, 0.005763688760806916, 0.22334293948126802]",4,0.5840940296588537,0.36023470006394864
61,179237,179436,1,[599   3  92],[],[1],"[0.8631123919308358, 0.004322766570605188, 0.13256484149855907]",3,0.41846319505194823,0.23744487538306935
62,179837,180036,1,[  1 618  75],[0],[],"[0.001440922190201729, 0.8904899135446686, 0.10806916426512968]",3,0.3531614774749945,0.19534669335348687
63,181637,181836,1,[  2 474   2 216],[0],[2],"[0.002881844380403458, 0.6829971181556196, 0.002881844380403458, 0.3112391930835735]",4,0.6573927166084101,0.4366284912257389
64,192987,193186,1,[  2 516   2 174],[0],[2],"[0.002881844380403458, 0.7435158501440923, 0.002881844380403458, 0.2507204610951009]",4,0.6009167706306457,0.38430682091870194
65,195137,195336,1,[  2 113   2 577],[0],[2],"[0.002881844380403458, 0.1628242074927954, 0.002881844380403458, 0.8314121037463977]",4,0.4827566867144302,0.28222558114426655
66,196687,196886,1,[  1 141   2 550],[0],[2],"[0.001440922190201729, 0.20317002881844382, 0.002881844380403458, 0.792507204610951]",4,0.5343790326551824,0.3306438887458578
67,196737,196936,2,[  1 141   1   1   1 452  97],"[0, 4]","[2, 3]","[0.001440922190201729, 0.20317002881844382, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.6512968299711815, 0.13976945244956773]",7,0.9158055992066342,0.5149905737943177
68,196887,197086,1,[  2 594   1  97],[0],[2],"[0.002881844380403458, 0.8559077809798271, 0.001440922190201729, 0.13976945244956773]",4,0.43448986399764156,0.24787598933634525
69,200787,200986,1,[  2 615   3  74],[0],[2],"[0.002881844380403458, 0.8861671469740634, 0.004322766570605188, 0.10662824207492795]",4,0.38615979505256637,0.20331121427800247
70,201087,201286,1,[  2 522   3 167],[0],[2],"[0.002881844380403458, 0.7521613832853026, 0.004322766570605188, 0.24063400576368876]",4,0.5973861121271795,0.37632153742660446
71,201237,201436,2,[  2 460   2  60   2   1 151  16],[0],"[2, 4, 5]","[0.002881844380403458, 0.6628242074927954, 0.002881844380403458, 0.08645533141210375, 0.002881844380403458, 0.001440922190201729, 0.21757925072046108, 0.023054755043227664]",8,0.9629987373168614,0.5052903022199338
72,201287,201486,1,[615   2  77],[],[1],"[0.8861671469740634, 0.002881844380403458, 0.11095100864553314]",3,0.36789414127789666,0.20238935627735466
73,203237,203436,1,[  3 597   1  93],[0],[2],"[0.004322766570605188, 0.8602305475504323, 0.001440922190201729, 0.1340057636887608]",4,0.43180610110530504,0.24202509779169334
74,204937,205136,1,[344   2 348],[],[1],"[0.4956772334293948, 0.002881844380403458, 0.5014409221902018]",3,0.7108675117184962,0.5028527767857884
75,204987,205186,2,[ 66   2 276   1   1 299   1  48],[],"[1, 3, 4, 6]","[0.09510086455331412, 0.002881844380403458, 0.3976945244956772, 0.001440922190201729, 0.001440922190201729, 0.430835734870317, 0.001440922190201729, 0.069164265129683]",8,1.1831284111693532,0.6423772309378867
76,205137,205336,1,[366   4 324],[],[1],"[0.5273775216138329, 0.005763688760806916, 0.4668587896253602]",3,0.7227747319965822,0.5038826001378635
77,205587,205786,1,[  2 391  18 283],[0],[2],"[0.002881844380403458, 0.5634005763688761, 0.025936599423631124, 0.40778097982708933]",4,0.8006288567740018,0.5156134508217824
78,207487,207686,2,[553   6 135],[],[1],"[0.7968299711815562, 0.008645533141210375, 0.19452449567723343]",3,0.540518607846275,0.3271474723650225
79,207637,207836,3,[478   1  74   4   2 116  19],[],"[1, 3, 4]","[0.6887608069164265, 0.001440922190201729, 0.10662824207492795, 0.005763688760806916, 0.002881844380403458, 0.16714697406340057, 0.027377521613832854]",7,0.9490036296622445,0.48550772782765406
80,207687,207886,1,[598   1  95],[],[1],"[0.861671469740634, 0.001440922190201729, 0.13688760806916425]",3,0.40992790349739644,0.23878198473536028
81,211637,211836,1,[  1 588   1 104],[0],[2],"[0.001440922190201729, 0.8472622478386167, 0.001440922190201729, 0.14985590778097982]",4,0.4437225384965806,0.2596857377770765
82,212637,212836,1,[497   1 196],[],[1],"[0.7161383285302594, 0.001440922190201729, 0.2824207492795389]",3,0.6056135798451245,0.4073823385295119
83,212737,212936,2,[158   3 336   1  32   1 163],[],"[1, 3, 5]","[0.2276657060518732, 0.004322766570605188, 0.484149855907781, 0.001440922190201729, 0.04610951008645533, 0.001440922190201729, 0.23487031700288186]",7,1.2126160045226615,0.6564542517585894
84,212837,213036,1,[190   4 500],[],[1],"[0.2737752161383285, 0.005763688760806916, 0.7204610951008645]",3,0.6205932856277443,0.4059497213663431
85,214387,214586,1,[497   4 193],[],[1],"[0.7161383285302594, 0.005763688760806916, 0.2780979827089337]",3,0.6247289823034228,0.4097741863149764
86,215537,215736,1,[  1 524 169],[0],[],"[0.001440922190201729, 0.7550432276657061, 0.24351585014409222]",3,0.5655634224574881,0.3706076788279945
87,222187,222386,1,[569   3 122],[],[1],"[0.8198847262247838, 0.004322766570605188, 0.17579250720461095]",3,0.49196133897749056,0.29686734380320423
88,222337,222536,2,[  1 218   2 348   1   2 101  21],[0],"[2, 4, 5]","[0.001440922190201729, 0.31412103746397696, 0.002881844380403458, 0.5014409221902018, 0.001440922190201729, 0.002881844380403458, 0.14553314121037464, 0.03025936599423631]",8,1.1487815876466643,0.6277686883870807
89,222387,222586,1,[  1 320   2 371],[0],[2],"[0.001440922190201729, 0.4610951008645533, 0.002881844380403458, 0.5345821325648416]",4,0.7180339515118688,0.5016028702173425
90,229387,229586,1,[  2 595   3  94],[0],[2],"[0.002881844380403458, 0.8573487031700289, 0.004322766570605188, 0.13544668587896252]",4,0.4431263163279078,0.24658040511921864
91,229587,229786,1,[  1 608   1  84],[0],[2],"[0.001440922190201729, 0.8760806916426513, 0.001440922190201729, 0.12103746397694524]",4,0.39034668768509284,0.217828401531447
92,231237,231436,1,[  2 610   1  81],[0],[2],"[0.002881844380403458, 0.8789625360230547, 0.001440922190201729, 0.11671469740634005]",4,0.3903874651729786,0.21379215839347565
93,231587,231786,1,[  2 107   1 584],[0],[2],"[0.002881844380403458, 0.15417867435158503, 0.001440922190201729, 0.8414985590778098]",4,0.45976136451223903,0.26809873016136665
94,237837,238036,1,[523   4 167],[],[1],"[0.7536023054755043, 0.005763688760806916, 0.24063400576368876]",3,0.5856834160917723,0.37414562034399423
95,239287,239486,1,[  2 517   1 174],[0],[2],"[0.002881844380403458, 0.7449567723342939, 0.001440922190201729, 0.2507204610951009]",4,0.5924718415654417,0.3821682764577399
96,240087,240286,1,[431   4 259],[],[1],"[0.6210374639769453, 0.005763688760806916, 0.37319884726224783]",3,0.6933995797296069,0.4750018686310824
97,240437,240636,1,[606   3  85],[],[1],"[0.8731988472622478, 0.004322766570605188, 0.12247838616714697]",3,0.39911394144962037,0.22250413175094896
98,242687,242886,1,[  3 390   1 300],[0],[2],"[0.004322766570605188, 0.5619596541786743, 0.001440922190201729, 0.4322766570605187]",4,0.7193771369893629,0.4973174762683853
99,245637,245836,1,[577   2 115],[],[1],"[0.8314121037463977, 0.002881844380403458, 0.16570605187319884]",3,0.4682234347170824,0.2812871130895531
100,251187,251386,1,[  3 597   3  91],[0],[2],"[0.004322766570605188, 0.8602305475504323, 0.004322766570605188, 0.13112391930835735]",4,0.4429699352612346,0.24277255022465105
101,251337,251536,2,[  2   1   1 535   2  59   1   2  42  49],"[0, 1, 2]","[4, 6, 7]","[0.002881844380403458, 0.001440922190201729, 0.001440922190201729, 0.770893371757925, 0.002881844380403458, 0.08501440922190202, 0.001440922190201729, 0.002881844380403458, 0.06051873198847262, 0.07060518731988473]",10,0.8458903748605757,0.3898172063550067
102,251387,251586,1,[  1 580   2 111],[0],[2],"[0.001440922190201729, 0.8357348703170029, 0.002881844380403458, 0.15994236311239193]",4,0.46941656171680635,0.27595528573445505
103,252487,252686,1,[  2 417   3 272],[0],[2],"[0.002881844380403458, 0.600864553314121, 0.004322766570605188, 0.3919308357348703]",4,0.7135710271498366,0.4853250172329311
104,255287,255486,1,[620  74],[],[],"[0.8933717579250721, 0.10662824207492795]",2,0.33940727278148225,0.190517320133877
105,255987,256186,1,[  4 202   3 485],[0],[2],"[0.005763688760806916, 0.2910662824207493, 0.004322766570605188, 0.6988472622478387]",4,0.66289948026155,0.42684101686750986
106,259387,259586,1,[474   3 217],[],[1],"[0.6829971181556196, 0.004322766570605188, 0.3126801152737752]",3,0.6474491462881442,0.4357273957926733
107,263737,263936,1,[303   1 390],[],[1],"[0.4365994236311239, 0.001440922190201729, 0.5619596541786743]",3,0.6951257525419936,0.493580214103597
108,265437,265636,1,[604   2  88],[],[1],"[0.8703170028818443, 0.002881844380403458, 0.12680115273775217]",3,0.3996034452505649,0.22646147713210818
109,266337,266536,1,[507 187],[],[],"[0.7305475504322767, 0.26945244956772335]",2,0.5827134732264909,0.3936956539793537
110,268287,268486,1,[587   1 106],[],[1],"[0.845821325648415, 0.001440922190201729, 0.15273775216138327]",3,0.43805681178206146,0.26125538788628766
111,272387,272586,1,[  1 606   2  85],[0],[2],"[0.001440922190201729, 0.8731988472622478, 0.002881844380403458, 0.12247838616714697]",4,0.4018654436180418,0.22251243677798183
112,276937,277136,1,[  2 411   2 279],[0],[2],"[0.002881844380403458, 0.5922190201729106, 0.002881844380403458, 0.4020172910662824]",4,0.7103069936359785,0.48764211977509997
113,281037,281236,1,[  1 588 105],[0],[],"[0.001440922190201729, 0.8472622478386167, 0.15129682997118155]",3,0.4355825049867287,0.25925387637136765
114,281487,281686,1,[  1 512   3 178],[0],[2],"[0.001440922190201729, 0.7377521613832853, 0.004322766570605188, 0.2564841498559078]",4,0.6063400918638313,0.3899168666794012
115,282187,282386,1,[611   2  81],[],[1],"[0.8804034582132565, 0.002881844380403458, 0.11671469740634005]",3,0.37970406721655636,0.21125912514845235
116,282937,283136,1,[119   1 574],[],[1],"[0.17146974063400577, 0.001440922190201729, 0.8270893371757925]",3,0.46880485795968196,0.28651928012025674
117,283237,283436,1,[620   1  73],[],[1],"[0.8933717579250721, 0.001440922190201729, 0.10518731988472622]",3,0.34704023775738424,0.19082045362057654
118,283337,283536,2,[549   2  69   1  73],[],"[1, 3]","[0.7910662824207493, 0.002881844380403458, 0.0994236311239193, 0.001440922190201729, 0.10518731988472622]",5,0.6780782619896638,0.35325432484282737
119,283437,283636,1,[623   2  69],[],[1],"[0.8976945244956772, 0.002881844380403458, 0.0994236311239193]",3,0.34324699741903203,0.1842511772375819
120,287437,287636,1,[335   2 357],[],[1],"[0.4827089337175792, 0.002881844380403458, 0.5144092219020173]",3,0.7103801786367061,0.5023669327043659
121,287837,288036,1,[586 108],[],[],"[0.8443804034582133, 0.15561959654178675]",2,0.43233425269477976,0.2628042754279165
122,288237,288436,1,[106   2 586],[],[1],"[0.15273775216138327, 0.002881844380403458, 0.8443804034582133]",3,0.4466848783322679,0.2636846082933999
123,304887,305086,1,[464   2 228],[],[1],"[0.6685878962536023, 0.002881844380403458, 0.3285302593659942]",3,0.6517175945187428,0.4450497886370621
124,311487,311686,1,[535   1 158],[],[1],"[0.770893371757925, 0.001440922190201729, 0.2276657060518732]",3,0.5469348930606601,0.3538896594108414
125,313887,314086,1,[  1 360   1 332],[0],[2],"[0.001440922190201729, 0.5187319884726225, 0.001440922190201729, 0.4783861671469741]",4,0.7120652443651183,0.5020596467041499
126,314537,314736,1,[570 124],[],[],"[0.8213256484149856, 0.1786743515850144]",2,0.46937737865187046,0.29349965534137823
127,315237,315436,2,[  2 136   2 295   2   1 256],[0],"[2, 4, 5]","[0.002881844380403458, 0.19596541786743515, 0.002881844380403458, 0.4250720461095101, 0.002881844380403458, 0.001440922190201729, 0.3688760806916426]",7,1.1109112927107272,0.644814756372032
128,318137,318336,1,[  3 615  76],[0],[],"[0.004322766570605188, 0.8861671469740634, 0.10951008645533142]",3,0.3728332495143348,0.20269664227757056
129,323437,323636,4,[  1 559  16   7   3 108],[0],[4],"[0.001440922190201729, 0.8054755043227666, 0.023054755043227664, 0.010086455331412104, 0.004322766570605188, 0.15561959654178675]",6,0.6299844165754729,0.3263377322293185
130,324037,324236,2,[308 116   1 269],[],[2],"[0.4438040345821326, 0.16714697406340057, 0.001440922190201729, 0.38760806916426516]",4,1.0363270665052282,0.6248577764120622
131,324087,324286,3,[306   2  65  51   1 242  27],[],[4],"[0.4409221902017291, 0.002881844380403458, 0.0936599423631124, 0.07348703170028818, 0.001440922190201729, 0.34870317002881845, 0.03890489913544669]",7,1.2946734871887349,0.6682972203074521
132,324187,324386,4,[  1 305   2  64   1  50   1   1 117   1 124  27],[0],"[6, 7, 9]","[0.001440922190201729, 0.43948126801152737, 0.002881844380403458, 0.09221902017291066, 0.001440922190201729, 0.07204610951008646, 0.001440922190201729, 0.001440922190201729, 0.1685878962536023, 0.001440922190201729, 0.1786743515850144, 0.03890489913544669]",12,1.5688006150870846,0.7312825453246851
133,324237,324436,2,[  1 486   1 125   1  79   1],[0],"[2, 4, 6]","[0.001440922190201729, 0.7002881844380403, 0.001440922190201729, 0.18011527377521613, 0.001440922190201729, 0.1138328530259366, 0.001440922190201729]",7,0.8433033888593661,0.46418872343429485
134,324287,324486,1,[  1 566   2 125],[0],[2],"[0.001440922190201729, 0.8155619596541787, 0.002881844380403458, 0.18011527377521613]",4,0.5013051596611142,0.30240679683412375
135,324487,324686,1,[334   3 357],[],[1],"[0.4812680115273775, 0.004322766570605188, 0.5144092219020173]",3,0.7174451555852578,0.5037455671918212
136,326537,326736,1,[  3  75   1 615],[0],[2],"[0.004322766570605188, 0.10806916426512968, 0.001440922190201729, 0.8861671469740634]",4,0.3805048998695767,0.20300808079130295
137,327037,327236,1,[601   2  91],[],[1],"[0.8659942363112392, 0.002881844380403458, 0.13112391930835735]",3,0.4078465064580826,0.23285219543389624
138,327187,327386,2,[598   3   1   1   7  84],[],"[2, 3]","[0.861671469740634, 0.004322766570605188, 0.001440922190201729, 0.001440922190201729, 0.010086455331412104, 0.12103746397694524]",6,0.4726260096786955,0.24274763514355246
139,327237,327436,1,[606  88],[],[],"[0.8731988472622478, 0.12680115273775217]",2,0.38026027285250086,0.22144524080425887
140,327437,327636,1,[457   1 236],[],[1],"[0.6585014409221902, 0.001440922190201729, 0.3400576368876081]",3,0.6513413904424017,0.4507345796410567
141,327537,327736,2,[455   2   1  65   2 169],[],"[2, 4]","[0.6556195965417867, 0.002881844380403458, 0.001440922190201729, 0.0936599423631124, 0.002881844380403458, 0.24351585014409222]",6,0.8857054335469514,0.5020721042446994
142,327637,327836,1,[520   2 172],[],[1],"[0.7492795389048992, 0.002881844380403458, 0.2478386167146974]",3,0.5788605391922803,0.3771478876163742
143,327687,327886,2,[520   1   1   1  38 133],[3],"[1, 2]","[0.7492795389048992, 0.001440922190201729, 0.001440922190201729, 0.001440922190201729, 0.05475504322766571, 0.19164265129682997]",6,0.7202303320596259,0.39884892325324517
144,327737,327936,1,[  1 559 134],[0],[],"[0.001440922190201729, 0.8054755043227666, 0.1930835734870317]",3,0.5012211122544665,0.3139258693287046
145,329537,329736,1,[574   1 119],[],[1],"[0.8270893371757925, 0.001440922190201729, 0.17146974063400577]",3,0.4688048579596819,0.28651928012025685
146,330637,330836,1,[  5 562   4 123],[0],[2],"[0.007204610951008645, 0.8097982708933718, 0.005763688760806916, 0.17723342939481268]",4,0.5427672308847413,0.31272994543597243
147,334387,334586,1,[499 195],[],[],"[0.7190201729106628, 0.28097982708933716]",2,0.5938763471063169,0.4040603277163668
148,335837,336036,1,[  1 454   4 235],[0],[2],"[0.001440922190201729, 0.654178674351585, 0.005763688760806916, 0.33861671469740634]",4,0.6834461663005669,0.4573536861862484
149,337237,337436,1,[  1 554   3 136],[0],[2],"[0.001440922190201729, 0.7982708933717579, 0.004322766570605188, 0.19596541786743515]",4,0.5322037504432561,0.32434037322791487
150,337287,337486,2,[  1 522   1  31   2   1  40  96],[0],"[2, 4, 5]","[0.001440922190201729, 0.7521613832853026, 0.001440922190201729, 0.0446685878962536, 0.002881844380403458, 0.001440922190201729, 0.05763688760806916, 0.138328530259366]",8,0.8363120424659305,0.4097866438555259
151,337437,337636,1,[565   1 128],[],[1],"[0.8141210374639769, 0.001440922190201729, 0.1844380403458213]",3,0.48862986846148737,0.3031874693752129
152,338287,338486,1,[  1 596   1  96],[0],[2],"[0.001440922190201729, 0.8587896253602305, 0.001440922190201729, 0.138328530259366]",4,0.423219995158302,0.24334144457640217
153,338637,338836,1,[557   1 136],[],[1],"[0.8025936599423631, 0.001440922190201729, 0.19596541786743515]",3,0.5053107168474382,0.31743889576360573
